@relation FeaturesSetC_IG

@attribute MFCC5_Dias numeric
@attribute MFCC5_Sys numeric
@attribute LPC_Coefficient5 numeric
@attribute LPC_Coefficient4 numeric
@attribute atomFreq6 numeric
@attribute MFCC6_S2 numeric
@attribute atomFreq5 numeric
@attribute atomFreq7 numeric
@attribute MFCC5_S2 numeric
@attribute atomFreq8 numeric
@attribute atomFreq9 numeric
@attribute atomFreq10 numeric
@attribute MFCC6_S1 numeric
@attribute LPC_Coefficient6 numeric
@attribute atomFreq4 numeric
@attribute MFCC6_Sys numeric
@attribute LPC_Coefficient9 numeric
@attribute atomFreq13 numeric
@attribute atomFreq3 numeric
@attribute MFCC6_Dias numeric
@attribute LPC_Coefficient2 numeric
@attribute atomFreq11 numeric
@attribute LPC_Coefficient10 numeric
@attribute atomFreq14 numeric
@attribute atomFreq12 numeric
@attribute LPC_Coefficient8 numeric
@attribute MFCC5_S1 numeric
@attribute atomFreq2 numeric
@attribute MFCC2_S2 numeric
@attribute LPC_Coefficient14 numeric
@attribute atomFreq15 numeric
@attribute LPC_Coefficient15 numeric
@attribute atomFreq1 numeric
@attribute atomLen6 numeric
@attribute LPC_Coefficient11 numeric
@attribute MFCC4_S2 numeric
@attribute atomLen7 numeric
@attribute MFCC3_Dias numeric
@attribute MFCC13_Dias numeric
@attribute MFCC2_S1 numeric
@attribute MFCC7_Sys numeric
@attribute atomLen5 numeric
@attribute atomLen8 numeric
@attribute LPC_Coefficient3 numeric
@attribute atomLen4 numeric
@attribute MFCC7_Dias numeric
@attribute MFCC9_Dias numeric
@attribute atomLen9 numeric
@attribute LPC_Coefficient7 numeric
@attribute MFCC1_S1 numeric
@attribute MFCC12_Dias numeric
@attribute atomLen1 numeric
@attribute atomLen11 numeric
@attribute MFCC1_S2 numeric
@attribute MFCC4_Sys numeric
@attribute LPC_Coefficient13 numeric
@attribute atomLen13 numeric
@attribute LPC_Coefficient12 numeric
@attribute MFCC11_Dias numeric
@attribute atomLen3 numeric
@attribute MFCC13_Sys numeric
@attribute MFCC2_Dias numeric
@attribute atomLen10 numeric
@attribute atomPos4 numeric
@attribute atomPos3 numeric
@attribute atomLen2 numeric
@attribute MFCC3_Sys numeric
@attribute atomPos1 numeric
@attribute atomPos2 numeric
@attribute MFCC9_S1 numeric
@attribute MFCC4_S1 numeric
@attribute MFCC4_Dias numeric
@attribute MFCC1_Dias numeric
@attribute atomAmp2 numeric
@attribute atomPos5 numeric
@attribute MFCC9_Sys numeric
@attribute MFCC14_Dias numeric
@attribute atomLen15 numeric
@attribute atomPos11 numeric
@attribute atomAmp1 numeric
@attribute MFCC10_Dias numeric
@attribute atomAmp3 numeric
@attribute MFCC9_S2 numeric
@attribute atomPos14 numeric
@attribute LPC_Coefficient16 numeric
@attribute MFCC8_Dias numeric
@attribute MFCC14_Sys numeric
@attribute atomLen14 numeric
@attribute atomLen12 numeric
@attribute atomPos6 numeric
@attribute MFCC3_S2 numeric
@attribute MFCC12_Sys numeric
@attribute MFCC7_S2 numeric
@attribute atomPos15 numeric
@attribute MFCC10_Sys numeric
@attribute atomPos8 numeric
@attribute MFCC11_Sys numeric
@attribute MFCC2_Sys numeric
@attribute atomPos12 numeric
@attribute MFCC3_S1 numeric
@attribute atomAmp4 numeric
@attribute atomPos10 numeric
@attribute MFCC10_S1 numeric
@attribute atomPos9 numeric
@attribute MFCC1_Sys numeric
@attribute MFCC7_S1 numeric
@attribute atomPos7 numeric
@attribute MFCC10_S2 numeric
@attribute MFCC8_S1 numeric
@attribute atomPos13 numeric
@attribute MFCC12_S2 numeric
@attribute MFCC8_S2 numeric
@attribute MFCC14_S1 numeric
@attribute atomAmp5 numeric
@attribute MFCC13_S1 numeric
@attribute atomAmp6 numeric
@attribute Class {abnormal,normal}

@data
-0.42582,-0.42993,0.10514,-0.018968,0.02621,-0.020912,0.023311,0.02747,-0.65535,0.026336,0.027659,0.023059,-0.013129,0.095262,0.021043,0.27704,0.015068,0.030116,0.022996,0.19005,-0.81653,0.03062,-0.001659,0.032195,0.029234,0.037789,-0.5966,0.024824,5.4717,-0.01523,0.033266,0.001085,0.02495,134.19,-0.007597,1.2625,158.97,-0.84948,-0.046628,5.5399,0.14667,141.42,173.42,-0.13006,189.94,0.12578,0.060543,148.65,0.074865,4.0778,-0.050491,239.48,184.77,4.3975,1.6697,-0.018311,140.39,-0.014096,0.067028,212.65,-0.037924,5.2112,165.16,619.61,272.52,179.61,-0.7911,758.71,190.71,0.11711,1.2354,1.6992,-9.3378,4.8662,565.42,0.090732,0.010186,157.94,533.16,5.9333,-0.13954,4.188,0.12955,589.55,0.050404,-0.43476,-0.016495,140.39,209.55,608.52,-1.401,-0.023042,-0.00962,478.84,-0.19885,484.77,0.043985,5.0801,530.84,-1.235,3.693,559.23,-0.15406,500.13,-9.1492,0.034764,411.61,-0.19419,-0.28979,649.42,-0.024274,-0.27844,0.017848,3.427,0.044794,2.8718,abnormal
-1.0196,-1.193,0.1205,0.20851,0.036809,-0.34094,0.038862,0.040765,-1.1025,0.035507,0.041967,0.033904,-0.050499,0.016955,0.035206,0.11386,-0.023944,0.039764,0.03726,0.03047,-1.3675,0.038762,-0.04624,0.036959,0.029397,-0.029135,-1.5651,0.034105,5.3728,-0.004784,0.035657,0.002136,0.038812,210.05,0.044133,0.22699,216.62,-1.3398,-0.040295,4.8521,0.039763,219.9,223.18,0.29255,239.59,0.091313,0.16835,198.56,0.008158,1.6167,-0.053828,262.56,200.21,-2.3599,0.87215,0.004251,148.51,0.0403,0.044869,210.87,-0.019904,5.6847,220.72,298.46,321.64,219.08,-1.6594,217.03,318.77,0.04381,0.68999,0.81044,-10.268,1.388,266.15,0.19046,0.005587,161.64,228.82,2.2896,-0.18114,1.1146,0.036712,409.33,0.011938,-0.28984,-0.006871,155.08,185.44,319.9,-1.9901,-0.075455,-0.04081,400,-0.21088,271.38,0.029201,5.1,348.1,-2.9799,0.9551,301.13,-0.23109,294.87,-7.8573,-0.39271,284.1,-0.16006,-0.28831,250.97,-0.057984,-0.30314,-0.063275,0.80791,0.000596,0.73221,normal
-0.38781,-0.34432,0.10408,0.00913,0.022962,-0.11064,0.022962,0.025602,0.031683,0.024863,0.022646,0.028663,-0.033926,0.10096,0.02254,-0.28223,0.016911,0.028611,0.022382,0.076289,-0.73309,0.027924,0.002563,0.036001,0.030036,0.040785,-0.47158,0.022065,5.7369,-0.00645,0.029508,0.011475,0.023438,159.14,-0.006082,1.43,163.46,-0.3258,-0.063956,5.71,0.059565,136.65,165.19,-0.17768,173.84,0.36729,0.070249,196.32,0.073994,1.587,-0.008036,252.54,164.32,-2.4081,1.7184,-0.01262,217.95,-0.011609,-0.025171,193.73,-0.045606,5.1412,181.62,225.3,166.92,192,0.33655,267.24,356.97,0.155,1.5842,2.2241,-11.986,5.3615,212.97,0.02709,0.016724,184.22,257.73,6.2025,-0.13953,4.3728,-0.000999,294.27,0.043449,-0.48849,-0.023439,153.08,160,316.76,0.13911,0.004594,0.071158,352,-0.067239,342.92,-0.00783,5.6135,338.38,-0.33448,3.4774,259.35,-0.1105,360.32,-7.8876,0.011177,333.19,-0.076976,-0.31608,209.73,-0.01894,-0.26803,0.002801,2.9508,-0.01206,2.5,abnormal
-0.54602,-0.45589,0.11795,0.002216,0.025011,-0.17584,0.025499,0.025716,-0.29889,0.027127,0.030382,0.025933,0.030642,0.1271,0.023492,0.1911,-0.004417,0.032064,0.020399,0.17572,-0.68997,0.027072,-0.014734,0.024957,0.027289,0.02944,-0.43818,0.017741,6.2031,0.002547,0.02832,0.00975,0.018772,147.56,-0.01017,0.89984,141.33,-0.37562,-0.016638,6.1754,0.15444,161.78,152.89,-0.26152,156.44,0.11773,0.1838,143.11,0.082216,1.1088,-0.067146,236.44,131.56,-0.25522,1.2424,0.000693,155.56,-0.002883,-0.012425,220.44,-0.017144,4.9773,151.11,295.33,318.22,215.11,0.019282,393.56,290,0.057408,1.0358,2.065,-13.562,4.0397,315.67,0.055683,-0.005849,191.11,204.22,5.0571,-0.18734,3.4547,0.041228,302.56,0.029231,-0.3264,-0.058847,156.44,160.89,365.67,-0.23773,-0.055774,0.035016,279.22,-0.14924,322.11,-0.022641,5.3936,311.67,-0.74163,3.2008,262.78,-0.16791,355,-11.741,-0.086829,412.78,-0.12319,-0.28905,459.11,-0.019498,-0.28147,-0.014488,2.8269,-0.031252,2.4851,normal
-0.23519,-0.22268,0.14558,-0.016982,0.026834,-0.063287,0.022758,0.025136,-0.46998,0.029,0.031165,0.030995,-0.006912,0.021722,0.020678,-0.5998,0.04411,0.029721,0.022461,-0.55164,-0.87559,0.031038,-0.018411,0.03091,0.02573,-0.004418,-0.68607,0.022334,5.5925,-0.000054,0.029976,0.015178,0.021272,163.48,0.008429,1.2989,159.3,-0.50403,-0.080162,5.6763,0.44969,141.22,139.83,0.027867,159.3,0.43164,-0.11768,127.3,0.077516,1.0462,0.002949,210.09,109.91,-0.012314,2.028,0.005986,157.91,-0.016812,-0.031335,183.65,-0.068659,5.1967,131.48,381.39,378.17,178.78,-1.3409,281.39,360.87,0.079434,1.2768,2.1151,-9.044,4.1091,285.3,-0.17021,-0.025674,154.43,338.43,4.9867,-0.068308,3.2708,0.00975,357.3,0.014663,-0.24283,-0.008847,133.57,103.65,310.35,-0.72004,0.002488,0.034152,391.04,-0.070723,248,-0.033686,4.9708,396.17,-0.99839,2.8942,336.52,-0.20737,304.17,-8.7333,-0.078873,423.22,-0.21406,-0.23216,331.57,-0.055537,-0.28511,-0.020288,2.7099,-0.012456,2.3496,normal
-0.76666,-0.64389,0.18465,0.12237,0.032292,-0.13322,0.031207,0.030686,-1.0016,0.03099,0.031858,0.032161,0.092362,0.0961,0.03316,-0.11725,-0.030819,0.03329,0.029297,-0.21368,-1.0323,0.030165,-0.018537,0.032075,0.033377,-0.02708,-1.088,0.030208,4.8863,0.013426,0.034852,0.005884,0.030903,176.36,0.006095,0.83408,201.24,-1.6568,-0.020013,4.7162,0.044634,164.27,209.07,-0.044983,211.2,0.099729,0.095952,194.84,0.021692,-0.29419,-0.047708,268.8,187.02,-3.0457,1.062,0.021297,182.04,0.017255,0.018422,216.18,-0.037071,5.3357,199.82,188.27,239.11,273.78,-2.0293,248.53,238.58,0.14036,0.83242,1.3417,-9.8785,1.4394,296.53,0.094662,-0.00259,182.76,259.11,1.8516,-0.21335,1.1504,0.070521,278.58,0.008347,-0.26884,-0.01682,201.24,142.22,341.16,-2.2406,-0.040225,-0.073489,285.6,-0.11751,358.31,0.021401,5.2824,346.31,-2.7972,0.97803,336.09,-0.25976,275.29,-8.6436,-0.074982,310.67,-0.23044,-0.21298,320.8,-0.056979,-0.28278,-0.029571,0.87049,-0.007605,0.78102,normal
-0.75876,-0.93376,0.061381,-0.030934,0.027623,0.041088,0.025112,0.029129,-0.46445,0.023996,0.029799,0.029632,0.093776,0.091101,0.024386,-0.01382,0.037954,0.027121,0.025335,0.26947,-0.54293,0.031473,0.017904,0.033203,0.027623,0.061503,-0.79451,0.022154,5.4331,-0.006572,0.036719,0.00614,0.024888,175.54,0.002939,1.3213,164.57,0.35233,-0.033672,5.6092,0.064379,159.09,156.34,-0.21256,187.43,0.013423,0.20318,145.37,0.083533,0.98821,-0.052954,218.51,143.54,-2.5535,1.1309,-0.010714,167.31,-0.006967,0.034581,163.66,-0.056214,5.1463,135.31,233.14,200.69,170.06,-0.11792,238.4,208.69,0.17249,1.3206,2.0288,-9.5777,3.7484,194.29,0.2043,-0.012518,138.06,167.54,4.8514,-0.27332,2.9585,0.16309,355.2,0.026453,-0.34709,0.020984,148.11,151.77,200.11,0.04172,-0.046778,0.030797,224.57,-0.20164,230.74,-0.039276,5.1684,225.71,-0.71359,2.4371,237.6,-0.27577,211.89,-2.6078,-0.06424,174.4,-0.17575,-0.39064,236.34,-0.041032,-0.29178,0.003462,2.3648,-0.036673,1.9755,abnormal
-1.0623,-1.2579,0.55668,0.6233,0.10929,0.10992,0.14302,0.1191,-1.0576,0.14697,0.17751,0.17503,-0.009359,0.4868,0.13352,0.11756,0.28979,0.21049,0.11896,0.15542,0.7643,0.13237,0.24433,0.17281,0.19513,0.37307,-0.8174,0.1495,5.007,0.12296,0.14813,0.074885,0.15465,68.364,0.21366,0.79364,74.909,-1.1514,-0.009059,4.2001,-0.005993,64.727,77.091,0.70627,55.273,-0.007357,0.085981,82.182,0.41504,-3.6993,-0.086457,48.727,72,-3.5624,0.99443,0.15143,64.727,0.17864,0.061,49.455,-0.025741,5.1018,72.727,423.09,474.64,50.909,-1.2499,166.55,175,0.051671,0.53508,0.88281,-4.6662,1.6204,423.73,0.11981,-0.000943,81.455,448,1.7522,-0.20281,1.4742,0.022561,384.45,0.046552,-0.31153,-0.011347,84.364,69.091,454.18,-1.1952,-0.11107,-0.03067,445.73,-0.23238,246.27,0.010251,5.2569,366.18,-0.69293,1.3652,315.73,-0.14091,367.18,-3.2531,-0.023041,281.82,-0.20572,-0.24587,360.36,-0.10066,-0.30696,-0.01931,1.3093,-0.004805,1.2795,abnormal
-0.99576,-1.0644,0.58537,0.66464,0.21363,0.069949,0.17437,0.21511,-0.98908,0.2535,0.23498,0.23276,0.047356,0.49748,0.20501,0.043496,0.27891,0.20808,0.1813,0.090831,0.8463,0.22097,0.22648,0.28037,0.23788,0.34174,-0.75869,0.22926,4.2621,0.067944,0.21565,0.040486,0.25835,43.034,0.18533,1.304,40.828,-1.6584,-0.013435,3.3601,-0.13721,41.379,33.655,0.75288,35.862,-0.074591,0.13051,41.379,0.39995,-3.5534,-0.076318,33.655,42.483,-4.7137,1.4886,0.084097,59.034,0.12627,0.057817,34.759,0.00777,4.3376,38.069,525.86,384.41,35.862,-1.884,464.55,454.97,0.026567,1.0308,1.2954,-4.6065,1.1384,618.76,0.13632,-0.027955,52.966,586.41,1.1822,-0.21218,1.0132,0.13011,615.38,0.012047,-0.18087,-0.04993,61.241,46.345,701.45,-1.6564,-0.087577,-0.11621,643.17,-0.21919,492.14,0.073139,4.5043,611.79,-1.1911,1.0111,646.21,-0.19033,511.31,-3.9029,-0.094504,451.03,-0.21108,-0.16278,669.72,-0.10767,-0.18883,-0.018275,0.93564,-0.018859,0.9061,normal
-0.72525,-0.80641,0.15343,0.074012,0.029584,-0.1482,0.027487,0.029412,-0.40306,0.029871,0.029239,0.029182,-0.2561,0.078083,0.027171,-0.03043,-0.004681,0.026051,0.025362,-0.15814,-0.89748,0.032571,-0.030188,0.032112,0.029268,-0.00476,-0.41804,0.024816,5.9492,0.002763,0.032083,0.00321,0.025908,158.59,0.007572,1.1433,151.06,-0.1561,-0.026662,6.1134,0.1538,145.88,121.88,-0.079104,144,0.11463,0.18453,133.18,0.05798,-0.34284,-0.033794,197.65,120,-1.4276,2.6595,0.017678,124.71,0.009416,0.049446,154.35,-0.040165,4.5218,133.65,269.65,233.76,175.53,-0.07076,350.59,245.18,-0.000134,0.97916,2.7692,-12.761,3.5028,376.65,0.17914,-0.000252,155.29,290.53,4.8546,-0.21078,2.8434,0.11251,297,0.028419,-0.40196,-0.02503,160.47,154.35,306.71,-0.46559,0.003125,-0.008572,281.59,-0.22791,326.24,0.012764,4.3176,386.71,-0.81014,2.4612,305.24,-0.18455,313.06,-13.191,-0.079259,316.59,-0.16115,-0.31481,393.88,-0.043336,-0.27331,-0.015357,2.1651,-0.026988,1.8638,normal
-0.70833,-0.7138,0.18327,0.10649,0.032254,0.025101,0.025837,0.033259,-0.90097,0.030692,0.030078,0.02779,-0.27566,0.1047,0.027567,-0.17814,-0.029721,0.03471,0.029074,-0.27474,-0.98375,0.029911,-0.012036,0.031585,0.036496,-0.025864,-0.46387,0.024107,5.548,-0.003334,0.039844,0.002836,0.023661,145.37,0.007036,1.038,163.66,-1.0556,-0.067267,5.9682,0.13827,144.46,146.29,-0.12019,171.89,0.1499,0.049405,174.63,0.024184,-3.0863,-0.044248,202.97,138.06,2.1797,1.4878,0.006648,149.03,0.0125,0.017303,157.26,-0.10114,5.3011,127.09,442.29,404.34,176.46,-1.0275,380.11,446.06,0.003897,0.35851,1.6744,-9.9871,2.6719,365.26,0.14732,0.008338,120.69,404.11,4.1438,-0.1344,2.1379,0.1316,337.49,0.021623,-0.36659,0.025855,125.26,164.57,481.14,-1.5156,-0.074091,-0.12269,388.23,-0.16718,375.66,0.012482,4.9576,292.34,-0.87839,1.8551,412.91,-0.088591,342.63,-9.1789,-0.16965,302.4,-0.23655,-0.27049,295.66,-0.09853,-0.28678,-0.003146,1.6727,-0.009359,1.4315,abnormal
-0.70291,-0.23908,0.16956,0.14203,0.021959,-0.1364,0.023121,0.029825,-0.40255,0.029455,0.028663,0.023913,-0.30792,0.069284,0.021907,0.074351,-0.01804,0.024177,0.025338,0.17826,-1.0917,0.032042,-0.003129,0.024599,0.031092,-0.019163,0.064461,0.020376,5.9222,-0.007005,0.0322,-0.00019,0.021432,189.41,0.004077,1.0036,184.22,-0.50541,-0.044567,6.5016,-0.041239,178.16,196.32,-0.033929,199.78,0.008032,0.037819,189.41,0.012847,-0.61309,-0.077391,231.78,158.27,-1.5944,1.0466,0.002656,161.73,0.006777,0.048962,178.16,0.001401,5.1808,153.95,307.89,267.46,236.97,-0.40481,267.46,346.16,-0.031727,0.64706,1.4448,-12.662,4.1092,419.78,0.019136,-0.017098,129.73,308.11,5.1157,-0.16479,3.5991,0.057434,321.84,0.032379,-0.2834,-0.015905,184.22,155.68,244.22,-0.34283,-0.059331,0.020534,416,-0.12442,256.22,0.017452,5.8747,324.65,0.14211,2.9577,288.43,-0.079764,251.35,-7.8813,-0.12084,310.49,-0.086457,-0.16165,407.68,-0.051993,-0.2849,0.029166,2.6436,-0.021359,2.3848,normal
-1.2286,-1.1644,0.21211,0.18025,0.028269,-0.010714,0.030685,0.033152,-1.3071,0.03161,0.035362,0.03382,0.13261,0.099106,0.032432,0.281,-0.048916,0.032432,0.031867,0.27635,-1.1272,0.033357,-0.015089,0.039011,0.040604,-0.068908,-2.0178,0.032895,4.8732,-0.005145,0.038035,-0.00682,0.029862,221.47,0.028318,0.63747,217.26,-1.7783,-0.037279,3.7157,0.015861,221.47,215.58,-0.007345,199.58,0.034715,0.17425,199.58,-0.008879,2.2747,-0.037742,261.05,195.37,-0.10998,0.80291,0.021674,171.79,0.04172,0.050671,210.53,-0.016947,5.3921,193.68,344.84,456.21,204.63,-2.2298,363.16,469.37,0.043605,0.85609,0.84313,-8.7312,1.1355,369.47,0.16246,-0.028076,142.32,415.26,1.7038,-0.23187,0.87594,0.14707,251.68,0.018505,-0.26805,-0.030247,191.16,143.16,375.37,-2.4851,-0.062277,-0.049432,337.58,-0.2415,409.05,0.081933,4.8723,255.58,-3.6756,0.71376,373.58,-0.21303,359.05,-6.2231,-0.47679,340,-0.20061,-0.1551,321.05,-0.10491,-0.23068,-0.05683,0.64709,0.044678,0.57554,normal
-0.36846,-0.46408,0.11486,-0.081011,0.025866,-0.1531,0.029614,0.028927,-0.4307,0.030405,0.029244,0.030511,-0.13815,0.052695,0.027608,-0.17071,0.045073,0.027397,0.024388,0.14652,-0.70454,0.029561,0.006461,0.034259,0.031356,0.029654,-0.57225,0.023649,5.7542,-0.013552,0.032834,0.00581,0.018634,142.7,0.017867,1.21,168.65,-0.50254,-0.020268,5.6701,0.02309,147.89,169.51,-0.082319,199.78,0.21219,0.085931,137.51,0.094773,1.6986,-0.03071,235.24,160,0.16015,1.3009,-0.004665,191.14,-0.011519,0.013974,157.41,-0.065974,4.4496,147.03,178.7,269.62,192,-0.20775,241.3,165.19,0.049441,1.3835,2.8269,-9.3113,4.1431,191.24,0.060992,0.015843,145.3,190.27,5.4368,-0.21072,3.3456,0.030266,217.95,0.028923,-0.49051,-0.001852,153.95,182.49,223.89,-0.36451,-0.06903,0.084466,218.27,-0.093927,214.05,-0.018118,4.8434,226.16,-0.78567,2.6633,242.92,-0.14572,266.92,-2.2936,-0.004539,176.43,-0.10337,-0.43402,257.19,-0.011552,-0.48268,-0.004627,2.3694,-0.025267,2.11,abnormal
-0.44877,-0.53942,0.60581,0.66421,0.2502,0.019043,0.16699,0.2102,-0.51342,0.25785,0.21941,0.23488,-0.025953,0.54374,0.21449,0.037061,0.36317,0.21023,0.23434,0.004173,0.77075,0.22422,0.30097,0.19867,0.20816,0.43644,-0.33426,0.23258,5.2023,0.11955,0.20023,0.077911,0.14633,104.32,0.27494,1.2668,135.04,-0.22755,-0.015953,4.3043,-0.067238,115.84,85.76,0.734,90.24,-0.014567,0.068444,106.88,0.48508,-5.5332,-0.032206,80.64,138.88,-5.2041,1.5328,0.1712,147.2,0.2434,0.018952,108.16,-0.032713,5.2793,135.04,1082,1114.7,90.88,-0.24958,1181.1,1133.4,0.08957,1.0195,1.3374,-6.016,1.7224,1058,0.086301,-0.006044,81.28,900.88,1.9103,-0.18074,1.6445,0.081995,767.92,0.035866,-0.23754,-0.006457,147.84,106.24,1025,-0.17827,-0.037818,-0.003253,731.28,-0.23845,977.52,0.012885,5.5217,740.4,0.13258,1.5483,874.16,-0.12563,899.44,-6.1982,-0.030531,813.52,-0.19101,-0.17197,677.36,-0.011284,-0.25458,0.004995,1.5111,-0.017063,1.4706,abnormal
-0.47382,-0.55215,0.188,0.09482,0.026714,-0.1603,0.030746,0.029234,-0.40869,0.033644,0.038621,0.026651,-0.23662,0.037413,0.03188,0.034248,-0.009578,0.028793,0.024068,-0.083602,-1.1135,0.030116,-0.027647,0.034526,0.035408,-0.029254,-0.58008,0.025202,5.8056,0.009563,0.03251,-0.006809,0.024257,134.19,-0.001304,0.80414,164.13,-0.60008,-0.028158,6.0735,0.037501,156.9,135.23,0.062319,165.16,0.076951,0.14567,146.58,0.040531,-2.1421,-0.027997,214.71,197.16,-0.74376,1.1764,0.021859,247.74,0.005577,-0.079136,196.13,-0.017335,6.008,130.06,370.58,443.35,201.29,-0.6611,383.74,409.94,0.031764,0.78093,1.0661,-11.162,3.6018,381.42,0.1786,-0.020934,164.13,346.45,5.2584,-0.17927,2.8002,0.053471,358.45,0.014723,-0.24258,-0.004571,126.97,164.13,401.29,-0.55848,-0.003144,0.070053,365.81,-0.25056,418.06,-0.045737,5.6014,308,-0.62343,2.319,426.84,-0.20186,433.16,-10.798,-0.023573,400.26,-0.16578,-0.31628,345.16,-0.013038,-0.27897,0.008753,1.8927,-0.027177,1.73,normal
-0.91233,-0.95331,0.11161,-0.022291,0.024005,-0.006228,0.027974,0.03062,-0.49911,0.026714,0.027344,0.026273,-0.002476,0.11852,0.023816,0.26246,0.000634,0.02873,0.021736,0.41878,-0.80083,0.025643,-0.017925,0.028667,0.027029,0.038674,-0.64463,0.021925,5.8685,0.009262,0.032762,0.011246,0.026273,185.81,-0.020015,1.3165,210.58,0.45627,0.05646,5.9923,-0.015764,197.16,179.61,-0.16086,181.68,-0.013316,0.068336,211.61,0.089191,3.1044,-0.087395,177.55,120.77,-1.0184,1.3509,0.001513,202.32,-0.008879,0.020698,214.71,0.001649,4.2446,238.45,265.42,202.45,196.13,0.44045,328.52,190.45,0.077994,1.1969,2.6063,-14.46,4.4621,387.1,0.055855,-0.046176,143.48,409.29,5.2383,-0.15747,3.8319,0.066956,358.06,0.019519,-0.41524,-0.010078,203.35,170.32,446.45,-0.25143,-0.082297,-0.001326,434.71,-0.2497,317.16,0.021786,5.6009,451.35,-1.009,3.3137,367.48,-0.16852,368.26,-7.5279,0.029991,416.26,-0.156,-0.36593,432,-0.048006,-0.34611,0.003112,2.8179,-0.045235,2.5984,normal
-0.47934,-0.58638,0.16665,0.1478,0.023607,0.070708,0.028108,0.028193,-0.88603,0.027768,0.026834,0.032099,0.22873,0.087561,0.027004,0.02943,-0.038421,0.03142,0.021909,-0.19737,-1.1778,0.031505,-0.009669,0.035581,0.028702,-0.03369,-1.1628,0.024541,5.7104,0.001193,0.03694,0.00272,0.026834,221.22,0.009505,1.3069,176.7,-0.69394,-0.036348,5.3046,0.048521,211.48,189.22,0.064274,196.17,0.045162,0.12067,146.09,0.008013,6.0917,-0.024691,233.74,161.39,4.6129,0.7416,0.016842,101.57,0.020234,-0.01956,230.96,-0.058643,6.2038,144.7,442.78,286.96,225.39,-1.1482,484.17,377.04,0.13229,1.5247,1.0955,-12.248,4.5488,454.61,0.19028,-0.000214,160,503.83,5.749,-0.14353,3.9121,0.14253,414.61,0.007421,-0.23422,-0.002161,222.61,132.17,342.78,-1.6623,-0.023812,-0.035804,470.61,-0.15845,505.04,-0.033098,5.9145,324.7,-2.2306,3.2638,343.65,-0.26635,467.13,-6.0338,-0.1801,344.7,-0.2438,-0.29536,360.35,-0.074725,-0.25988,-0.031073,2.8567,0.044276,2.3838,abnormal
-0.4069,-0.40943,0.1849,0.041346,0.032656,-0.14611,0.031406,0.031563,-0.5293,0.032813,0.035312,0.029219,-0.21744,0.078237,0.030156,-0.35726,-0.002147,0.034219,0.03,-0.24044,-0.94621,0.035234,-0.001816,0.034297,0.035,-0.010751,-0.72054,0.031172,5.6198,-0.001189,0.030234,0.006635,0.030156,121.6,0.020802,1.0462,170.24,-1.1837,-0.002537,5.6084,-0.20692,157.44,167.68,-0.003342,177.92,0.056302,0.07226,147.2,0.049339,1.1823,-0.057486,161.28,148.48,-2.5417,1.0099,0.007823,168.96,0.004621,-0.020413,194.56,-0.004295,4.9993,190.72,234.88,171.2,149.76,-1.3691,128.32,221.92,0.013188,1.0585,1.9996,-10.926,3.0979,248.96,0.059253,-0.003774,167.68,316.64,4.209,-0.16735,2.5512,0.057546,241.12,0.02688,-0.3647,-0.038964,136.96,144.64,203.36,-1.0841,-0.031118,-0.080357,251.04,-0.19012,246.56,-0.017977,5.1666,267.2,-1.3245,2.2192,212,-0.22267,221.92,-2.916,-0.25644,313.92,-0.2075,-0.3149,232.48,-0.084662,-0.31871,-0.055614,1.9692,-0.02659,1.7335,abnormal
-1.3292,-1.1584,0.21915,0.14714,0.033965,-0.052879,0.03287,0.034823,-1.0372,0.030488,0.033203,0.025105,-0.22306,0.07081,0.034632,-0.093739,-0.032515,0.032346,0.032298,-0.045338,-1.1561,0.035204,-0.000825,0.035252,0.029011,-0.055866,-1.213,0.030583,5.3506,0.008946,0.035013,0.002899,0.029773,177.17,0.016855,1.0594,209.17,-1.0923,-0.026679,4.9172,0.19141,216.98,153.76,0.02332,185.76,0.39608,0.097175,194.34,-0.009299,-0.34931,-0.08053,192,165.46,-1.0566,1.6969,0.008593,181.07,0.01968,0.059259,204.49,-0.034491,5.0595,177.95,380.1,368.59,182.63,-1.5841,465.76,441.95,0.087144,0.23017,1.5625,-11.258,1.3369,305.95,0.19602,0.028696,155.32,295.02,2.4505,-0.13895,0.97754,0.10973,390.54,0.005108,-0.41046,0.014565,172.49,195.12,402.15,-1.388,-0.088224,0.056047,382.63,-0.15481,362.15,0.04498,4.5501,310.83,-2.9161,0.82634,352.59,-0.17607,339.71,-8.6156,-0.083411,342.54,-0.24256,-0.1678,258.54,-0.087806,-0.35293,-0.019134,0.67645,0.015538,0.58766,abnormal
