atomLen1,atomAmp1,atomFreq1,atomPhase1,atomPos1,atomLen2,atomAmp2,atomFreq2,atomPhase2,atomPos2,atomLen3,atomAmp3,atomFreq3,atomPhase3,atomPos3,atomLen4,atomAmp4,atomFreq4,atomPhase4,atomPos4,atomLen5,atomAmp5,atomFreq5,atomPhase5,atomPos5,atomLen6,atomAmp6,atomFreq6,atomPhase6,atomPos6,atomLen7,atomAmp7,atomFreq7,atomPhase7,atomPos7,atomLen8,atomAmp8,atomFreq8,atomPhase8,atomPos8,atomLen9,atomAmp9,atomFreq9,atomPhase9,atomPos9,atomLen10,atomAmp10,atomFreq10,atomPhase10,atomPos10,atomLen11,atomAmp11,atomFreq11,atomPhase11,atomPos11,atomLen12,atomAmp12,atomFreq12,atomPhase12,atomPos12,atomLen13,atomAmp13,atomFreq13,atomPhase13,atomPos13,atomLen14,atomAmp14,atomFreq14,atomPhase14,atomPos14,atomLen15,atomAmp15,atomFreq15,atomPhase15,atomPos15,LPC_Coefficient2,LPC_Coefficient3,LPC_Coefficient4,LPC_Coefficient5,LPC_Coefficient6,LPC_Coefficient7,LPC_Coefficient8,LPC_Coefficient9,LPC_Coefficient10,LPC_Coefficient11,LPC_Coefficient12,LPC_Coefficient13,LPC_Coefficient14,LPC_Coefficient15,LPC_Coefficient16,Class
244.36,4.0209,0.022372,0.036008,585.45,151.27,2.6697,0.018643,-0.31366,218.18,219.64,1.8393,0.019176,-0.60111,360.73,226.91,1.5608,0.017756,-0.51282,230.91,221.09,1.3159,0.01527,0.44622,190.18,209.45,1.1303,0.015714,0.57386,358.55,213.82,1.0121,0.017578,0.065168,396.55,190.55,0.88405,0.019354,-0.38561,342.55,138.18,0.84398,0.021396,0.53815,334.18,178.91,0.69985,0.019886,-0.68276,348.36,189.09,0.60449,0.016335,-0.69441,450.36,189.09,0.56329,0.019798,-0.1846,386.36,224,0.51233,0.021396,-0.0788,408.36,181.82,0.48134,0.019176,0.035259,279.64,162.91,0.406,0.028054,0.73399,322.91,-0.56824,-0.27289,-0.095362,0.0063871,0.05602,0.070461,0.063815,0.046606,0.027835,0.01015,-0.0024609,-0.0084946,-0.0070123,0.002453,0.020053,normal
120.89,5.6021,0.022569,-0.41111,7.4074,215.7,3.0942,0.021991,-0.23557,394.07,157.63,2.4417,0.021701,-0.42055,177.78,109.04,1.9001,0.019097,0.77982,61.926,192,1.2335,0.025101,0.43249,269.04,192,1.0637,0.02691,0.67576,221.04,144.59,0.89931,0.023799,-0.39475,232,253.63,0.77005,0.02228,0.61917,348.44,193.19,0.65516,0.021629,-0.3558,257.19,139.85,0.58137,0.02662,0.054204,318.96,192,0.54534,0.024812,0.29729,166.07,197.93,0.49712,0.027488,0.57295,268.89,182.52,0.46163,0.023148,-0.49786,236.44,221.63,0.42114,0.023872,0.32562,373.63,182.52,0.38774,0.023148,-0.67346,357.33,-0.91187,-0.14805,0.051611,0.10227,0.090088,0.060397,0.033324,0.010845,-0.0078047,-0.020085,-0.019898,-0.0081919,0.0074377,0.017393,0.017813,normal
124,5.386,0.022949,0.18678,7,172,3.2222,0.021729,-0.60978,431,164,2.6697,0.022217,-0.88513,207,224,1.7719,0.017212,0.47966,106.5,242,1.2246,0.016235,-0.097171,244,134,1.1284,0.020264,-0.094539,340.25,120,0.83535,0.019531,-0.24377,276.5,172,0.71895,0.021606,-0.03946,295,154,0.61686,0.021484,-0.92737,237.5,132,0.53706,0.020996,-0.45247,357,136,0.49361,0.025879,0.12506,354.5,134,0.41655,0.026367,0.48967,221.75,212,0.40483,0.03064,0.048053,417,214,0.35499,0.023071,-0.76623,275.5,190,0.32098,0.02002,0.30729,405.75,-0.87219,-0.28208,0.026554,0.15325,0.15397,0.10064,0.031651,-0.019352,-0.048358,-0.046982,-0.025928,0.0025114,0.023843,0.029282,0.0072885,normal
130.84,5.0104,0.024479,0.98124,553.42,130.13,3.971,0.026866,0.19447,125.96,81.778,2.9308,0.026302,0.33786,28.089,189.16,1.6494,0.020443,-0.3361,296.09,176.71,1.4519,0.01684,-0.68451,218.62,150.76,1.1872,0.022526,-0.43979,227.64,140.44,1.0588,0.024219,-0.15263,326.71,125.51,0.93364,0.024392,0.49299,343.16,126.22,0.83495,0.021788,0.33467,303.91,134.04,0.68556,0.025022,0.20863,284.27,140.8,0.59983,0.022331,0.0028834,374.22,130.49,0.53622,0.023611,0.046632,338.22,148.98,0.47804,0.027778,0.15854,260.8,155.73,0.41298,0.024262,0.18888,301.11,136.89,0.3878,0.026194,0.11626,357.87,-1.0144,-0.16135,0.1327,0.19497,0.10725,0.028913,-0.03031,-0.03641,-0.034616,-0.0058372,0.014472,0.015068,0.017884,0.0095813,0.0075538,normal
143.45,4.2539,0.022091,-0.47531,36.138,161.1,2.9685,0.01778,-0.64108,165.52,183.17,2.291,0.020339,-0.13488,171.03,167.72,1.7973,0.018858,0.65827,129.66,124.69,1.5178,0.025593,-0.38672,159.59,177.66,1.2959,0.019801,0.032168,156.69,175.45,1.0923,0.019531,-0.06943,144,146.76,0.96365,0.022293,0.95254,199.72,167.72,0.78069,0.01879,0.94833,234.9,188.69,0.71667,0.022023,-0.47094,176.28,135.72,0.58651,0.018925,0.12718,164.97,196.41,0.57973,0.019127,0.21649,252.14,124.69,0.49197,0.02768,0.094342,214.48,174.34,0.46273,0.022091,-0.036243,209.79,114.76,0.40991,0.030711,0.008636,255.45,-0.81205,-0.085728,0.099466,0.10818,0.07491,0.021858,0.0022309,0.0025237,0.012365,0.013712,0.0074733,-0.0031044,-0.0079528,-0.00071379,0.042512,normal
180.36,6.8155,0.01669,0.25067,13.091,192,4.4547,0.019176,-0.10033,157.82,221.09,3.5961,0.017223,0.0082288,393.45,270.55,1.8037,0.020419,0.38547,129.45,142.55,1.3727,0.012784,-0.096168,257.45,133.82,1.3087,0.015625,-0.21736,434.18,136.73,1.0739,0.019176,0.33829,345.09,165.82,0.9368,0.019176,-0.65941,195.27,128,0.80096,0.025213,-0.47784,206.18,130.91,0.68034,0.024148,1.1926,327.27,107.64,0.7031,0.024148,-0.047875,336,110.55,0.62894,0.023793,-0.76047,513.45,200.73,0.51678,0.02983,0.67394,406.18,218.18,0.42896,0.020419,-0.36918,208,96,0.38603,0.027344,-0.061533,492,-0.94058,-0.28286,0.062425,0.1752,0.15945,0.090566,0.017423,-0.041307,-0.067818,-0.060347,-0.023444,0.023328,0.042331,0.031425,-0.0018517,normal
112,4.3634,0.02181,1.2452,7.6667,122.67,1.8909,0.022624,0.29929,32.333,134.67,1.3802,0.025391,0.010066,105,122.67,1.0618,0.02474,-0.1416,181.83,154.67,0.85507,0.02653,-0.1834,243.33,117.33,0.65775,0.025879,-0.014189,59.667,109.33,0.54944,0.019206,0.16175,165.67,120,0.43236,0.028646,0.2387,213.67,137.33,0.37886,0.022135,-0.30949,332.67,128,0.34645,0.0271,0.58754,143.67,146.67,0.29066,0.028646,0.47304,120.17,176,0.27406,0.021159,0.1211,280.17,176,0.22996,0.027262,0.29999,246.83,201.33,0.23261,0.028483,-0.053579,184.33,149.33,0.20263,0.032552,-0.24927,196.5,-0.54883,-0.2393,-0.032681,0.070687,0.097195,0.07929,0.049776,0.029281,0.007382,-0.00045857,-0.0079568,-0.011657,-0.004761,0.012088,0.034073,normal
123.35,1.8137,0.018501,-0.4403,19.127,112.29,1.3987,0.016513,0.36196,32.182,136.15,0.94443,0.020827,0.07197,109.96,144,0.74479,0.021751,0.14053,163.35,162.91,0.59505,0.022905,0.23757,126.55,149.82,0.51996,0.022283,0.22871,151.02,156.51,0.42765,0.022479,0.14709,133.75,152.73,0.3754,0.023313,0.1443,136.25,145.45,0.33238,0.024414,0.50807,162.44,155.64,0.29309,0.027131,0.28526,154.4,147.2,0.26812,0.028107,0.041266,172.22,130.62,0.24715,0.024751,0.51256,216.98,145.16,0.20998,0.029048,0.11,200.25,141.67,0.19107,0.027681,0.36273,171.27,135.27,0.17259,0.029279,0.18803,195.38,-0.55378,-0.14188,-0.027181,0.068226,0.08058,0.075073,0.053411,0.036515,0.024145,0.01423,0.0043321,-0.0013259,-0.0022727,0.0039192,0.0095408,normal
90.667,5.1995,0.018099,0.30194,28.8,134.4,3.3172,0.020833,0.22892,121.33,155.73,2.6748,0.018359,-0.70475,345.2,125.87,2.3839,0.019141,0.16096,245.47,133.33,1.8907,0.022201,-0.16968,248,180.27,1.4336,0.029492,0.076541,166.8,168.53,1.2738,0.029427,0.039681,167.2,135.47,1.1828,0.027995,0.51905,208,162.13,1.0031,0.026562,0.52446,270,158.93,0.87366,0.030143,0.046867,272,141.87,0.82743,0.026888,-0.016302,254.67,149.33,0.75592,0.022917,-0.19793,318.4,194.13,0.72001,0.024609,-0.53994,204.67,183.47,0.68184,0.030534,0.0070711,274.53,165.33,0.63947,0.026888,-0.092426,228.13,-1.1623,0.042304,0.18647,0.18656,0.036898,-3.70E-05,-0.023847,-0.025007,-0.0075318,0.0020904,0.024425,0.029492,0.0034127,-0.0095801,0.011725,normal
188.1,4.3989,0.0131,0.17978,340.68,185.76,3.2397,0.015244,-0.015974,145.95,209.95,2.7172,0.014339,-0.14411,232.68,149.07,2.095,0.015149,0.19916,233.56,231.8,1.6817,0.014339,-0.22494,242.73,169.37,1.4317,0.01372,0.39502,244.2,178.73,1.2259,0.014529,-0.31661,249.56,158.44,1.0887,0.017864,-0.26994,313.66,188.88,1.0326,0.018674,0.18619,238.73,171.71,0.87976,0.016101,-0.089048,294.05,160.78,0.78321,0.020293,0.14906,241.27,142.05,0.7201,0.019817,-0.25139,264.98,128.78,0.62436,0.021103,0.33171,274.24,177.95,0.58192,0.020627,0.52557,205.85,145.95,0.50174,0.018721,0.73353,265.56,-0.52937,-0.24895,-0.088574,0.0053413,0.050341,0.06215,0.057244,0.045609,0.033198,0.019752,0.0063172,-0.0050384,-0.010908,-0.0069365,0.0070277,abnormal
153.77,5.9118,0.016437,0.20174,4.4675,237.71,4.3854,0.012936,-0.42302,14.442,191.17,2.8025,0.015168,-0.49285,31.273,233.56,2.0376,0.017477,-0.0076116,116,253.51,1.638,0.018162,0.46466,150.55,185.35,1.3304,0.017959,0.01882,166.65,193.66,1.0653,0.017908,0.2387,180,250.6,0.91827,0.015016,0.17966,175.01,185.77,0.75942,0.0191,-0.05366,193.4,152.1,0.65899,0.022398,-0.14055,240.26,172.05,0.58942,0.020064,-0.54468,209.14,183.27,0.53849,0.018872,0.05537,227.48,174.13,0.48862,0.02359,-0.35672,210.49,171.22,0.44384,0.021459,-0.16343,253.09,169.14,0.41345,0.024097,-0.50148,216.47,-0.73634,-0.24444,0.0055,0.099671,0.10561,0.074253,0.037329,0.012309,-0.010985,-0.012399,-0.0098025,-0.0046159,0.0017838,0.010153,0.026597,normal
163.84,1.9301,0.010469,-0.32941,103.36,217.6,1.2345,0.010781,0.095285,216.96,207.36,1.003,0.01,0.27436,236.16,176.64,0.8552,0.0096094,-0.37691,264.64,239.36,0.6465,0.005625,-0.20645,207.04,256,0.58006,0.0078906,0.51115,226.72,261.12,0.56986,0.0085156,0.62538,280.32,218.88,0.50978,0.012266,0.11565,300.16,234.24,0.43563,0.010469,0.64859,308.48,204.8,0.39537,0.015312,-0.44718,215.04,229.12,0.31474,0.010391,0.66464,269.12,166.4,0.29555,0.015625,0.0050685,347.84,165.12,0.24356,0.014687,0.24245,350.56,163.84,0.24462,0.01875,0.031926,202.24,208.64,0.2141,0.019531,-0.5728,321.6,-0.51659,-0.22598,-0.05686,0.018892,0.037944,0.034127,0.029489,0.034518,0.028093,0.025402,0.014791,-0.00051712,-0.010652,-0.00636,0.013455,abnormal
136.35,3.9944,0.018597,0.40183,37.391,192,2.4597,0.01537,-0.3147,179.83,151.65,1.8009,0.016219,0.51557,200.26,121.04,1.5279,0.018512,0.23089,140.52,157.91,1.136,0.019574,0.030658,151.22,144.7,0.93952,0.019701,-0.2516,127.39,155.83,0.8251,0.016941,-0.35021,219.83,162.09,0.67582,0.019616,-0.37939,221.57,139.13,0.57449,0.020296,0.069331,236.43,134.26,0.48579,0.024372,-0.014805,225.91,153.04,0.43138,0.023268,-0.1846,203.65,154.43,0.39495,0.021994,0.081837,245.65,135.65,0.3475,0.023522,0.60217,180.96,164.87,0.30047,0.021145,0.45128,256.78,144.7,0.2928,0.026962,0.44212,259.13,-0.78584,-0.16705,0.013429,0.13951,0.09552,0.069044,0.0091289,0.0051979,-0.022507,0.00076785,0.00039809,0.015962,0.0022302,0.0095456,0.020498,normal
186.18,5.9494,0.01092,0.5598,31.091,125.82,2.463,0.009011,-0.0019951,59.909,158.55,1.8566,0.011053,0.19064,99.091,207.27,1.4829,0.014426,0.10541,127.36,163.64,1.1506,0.017134,0.011143,146.73,151.27,0.911,0.017312,-0.090248,159,132.36,0.73809,0.016735,0.34591,200.36,157.82,0.67276,0.020108,-0.089651,156.82,141.09,0.57475,0.019842,-0.013672,183.36,197.09,0.48054,0.019354,-0.13941,174.09,190.55,0.4272,0.019043,0.52309,183.82,151.27,0.38623,0.026234,0.22297,155,133.09,0.33725,0.024725,0.64814,186.27,168,0.31247,0.025613,0.2562,166.09,157.09,0.29297,0.024814,-0.24817,177.36,-0.51402,-0.18619,-0.025247,0.049248,0.069949,0.06836,0.054266,0.041327,0.018207,0.0032875,-0.0057809,-0.0062319,0.0002184,0.0091945,0.017077,abnormal
143.24,3.4443,0.019345,-0.49041,24.762,131.05,2.2624,0.014509,0.50276,18.095,166.1,1.7392,0.01888,0.8432,153.33,158.48,1.3555,0.023251,0.048271,384,158.48,1.1471,0.018601,0.41152,450.29,164.57,0.97891,0.021205,-0.021677,281.14,143.24,0.74837,0.018787,0.30484,209.9,126.48,0.61005,0.012835,0.61892,267.05,103.62,0.54154,0.015625,0.17118,267.43,132.57,0.47572,0.019159,0.10132,363.81,92.952,0.39535,0.019159,0.60984,444.57,182.86,0.3512,0.018136,0.031469,254.1,137.14,0.32072,0.026786,0.48036,198.48,224,0.29147,0.020089,-0.38016,255.81,213.33,0.25541,0.025949,-0.17367,276.95,-0.91202,-0.17536,0.051096,0.14205,0.11278,0.056211,0.0099452,-0.022759,-0.01204,-0.015442,-0.0069632,0.0061041,0.02021,0.020929,0.0055269,normal
122.51,4.5231,0.017188,-1.1169,13.143,117.94,2.4849,0.017746,0.0025089,22.857,166.4,1.7536,0.020536,-0.24709,149.49,156.34,1.4804,0.021763,0.15632,198.4,167.31,1.2826,0.018471,0.11659,221.03,119.77,1.0323,0.026283,-0.12104,120.46,170.97,0.88651,0.023382,-0.23045,140.11,163.66,0.75135,0.02394,0.010613,205.49,146.29,0.65872,0.019085,0.63767,166.97,146.29,0.5607,0.02048,0.45016,194.06,148.11,0.49374,0.026674,-0.15457,217.26,144.46,0.47642,0.025056,-0.44331,187.77,146.29,0.43409,0.028404,-0.046252,207.2,145.37,0.39604,0.027455,0.21338,222.51,107.89,0.34834,0.031417,-0.15249,188.23,-0.90019,-0.11744,0.11781,0.12845,0.070643,0.03338,0.012595,0.0026659,-0.0033581,-0.0061645,-0.0015612,0.007416,0.0046584,0.013623,0.011028,normal
79.238,5.554,0.029948,-1.6895,645.33,146.29,3.695,0.026042,-0.052912,187.43,124.95,3.1125,0.026786,0.41455,167.24,146.29,2.3784,0.021763,-0.22551,364.19,128,1.7476,0.033668,-0.23552,242.48,129.52,1.3094,0.027716,0.124,376.95,153.9,1.1452,0.03311,-0.22624,384,106.67,1.0198,0.036086,0.18435,260.38,140.19,0.96155,0.029018,0.36585,411.81,121.9,0.775,0.022321,-0.037899,398.86,158.48,0.69,0.018136,-0.29364,191.43,117.33,0.65015,0.034784,0.18519,254.86,123.43,0.60384,0.02846,0.20018,250.67,161.52,0.57654,0.024554,-0.14534,312.76,135.62,0.52499,0.024554,0.33984,351.24,-1.1592,-0.012879,0.32145,0.23785,0.037908,-0.077307,-0.082852,-0.035967,0.055414,0.050942,0.030438,0.0028726,-0.0045842,-0.0054658,0.015602,normal
92.952,5.4523,0.014881,-0.44013,15.238,160,3.2361,0.029018,0.45076,48.762,149.33,2.5568,0.019996,0.135,264.95,193.52,1.9439,0.023438,-0.31744,178.1,132.57,1.5027,0.017671,0.19831,361.14,163.05,1.2795,0.020089,0.19172,203.81,149.33,0.96612,0.026228,0.14671,235.43,239.24,0.80739,0.019531,-0.1378,128,146.29,0.69815,0.024647,-0.088041,220.57,155.43,0.60317,0.01888,-0.13838,238.67,149.33,0.55259,0.027809,0.013099,257.33,153.9,0.52896,0.025019,-0.12786,409.52,103.62,0.45789,0.028832,0.38651,426.86,112.76,0.40492,0.030878,0.25658,306.67,144.76,0.36974,0.024182,0.63497,306.48,-0.74905,-0.24672,0.032198,0.13064,0.13182,0.078517,0.023635,-0.009054,-0.0136,-0.019989,-0.014892,-0.0087243,-0.0003146,0.013046,0.034827,normal
188.95,5.781,0.010417,-0.26472,15.238,222.48,2.7741,0.012463,0.087142,342.48,128,2.2562,0.018415,0.72417,384.38,143.24,1.7795,0.015625,0.056354,198.48,167.62,1.5071,0.015067,0.078124,247.43,169.14,1.2349,0.016183,-0.20662,412.95,144.76,1.018,0.018787,-0.2406,138.86,129.52,0.79355,0.015625,-0.3941,348.95,108.19,0.70385,0.016183,-0.48054,315.81,175.24,0.54898,0.017671,0.40757,250.67,167.62,0.49255,0.016648,-0.065847,229.33,152.38,0.44967,0.023344,0.065004,333.71,204.19,0.39794,0.025112,0.68926,465.9,156.95,0.38694,0.020368,0.058308,409.52,208.76,0.32669,0.021112,0.86772,264,-0.65813,-0.26701,-0.049914,0.057408,0.094447,0.084236,0.054753,0.016995,0.004273,-0.0079857,-0.010049,-0.0062318,-6.47E-05,0.0060102,0.0042183,normal
187.73,18.194,0.021094,-0.64737,323.2,170.67,16.31,0.020573,-0.57609,283.73,401.07,12.039,0.016536,0.056797,191.47,234.67,8.8826,0.026302,0.80216,488.53,142.93,6.9561,0.01901,0.25344,236.27,134.4,5.7224,0.021094,0.35775,241.07,93.867,5.252,0.019792,0.46412,360.27,123.73,5.0856,0.01901,-0.36566,549.33,211.2,3.9981,0.021224,0.31101,395.73,172.8,3.6363,0.016927,-0.24391,160,256,3.3795,0.018359,-0.42247,278.93,226.13,3.2295,0.017578,0.64911,303.47,187.73,2.7629,0.020703,0.46206,379.2,187.73,2.555,0.023438,0.43481,345.87,140.8,2.4907,0.022135,0.21129,348.8,-0.69153,-0.29854,-0.054895,0.070464,0.11048,0.098197,0.06255,0.022617,-0.0028461,-0.01866,-0.02139,-0.01416,-0.00082906,0.014498,0.02776,normal
189.54,7.8492,0.018029,-0.31769,302.77,194.46,6.7902,0.018029,-0.039611,290.46,381.54,5.9253,0.013522,-0.11095,205.23,238.77,4.6867,0.026292,0.18236,486.77,161.23,3.7095,0.015775,-0.008878,330.92,155.08,3.0345,0.016752,0.33793,221.23,163.69,2.6695,0.02186,0.24607,394.15,168.62,2.2806,0.018705,0.27472,441.85,167.38,1.9655,0.022912,-0.017003,292.62,176,1.7492,0.015249,0.44885,273.38,220.31,1.6651,0.018855,0.17138,365.23,183.38,1.4671,0.014348,0.32825,314.77,169.85,1.4576,0.02802,-0.10859,330.15,220.31,1.2519,0.019832,-0.055887,400.15,242.46,1.1637,0.02832,0.20744,333.54,-0.78591,-0.15442,-0.022,0.064011,0.055233,0.066115,0.034272,0.021501,0.0063948,0.0063795,0.0034007,0.0020246,-0.0012248,-0.0018419,0.0052311,normal
146.29,4.4344,0.018136,0.39561,35.543,189.26,2.786,0.01409,-0.18315,125.49,165.03,2.0497,0.017718,0.62361,234.29,164.11,1.7176,0.01889,-0.39747,221.71,128.46,1.3415,0.019978,0.34693,119.83,170.06,1.03,0.021122,0.10686,105.49,149.94,0.80876,0.01822,0.10013,191.6,182.4,0.6904,0.01529,-0.10546,245.03,171.89,0.62475,0.01995,0.11369,211.6,152.69,0.51357,0.019141,0.039275,266.69,142.17,0.47408,0.019699,0.040855,257.66,151.31,0.4141,0.02101,-0.016299,229.94,154.06,0.37717,0.02514,-0.25478,226.51,160.46,0.3597,0.023214,-0.027023,240.17,125.26,0.3233,0.027706,0.23875,259.71,-0.8482,-0.18462,0.059205,0.13679,0.10869,0.054288,0.007009,-0.01039,-0.016574,-0.0087382,0.0031578,0.0063738,0.010042,0.0092663,0.0060982,normal
114.53,5.8389,0.021793,-0.29831,5.8947,249.26,3.5352,0.021176,0.16475,386.53,202.11,3.2423,0.020148,0.53456,188.63,149.89,2.414,0.01912,0.40456,56.421,163.37,1.7484,0.026316,0.48626,95.158,144.84,1.3797,0.024465,0.6589,191.16,151.58,1.1148,0.020354,-0.19805,399.16,111.16,0.95749,0.025699,-0.02083,308.21,117.89,0.77382,0.026316,0.50729,380.63,94.316,0.71338,0.028166,-0.59331,284.42,144.84,0.63058,0.020559,0.31106,300,116.21,0.53256,0.022718,0.52546,286.53,131.37,0.47938,0.030633,-0.68914,353.89,133.05,0.44503,0.028063,0.42645,348.21,124.63,0.42396,0.025082,0.44123,327.16,-0.72359,-0.1377,-0.13466,0.082459,0.075793,0.11605,0.067449,0.034263,-0.0094749,-0.028006,-0.02903,-0.02117,0.00287,0.0050815,0.044225,normal
169.55,2.5535,0.01373,0.19707,25.731,154.75,1.601,0.014692,-0.30057,145.67,173.37,1.2135,0.015333,-0.35412,201.37,209.19,1.0064,0.016004,0.1347,139.82,169.55,0.84424,0.018832,0.034225,138.45,166.21,0.72772,0.016587,-0.051084,220.9,170.03,0.63468,0.01854,0.091095,205.73,162.39,0.52823,0.019211,0.16004,183.22,152.36,0.45145,0.018482,0.15864,211.22,136.12,0.41676,0.021688,0.23335,247.76,136.12,0.37529,0.020493,0.18484,171.94,138.99,0.3445,0.024749,0.23829,169.07,189.13,0.30206,0.023642,0.18768,171.94,144.24,0.2673,0.020901,0.37531,245.97,171.46,0.25205,0.020931,0.25494,223.22,-0.71319,-0.17935,0.020639,0.092968,0.087428,0.059754,0.033859,0.011074,0.010795,-0.0014596,-0.002916,-0.0024328,-0.00065589,0.0097962,0.016358,normal
140.8,6.6939,0.01582,1.8243,5.6,118.4,3.6148,0.016406,0.40811,50.8,75.2,2.6159,0.013867,0.95157,14.2,160,1.933,0.016602,-1.1417,668.8,136,1.3395,0.01748,-0.47418,95.2,115.2,1.1427,0.01748,1.1353,236,113.6,0.88378,0.016016,0.37136,416.2,118.4,0.74792,0.017578,0.8047,266,185.6,0.64673,0.016016,-0.029171,120,168,0.58499,0.022363,0.5602,210.8,128,0.52824,0.019531,0.13971,377.4,145.6,0.46196,0.021875,-0.17879,257.6,161.6,0.39238,0.019336,-0.42781,411.6,171.2,0.37428,0.020898,0.41932,226.6,164.8,0.3419,0.025488,-0.7561,346.4,-0.70639,-0.283,-0.021132,0.096931,0.11234,0.080827,0.040731,0.021424,-0.013091,-0.016844,-0.018809,-0.017646,-0.0088499,0.0094385,0.035183,normal
125.87,4.5348,0.01901,1.0199,19.2,120.53,2.941,0.020443,1.0929,25.467,163.2,2.2151,0.019141,0.39927,81.867,174.93,1.7874,0.021549,-0.1645,150.67,128,1.4804,0.024089,-0.62639,314.67,146.13,1.2188,0.022917,-0.21389,270.93,120.53,1.1204,0.027409,-0.10639,266.27,121.6,0.92078,0.024089,-0.096499,195.47,216.53,0.81804,0.018815,0.22241,210.93,208,0.70393,0.026367,0.22234,232.8,221.87,0.64077,0.023372,0.39387,117.6,138.67,0.60561,0.026497,0.00014735,270.27,140.8,0.55408,0.031706,0.089547,266.67,174.93,0.52327,0.031706,0.37203,205.87,201.6,0.45849,0.026758,-0.15705,266.93,-0.85566,-0.16826,0.038604,0.1418,0.10326,0.063516,0.019924,-0.0030764,-0.015189,-0.016689,-0.0070931,0.009956,0.020869,0.017307,-0.00061906,normal
178.82,4.6508,0.011719,0.65186,21.176,173.18,3.0445,0.012408,-0.42971,38.588,161.88,1.7223,0.01597,0.26584,52,169.41,1.2503,0.011259,0.26749,108.47,186.35,1.174,0.013442,-0.14498,169.41,190.12,0.94123,0.012293,0.74276,214.12,144.94,0.77662,0.018612,0.080725,133.18,169.41,0.7087,0.019416,0.32879,171.76,135.53,0.59209,0.016314,-0.1256,239.53,133.65,0.52351,0.021829,-0.56701,136.47,150.59,0.44562,0.016085,0.51951,217.88,175.06,0.39464,0.019876,-0.36267,149.65,148.71,0.38736,0.017233,0.059793,180.24,186.35,0.31354,0.018727,0.17801,171.53,152.47,0.29878,0.02631,0.32867,87.294,-0.45123,-0.22258,-0.066983,0.02865,0.071383,0.07806,0.063651,0.046734,0.021356,0.0083902,0.0008989,-0.0014816,0.0013233,0.0089783,0.019507,abnormal
125.63,5.0934,0.021701,1.6791,617.78,137.48,4.2881,0.01331,0.084922,34.074,250.07,2.7765,0.01237,0.16548,83.556,238.22,2.2922,0.01208,0.412,324.15,100.74,1.6028,0.0096933,0.686,315.11,141.04,1.5991,0.016638,0.52598,373.93,151.7,1.392,0.019314,0.4327,294.96,169.48,1.1765,0.01917,0.22641,377.78,197.93,1.0384,0.013455,0.21833,367.85,212.15,0.9492,0.017506,0.086738,390.22,162.37,0.81078,0.01577,0.34918,266.67,184.89,0.69923,0.016204,0.47533,407.26,129.19,0.65742,0.020544,-0.0075936,290.81,221.63,0.58411,0.015263,0.33647,364.15,182.52,0.50653,0.021701,0.42417,308.59,-0.94903,-0.11274,0.091103,0.16011,0.059181,0.025152,-0.0090628,-0.0078721,-0.009331,0.0027773,0.0022458,-0.0022934,0.002475,0.011238,0.003406,normal
73.846,5.0319,0.030499,-1.8928,675.38,135.38,3.1463,0.026893,0.38764,112.31,135.38,2.6406,0.024038,-0.23241,239.38,108.31,2.1502,0.027344,0.24871,418.77,128,1.4714,0.028846,-0.46458,310.92,146.46,1.1622,0.030799,-0.026332,307.38,125.54,1.0099,0.036208,-0.29254,452.46,132.92,0.8801,0.025841,-0.39127,396,105.85,0.8252,0.025541,-0.10856,320.62,104.62,0.73028,0.023888,-0.15933,344.46,161.23,0.63032,0.027194,-0.0081191,328.31,184.62,0.60577,0.021259,0.017468,245.08,188.31,0.5534,0.030198,0.44904,226.62,126.77,0.51064,0.026142,0.03007,271.69,161.23,0.4641,0.038912,-0.1162,212.92,-1.068,-0.042401,0.20369,0.18028,0.083472,-0.011627,-0.03324,-0.038993,0.013381,0.01331,0.018912,0.014151,0.011886,0.007743,0.013293,normal
185.6,1.8738,0.34987,-0.46786,844.13,210.13,1.7276,0.33451,-0.50593,848.27,145.07,1.6209,0.34701,0.74683,826.13,80,1.5195,0.32201,1.1517,714.67,85.333,1.4498,0.3207,0.71261,671.07,89.6,1.3701,0.38704,-0.24423,814.27,104.53,1.3198,0.37819,0.42456,816.8,135.47,1.2834,0.36693,0.66828,755.73,83.2,1.3151,0.36204,0.89611,727.6,134.4,1.2181,0.34434,-0.13918,717.07,122.67,1.249,0.37122,-0.65893,623.07,162.13,1.2392,0.41276,-0.39037,706,163.2,1.2174,0.38197,-0.47539,612.93,224,1.1503,0.38294,0.3089,685.33,155.73,1.1565,0.41204,0.32509,634.53,1.4884,1.8171,1.839,1.7178,1.5222,1.2789,1.0012,0.75195,0.49363,0.28133,0.11259,0.058216,0.033936,0.02394,0.014548,abnormal
