MFCC1_S1,MFCC2_S1,MFCC3_S1,MFCC4_S1,MFCC5_S1,MFCC6_S1,MFCC7_S1,MFCC8_S1,MFCC9_S1,MFCC10_S1,MFCC11_S1,MFCC12_S1,MFCC13_S1,MFCC14_S1,MFCC1_S2,MFCC2_S2,MFCC3_S2,MFCC4_S2,MFCC5_S2,MFCC6_S2,MFCC7_S2,MFCC8_S2,MFCC9_S2,MFCC10_S2,MFCC11_S2,MFCC12_S2,MFCC13_S2,MFCC14_S2,MFCC1_Sys,MFCC2_Sys,MFCC3_Sys,MFCC4_Sys,MFCC5_Sys,MFCC6_Sys,MFCC7_Sys,MFCC8_Sys,MFCC9_Sys,MFCC10_Sys,MFCC11_Sys,MFCC12_Sys,MFCC13_Sys,MFCC14_Sys,MFCC1_Dias,MFCC2_Dias,MFCC3_Dias,MFCC4_Dias,MFCC5_Dias,MFCC6_Dias,MFCC7_Dias,MFCC8_Dias,MFCC9_Dias,MFCC10_Dias,MFCC11_Dias,MFCC12_Dias,MFCC13_Dias,MFCC14_Dias,atomLen1,atomAmp1,atomFreq1,atomPhase1,atomPos1,atomLen2,atomAmp2,atomFreq2,atomPhase2,atomPos2,atomLen3,atomAmp3,atomFreq3,atomPhase3,atomPos3,atomLen4,atomAmp4,atomFreq4,atomPhase4,atomPos4,atomLen5,atomAmp5,atomFreq5,atomPhase5,atomPos5,atomLen6,atomAmp6,atomFreq6,atomPhase6,atomPos6,atomLen7,atomAmp7,atomFreq7,atomPhase7,atomPos7,atomLen8,atomAmp8,atomFreq8,atomPhase8,atomPos8,atomLen9,atomAmp9,atomFreq9,atomPhase9,atomPos9,atomLen10,atomAmp10,atomFreq10,atomPhase10,atomPos10,atomLen11,atomAmp11,atomFreq11,atomPhase11,atomPos11,atomLen12,atomAmp12,atomFreq12,atomPhase12,atomPos12,atomLen13,atomAmp13,atomFreq13,atomPhase13,atomPos13,atomLen14,atomAmp14,atomFreq14,atomPhase14,atomPos14,atomLen15,atomAmp15,atomFreq15,atomPhase15,atomPos15,LPC_Coefficient2,LPC_Coefficient3,LPC_Coefficient4,LPC_Coefficient5,LPC_Coefficient6,LPC_Coefficient7,LPC_Coefficient8,LPC_Coefficient9,LPC_Coefficient10,LPC_Coefficient11,LPC_Coefficient12,LPC_Coefficient13,LPC_Coefficient14,LPC_Coefficient15,LPC_Coefficient16,Class
-1.3067,4.8279,0.7115,0.57591,-0.5321100000000001,-0.16758,0.028269,-0.09369,0.11035,-0.11098,-0.032320999999999996,-0.0022583000000000004,-0.036828,0.0027549,-2.3766,5.7584,0.75679,0.8996799999999999,-0.6552600000000001,-0.21129,0.12697999999999998,-0.13532,0.15156,-0.093648,-0.030551,-0.02278,-0.032191000000000004,0.0011276,-2.7641,6.0989,0.63353,0.9239799999999999,-0.70345,-0.17993,0.18335,-0.10772999999999999,0.17357,-0.12713,-0.057383,-0.041018,-0.025347,0.004917,-2.5879,5.9124,0.6864399999999999,0.88876,-0.74836,-0.24834,0.13895,-0.11388,0.14101,-0.1002,-0.027437,-0.060823,-0.055182,0.024009,150.86,1.8632,0.41002,-0.084841,868.14,244.57,1.6635,0.43666000000000005,0.7024100000000001,481.14,165.71,1.7044,0.42871000000000004,0.1378,523.0,125.71,1.6622,0.43157,0.9398200000000001,766.57,174.86,1.6222,0.43555,0.61878,670.71,177.14,1.5931,0.44343,-0.0034013000000000003,573.14,178.29,1.5752,0.43304,0.22956999999999997,706.71,170.29,1.5566,0.43143000000000004,0.78454,522.43,144.0,1.5388,0.42201000000000005,-0.006625399999999999,637.14,157.71,1.4755,0.4006,0.3685,496.57,145.14,1.4939,0.39509,0.47328000000000003,751.29,218.29,1.4581,0.41148,0.012865000000000001,479.14,142.86,1.4507,0.37751,-0.35917,654.86,152.0,1.4048,0.41888000000000003,-0.32733,554.86,140.57,1.3862,0.38072,-0.12786,651.43,1.2254,1.1017,0.9763700000000001,0.91694,0.80981,0.6736800000000001,0.57528,0.46446000000000004,0.37709000000000004,0.33844,0.25379,0.17226,0.14654,0.080814,0.024199000000000002,normal
-8.0029,3.9587,1.9195,1.5048,0.68848,0.38956999999999997,0.15241,-0.10284000000000001,-0.084854,-0.17859,-0.10317,-0.060596000000000004,-0.031278,0.025791,-10.633,4.5836,2.3477,2.0457,0.96425,0.56333,0.28586999999999996,-0.16483,-0.15774000000000002,-0.22179000000000001,-0.16479000000000002,-0.092778,-0.034439,0.045784,-11.812000000000001,4.8652,2.4442,2.2424,1.0536,0.55779,0.28952,-0.1679,-0.18073,-0.24919000000000002,-0.16012,-0.08308600000000001,-0.045852,0.047804,-11.502,4.6929,2.2266,2.1094,0.91033,0.52045,0.26902,-0.19293,-0.13030999999999998,-0.22368000000000002,-0.15835,-0.058771000000000004,-0.028911000000000003,0.02876,512.0,4.638999999999999,0.023438,-0.9073,832.0,512.0,4.1062,0.023438,0.21808000000000002,0.0,512.0,4.001,0.023438,-2.8893,512.0,512.0,3.4675,0.022059,-1.3649,210.82,128.0,3.1058,0.023438,-1.7619,1216.0,64.0,3.2127,0.015625,1.23,0.0,252.24,2.3223,0.019646,-1.125,544.47,256.0,2.2844,0.015625,-2.6634,864.0,500.71,2.1789,0.016659,-1.2556,362.82,512.0,2.0973,0.011719,-0.25038,128.0,299.29,2.0331,0.055607000000000004,1.2644,102.12,195.76,1.9658,0.10132999999999999,-0.61956,533.65,117.65,1.9318,0.12477,0.11905999999999999,598.71,91.294,1.8968,0.14396,0.47628000000000004,550.71,74.35300000000001,1.8513,0.15648,-1.2802,247.29,0.23360999999999998,0.82324,0.30551,0.42938000000000004,0.3085,0.20418,0.20373,0.18008,0.12244000000000001,0.094983,-0.019671,-0.050741,-0.097861,-0.056663,-0.12867,normal
-8.0538,3.9483,2.0227,1.564,0.6914,0.38026,0.16236,-0.11778,-0.12343,-0.19054000000000001,-0.084345,-0.060342999999999994,-0.038169999999999996,0.038583,-10.012,4.6622,2.5088,2.1347,0.96221,0.53389,0.20653000000000002,-0.14619000000000001,-0.14290999999999998,-0.2487,-0.13741,-0.094665,-0.0274,0.064746,-11.958,4.8146,2.5163,2.2831,1.0070000000000001,0.6092,0.30671,-0.11875999999999999,-0.11415,-0.27249,-0.16245,-0.11984000000000002,-0.052733,0.074375,-10.977,4.729,2.5054,2.135,0.9588700000000001,0.58173,0.23215999999999998,-0.20213,-0.16502999999999998,-0.26563000000000003,-0.14445999999999998,-0.069757,-0.034894999999999995,0.060815,512.0,5.0077,0.021484,1.9115,256.0,512.0,4.7734,0.019531,-2.3934,640.0,512.0,4.343999999999999,0.019531,-2.5109,832.0,512.0,4.0465,0.021484,-0.60446,0.0,128.0,3.8713,0.015625,2.6345,624.0,64.0,4.3237,0.015625,-1.6158,16.0,81.655,3.5587,0.015625,-0.48622,1277.0,423.72,2.5538,0.013133,2.4812,428.14,344.28,2.5144,0.016163999999999998,2.1805,755.86,32.0,2.1744,0.15625,1.6451,744.0,32.0,2.0946,0.15625,2.0701,116.0,263.72,1.9536,0.16083,-0.58297,370.07,296.83,1.9401,0.14265,1.0448,473.1,296.83,1.9272,0.1417,0.6884399999999999,382.9,329.93,1.913,0.13322,-0.22269,300.55,0.093033,0.73958,0.42271000000000003,0.27033,0.34864,0.25617,0.13552999999999998,0.13187000000000001,0.16866,0.09914400000000001,0.11315,0.14114000000000002,0.0182,0.060772,0.061853,normal
-8.5575,3.8943,1.9534,1.4308,0.67748,0.33113000000000004,0.21914,-0.080546,-0.15349000000000002,-0.1623,-0.13228,-0.057687999999999996,0.013387999999999999,0.010091,-11.177999999999999,4.6959,2.4913,2.1702,1.0285,0.50056,0.33905,-0.11749000000000001,-0.17622000000000002,-0.20388,-0.20448,-0.10277,-0.0032015,0.01781,-12.287,4.8723,2.6515,2.2993,1.0537,0.52453,0.34685,-0.14124,-0.18975,-0.21957,-0.22905,-0.11685,0.0084139,0.040626,-11.663,4.7714,2.5298,2.1361,1.0086,0.47208999999999995,0.27546,-0.17745,-0.19835,-0.19316,-0.18174,-0.089416,0.0022438000000000002,0.035401999999999996,512.0,4.9337,0.017578,-0.4446,314.67,512.0,4.9253,0.017578,0.55535,389.33,128.0,4.1612,0.015625,2.7273,960.0,128.0,4.0822,0.015625,2.8722,64.0,64.0,2.8877,0.0,0.0,1136.0,128.0,3.8664,0.015625,2.9489,1184.0,128.0,3.6792,0.015625,2.5437,512.0,64.0,2.2109,0.0,0.0,16.0,32.0,2.1405,0.0,0.0,1376.0,256.0,3.8817,0.0039062,-1.6552,640.0,512.0,2.7827,0.005859399999999999,2.4426,0.0,256.0,2.3712,0.008789100000000001,-1.0759999999999998,344.0,512.0,2.3104,0.070719,-1.1193,557.33,170.67,2.5931,0.0078125,0.99129,842.67,32.0,2.2356,0.1875,-1.7502,1364.0,-0.049393,0.51751,0.59772,0.19114,0.30568,0.3896,0.27941,0.20124,0.16171,0.17444,0.10244,0.09341100000000001,0.079557,0.066983,0.015528,normal
9.9103,2.4734,-2.4227,0.9906299999999999,-1.2895,-0.047164,-0.11068,-0.12287000000000001,0.073296,-0.24104,-0.032955,-0.12711,0.016193,-0.0032597,10.042,3.2203,-2.9393,1.5376,-1.65,0.08987200000000001,-0.14912,-0.18554,0.11709000000000001,-0.38393,-0.0234,-0.16572,0.064657,0.015718,9.8157,3.4243,-3.1415,1.6864,-1.8088,0.17105,-0.20126,-0.17638,0.089607,-0.37119,0.014937,-0.19080999999999998,0.07309700000000001,-0.036295999999999995,9.7067,3.2275,-2.9813,1.5737,-1.7274,0.17909,-0.21652,-0.1248,0.13329000000000002,-0.36194,0.007106100000000001,-0.1598,0.076155,-0.014987,512.0,2.96,7.659999999999999e-05,3.009,64.0,447.37,3.1457,0.40196,-0.054496,590.51,357.65,2.8828,0.25272,-0.41723000000000005,663.45,347.61,2.5751,0.21377,-0.068595,615.37,288.63,2.4066,0.21611,-0.079624,643.22,242.2,2.4384,0.23503000000000002,0.40496,714.43,213.33,2.4199,0.20427,0.31577,808.24,230.9,2.3458,0.188,0.43065,836.86,229.02,2.3033,0.19596,0.09169400000000001,749.57,181.96,2.2428,0.16376,-0.16785,775.92,208.31,2.2573,0.17138,-0.74478,793.41,186.98,2.1695,0.15771,-0.53022,790.59,186.98,2.2082,0.17887999999999998,0.13871,725.18,262.9,2.175,0.18773,-0.09999,597.73,192.0,2.1737,0.25203000000000003,-0.046431,608.31,0.8399200000000001,0.7122,0.60983,0.55309,0.49496,0.42963,0.36586,0.31963,0.26600999999999997,0.19948,0.1476,0.11815,0.070717,0.026792000000000003,0.023776,normal
-3.0615,4.136,1.6754,1.3969999999999998,0.49421000000000004,0.14994000000000002,0.088917,-0.1357,-0.018308,-0.098646,-0.094041,-0.047077,-0.054058,0.018179,-5.1068,4.8225,1.9619,1.9576,0.62273,0.33516999999999997,0.15367,-0.22749,-0.1145,-0.2088,-0.05365399999999999,-0.038104,-0.065401,0.022144999999999998,-6.7139,5.0088,1.8436,2.1912,0.65056,0.32578,0.18656,-0.2336,-0.07962799999999999,-0.19833,-0.0989,-0.049779000000000004,-0.031377999999999996,0.010803,-5.5262,4.8516,1.7313,1.9892,0.62649,0.27176999999999996,0.18194000000000002,-0.19275,-0.050687,-0.14522000000000002,-0.077183,-0.06775199999999999,-0.028561000000000003,0.037131,32.0,1.8857,0.21875,0.47347,1236.0,512.0,1.3301,0.20312,0.78057,320.0,32.0,1.3106,0.1875,-2.3451,207.75,32.0,1.1946,0.21875,0.15742,816.0,512.0,1.1046,0.17969000000000002,0.67066,256.0,32.0,1.0859,0.21875,-2.367,292.0,34.0,1.0531,0.1875,-1.7734,1100.0,62.0,1.0239,0.1875,1.7599,1156.0,48.0,1.0079,0.19336,-2.6076,298.75,32.0,0.9959399999999999,0.21289,1.168,770.5,32.0,0.96368,0.19530999999999998,-1.3130000000000002,917.0,32.0,0.9556100000000001,0.19141,-0.8651700000000001,765.75,32.0,0.94884,0.20703000000000002,-1.3495,961.25,32.0,0.9205899999999999,0.25,0.89391,1136.0,32.0,0.90722,0.18945,1.8673,753.0,0.47718,1.1784,1.0131,1.1945,1.125,1.2303,1.11,1.0844,0.98761,0.81592,0.7177399999999999,0.52671,0.37362,0.19801,0.14834,abnormal
-10.704,3.8307,1.2135,1.2848,0.40735,0.40626999999999996,0.19805999999999999,-0.10694000000000001,-0.089376,-0.13632,-0.084772,-0.10196000000000001,-0.030147000000000004,0.0025236,-12.809000000000001,4.4825,1.4207,1.8059,0.6855899999999999,0.62592,0.33413000000000004,-0.058197000000000006,-0.077757,-0.20102,-0.13263,-0.12952,-0.071064,0.015525,-13.78,4.7338,1.3951,1.9289,0.57501,0.65654,0.29093,-0.087732,-0.062261000000000004,-0.21100000000000002,-0.12215,-0.15406,-0.034437,0.0035207999999999997,-13.442,4.6041,1.3435,1.805,0.65186,0.63372,0.30064,-0.081187,-0.060623,-0.2077,-0.12218,-0.13274,-0.033677,0.022183,512.0,8.3381,0.0078125,1.7154,448.0,512.0,8.0474,0.0078125,-0.01542,416.0,512.0,7.9909,0.0078125,-0.027698,416.0,512.0,6.3866,0.0078125,2.9661,896.0,128.0,6.4973,0.0078125,1.7839,1280.0,256.0,3.9302,0.0078125,0.58073,416.0,64.0,3.3648,0.015625,-0.44047,168.0,64.0,4.4691,0.015625,-1.1601,1248.0,64.0,2.9853,0.015625,2.5715,96.0,219.73,3.3916,0.018359,1.3696,801.33,275.2,3.1298,0.017708,1.1584,653.6,230.4,3.3981,0.011458,1.5063,379.73,64.0,2.8614,0.052083000000000004,0.43846,442.67,300.8,2.7708,0.08645800000000001,1.1924,693.33,355.2,2.5958,0.080078,1.3643,762.67,0.21874000000000002,0.6290399999999999,0.3082,0.44448999999999994,0.35577,0.25834,0.21416999999999997,0.18070999999999998,0.08137,0.1229,-0.007433100000000001,0.079965,0.028868,0.039682,0.034043000000000004,normal
0.6532,4.9712,0.68947,0.46457,-0.55977,-0.24225,-0.08894500000000001,-0.26038,0.05235599999999999,-0.043427999999999994,-0.037379,-0.034486,-0.022115,0.0003573,0.057915999999999995,5.8649,0.45958999999999994,0.6302300000000001,-0.7134199999999999,-0.23195,-0.15829000000000001,-0.34064,0.13582,-0.12509,-0.0492,-0.049295,-0.057013,0.0020935,-0.59464,6.2067,0.31353000000000003,0.8663799999999999,-0.73242,-0.19794,-0.13129000000000002,-0.29986,0.19717,-0.10824,-0.027795,-0.10705,-0.027651,0.029233999999999996,-0.4043,5.944,0.38866999999999996,0.7962899999999999,-0.76535,-0.22321999999999997,-0.13228,-0.36323,0.15070999999999998,-0.096901,-0.028347000000000004,-0.06414700000000001,-0.041594,0.0069682,131.31,1.7542,0.34725,-1.2148,424.28,48.552,1.6769999999999998,0.34631,-0.8951100000000001,582.34,197.52,1.6008,0.32631,-0.69695,484.28,65.10300000000001,1.5478,0.3352,0.53699,905.1,81.655,1.5203,0.36214,-0.27523000000000003,575.86,139.03,1.4934,0.3358,-0.23388,540.97,98.20700000000001,1.456,0.35291,-0.60817,644.28,98.20700000000001,1.4341,0.34442,0.29957,647.86,81.655,1.3884,0.35695,-0.12132000000000001,753.52,81.655,1.3469,0.33526,0.071767,742.62,98.20700000000001,1.3276,0.34705,-0.16399,761.1,98.20700000000001,1.3048,0.33855999999999997,-0.22466,594.9,82.759,1.2997,0.33769,-0.028980000000000002,687.31,114.76,1.2673,0.33419,0.24128000000000002,649.24,48.552,1.2757,0.3391,0.038743,733.93,1.1106,1.1433,0.9590799999999999,0.7683399999999999,0.65091,0.61652,0.5785600000000001,0.50541,0.42344,0.3484,0.25119,0.20269,0.10554000000000001,0.041632999999999996,-0.010121999999999999,normal
-10.49,4.2035,0.70528,1.3959,0.048895,0.020878,0.068268,-0.17515,0.04918,-0.067353,-0.051801,-0.017975,-0.003432,-0.009073600000000001,-11.492,4.8589,1.1476,1.9365,0.20002,0.14529,0.097788,-0.18808,0.075145,-0.1764,-0.039268,-0.024399,-0.030149000000000002,0.0024230999999999996,-12.192,5.1578,0.86775,2.0998,0.15775999999999998,0.2033,0.16452,-0.24598000000000003,0.12282,-0.15755,-0.046827999999999995,-0.056313,-0.073086,0.023836000000000003,-12.546,4.9108,0.5345300000000001,1.9799,0.032034,0.19956,0.16974,-0.19676,0.13725,-0.16028,-0.027866000000000002,-0.049471,-0.027342,-0.0016448,32.0,1.138,0.34276999999999996,0.21356999999999998,1046.5,32.0,1.0165,0.34473000000000004,-0.046454,898.75,32.0,0.8619700000000001,0.3877,-1.7917,989.75,35.0,0.83905,0.36914,-0.8691700000000001,1070.2,52.0,0.81501,0.34058,-0.5898,1039.9,84.0,0.77305,0.33899,-0.55716,916.5,34.0,0.73741,0.38818,0.2433,949.75,55.0,0.71715,0.35486,-0.39971999999999996,987.12,67.0,0.67214,0.36743000000000003,-0.25227,913.5,97.0,0.6665399999999999,0.3678,0.7295699999999999,889.0,99.0,0.65386,0.38256999999999997,0.27436,724.5,70.0,0.65217,0.37238000000000004,0.10397999999999999,752.5,61.0,0.63383,0.36651999999999996,-0.45627,871.75,85.0,0.63551,0.38965,0.083111,780.88,95.0,0.61314,0.35938000000000003,-0.47553999999999996,800.62,1.0919,1.1362,1.0357,0.9554299999999999,0.87582,0.78513,0.69104,0.54914,0.46338,0.37318,0.32506,0.24541,0.19502,0.12538,0.058914999999999995,abnormal
-6.077999999999999,3.8599,1.3012,1.5767,0.43009,0.24686,0.17004,-0.060683,0.010668,-0.10530999999999999,-0.057543,-0.065982,-0.046758,-0.0047477,-8.179,4.4668,1.4202,2.1068,0.50078,0.49768999999999997,0.39626,-0.078123,0.010927,-0.21709,-0.11955,-0.09815800000000001,-0.048178,0.006611,-9.1482,4.8074,1.2979,2.332,0.46026000000000006,0.52347,0.39266,-0.058217,0.09597,-0.20695,-0.10187,-0.088839,-0.064738,0.0030094,-8.2669,4.5981,1.4068,2.1905,0.5371199999999999,0.47591999999999995,0.38706,-0.07311799999999999,-0.00074882,-0.18696,-0.10865,-0.09365,-0.040434,0.011101999999999999,512.0,5.215,0.005859399999999999,2.1444,768.0,256.0,6.2996,0.0039062,1.9003,1120.0,256.0,6.1282,0.0039062,1.6357,416.0,256.0,5.4212,0.0039062,1.7911,672.0,256.0,4.1508,0.0078125,-1.0405,192.0,128.0,3.2806,0.0078125,2.0919,32.0,512.0,2.5664,0.035156,1.0108,512.0,512.0,2.5033,0.017578,-1.3669,448.0,64.0,1.7355,0.0,3.1416,0.0,64.0,1.6316,0.0,3.1416,1352.0,512.0,2.2796,0.033202999999999996,-2.5782,179.69,512.0,2.1664,0.037108999999999996,1.4006,832.0,512.0,1.992,0.017578,1.5264,704.0,123.08,1.9080000000000001,0.026442,-2.3517,341.54,196.92,1.8976,0.020433,-1.6962,738.46,0.032962,0.2629,0.0109,0.21275,0.14006,0.041615,0.059725,0.13604000000000002,0.14235,0.089962,0.039462,0.024834000000000002,0.037842,0.018136000000000003,0.015322,normal
-12.083,4.0113,1.2058,1.5793,0.3977,0.16441,0.09159500000000001,-0.19985,-0.06325499999999999,-0.14824,-0.025019,-0.019918,-0.035881,0.0048703999999999996,-13.882,4.6366,1.1727,2.1292,0.47218000000000004,0.27532,0.15515,-0.2333,-0.0043926,-0.19017,-0.054883,-0.058743,-0.05413099999999999,0.01408,-14.397,5.1066,1.3129,2.3317,0.48586,0.34215,0.22480999999999998,-0.27988,-0.02027,-0.21054,-0.063064,-0.068517,-0.061249,0.009304399999999999,-14.011,4.7416,1.1193,2.1913,0.45542,0.27957,0.15391,-0.25777,0.033389,-0.19224000000000002,-0.056974000000000004,-0.053055,-0.057603999999999995,0.0037205999999999997,32.0,1.2216,0.44669,0.037781999999999996,756.82,33.882,1.1415,0.4421,0.07586699999999999,609.65,32.941,1.0275,0.44118,0.071756,776.94,35.765,0.9343100000000001,0.4329,1.0774,746.0,65.882,0.89192,0.42153,-1.0481,585.18,50.824,0.8438100000000001,0.41062,-0.36851999999999996,721.53,55.528999999999996,0.8298,0.32778,-0.25299,337.53,60.235,0.8075100000000001,0.32778,-0.23594,472.12,61.176,0.77675,0.35248,0.24848,535.53,66.824,0.75547,0.35173000000000004,0.9613299999999999,470.82,41.412,0.7339100000000001,0.33444,-0.0314,532.94,53.647,0.70873,0.3696,-0.15237,470.12,48.941,0.69489,0.38339,-0.67743,512.12,43.294,0.67848,0.33824,-0.096718,535.18,88.471,0.66175,0.35191,0.3511,671.65,1.4373,1.7236,1.8359,1.6983,1.4688,1.2454,1.04,0.8760899999999999,0.72696,0.57994,0.47452,0.35796999999999995,0.25374,0.18941,0.10265999999999999,abnormal
-6.5824,3.8996,1.3054,1.5801,0.45632,0.28652,0.22321,-0.07993099999999999,0.0013356,-0.10260999999999999,-0.06914,-0.070711,-0.035218,0.00033948,-8.2361,4.5503,1.4347,2.0995,0.56608,0.45368,0.37856999999999996,-0.062301999999999996,0.0062626,-0.18579,-0.10720999999999999,-0.08017300000000001,-0.045263,0.015925,-8.8144,4.7626,1.4734,2.3569,0.60014,0.48194,0.39033,-0.06405,0.045321,-0.20621,-0.11707000000000001,-0.09181900000000001,-0.049625,0.0038655,-8.4604,4.6149,1.386,2.1897,0.50658,0.44648999999999994,0.35283000000000003,-0.093708,0.036788,-0.20328,-0.099826,-0.078083,-0.037866000000000004,0.015969999999999998,512.0,4.9574,0.011719,1.0369,832.0,512.0,3.8366,0.011719,-0.40013000000000004,401.88,256.0,3.4186,0.011719,-2.3177,0.0,78.118,3.6914,0.015625,1.3611,1282.7,432.94,2.9255,0.020191999999999998,2.3788,512.94,205.18,2.9045,0.0434,-0.079567,301.65,297.41,2.5698,0.052677,-1.2948,399.76,338.82,2.3798,0.029870999999999998,-0.042469,561.18,169.41,2.1734,0.022806,-0.37909,313.88,197.65,2.0933,0.024413999999999998,0.065583,312.0,256.47,2.1345,0.024097999999999998,0.3119,326.71,352.0,1.9576,0.049029,1.1397,426.82,317.18,2.0144,0.045238,0.36643000000000003,721.76,207.06,1.8865,0.035414999999999995,0.51356,771.06,244.24,1.9017,0.054429,-0.13902,601.76,0.44735,0.29445,0.17770999999999998,0.20428,0.11979000000000001,0.16396,0.22999,0.15565,0.080439,0.013009999999999999,-0.10819000000000001,-0.0081233,0.076045,0.15567999999999999,-0.054245,normal
-5.497000000000001,3.5039,0.096913,1.7201,0.16949,0.34575,0.24858000000000002,-0.0098347,0.030444,-0.2644,-0.033546,-0.069213,-0.055453999999999996,0.022335,-6.0509,4.1639,0.10459,2.3164,0.2361,0.47867,0.3825,0.0073344,0.093306,-0.3186,-0.09186,-0.09499500000000001,-0.063025,0.0051508000000000005,-6.7828,4.418,-0.20207,2.4549,0.13613,0.60412,0.34785,-0.055191,0.10809,-0.3401,-0.067575,-0.14176,-0.054691,0.038561,-6.6797,4.164,-0.22371,2.3335,0.13689,0.60488,0.35015999999999997,-0.040082,0.13868,-0.33015,-0.07899099999999999,-0.11782000000000001,-0.040975,0.018181,61.793,3.7826,0.0024246,2.8979,1310.9,124.69,4.4956,0.0075431,1.8812,1190.6,101.52,4.516,0.0056573,0.29925999999999997,1306.5,512.0,2.6141,0.035156,2.0431,64.0,512.0,2.5237,0.035156,2.0348,512.0,512.0,2.2592,0.03684,-0.19580999999999998,768.0,512.0,2.2411,0.10547000000000001,2.0753,896.0,512.0,2.0813,0.035156,2.8719,320.0,512.0,2.0604,0.10742,1.8363,640.0,512.0,1.9875,0.10547000000000001,1.4436,0.0,512.0,1.9124,0.10547000000000001,1.9556,384.0,256.0,1.7227,0.035156,0.41562,0.0,512.0,1.7046,0.08984400000000001,0.31176,512.0,429.24,1.6281,0.09159500000000001,-1.4758,364.83,512.0,1.6509,0.032732,0.6585300000000001,297.93,-0.72377,0.6441399999999999,-0.030164999999999997,-0.0088373,0.31729,0.07149900000000001,0.041333,0.047526,-0.016263,-0.053538,0.028643000000000002,0.0036343000000000005,-0.022456,0.048671,-0.1198,normal
-8.2459,3.971,1.2311,1.6524,0.4302,0.26791,0.13602,-0.2496,-0.06492300000000001,-0.15152000000000002,-0.05463,-0.017409,-0.015277,0.034541,-9.4908,4.5847,1.18,2.2459,0.54408,0.39707,0.15234,-0.31625,-0.022607,-0.24663000000000002,-0.075936,-0.019836000000000003,-0.036134,0.010725,-10.226,4.8734,1.1252,2.4238,0.57899,0.39633,0.20254,-0.30701,-0.032306,-0.24008000000000002,-0.069063,-0.049276,-0.039811,0.035204,-10.139,4.6468,1.1216,2.3587,0.51302,0.3554,0.16918,-0.32075,-0.063716,-0.24208000000000002,-0.06888999999999999,-0.046074000000000004,-0.010254000000000001,0.025623000000000003,32.0,1.2512,0.25781,0.83329,206.62,38.0,1.0642,0.23242,-0.00046364,123.25,45.0,1.0074,0.24902,-1.3738,246.25,61.0,0.96031,0.31287,-0.51453,218.25,72.0,0.9505100000000001,0.28772,-0.42207,276.62,55.0,0.93822,0.27221999999999996,-0.58322,210.12,63.0,0.88656,0.31458,0.40992,385.5,50.0,0.8377700000000001,0.28247,0.06966699999999999,518.88,77.0,0.8085,0.28467,-0.43726000000000004,356.38,74.0,0.78797,0.25952,-0.10993,498.5,82.0,0.76545,0.31384,-0.58505,274.88,76.0,0.74508,0.3075,0.028147000000000002,442.62,75.0,0.72134,0.30505,0.12054000000000001,465.25,75.0,0.69843,0.29846,0.020681,483.75,89.0,0.6903699999999999,0.30103,0.27712,499.12,1.3748,1.6636,1.814,1.7373,1.5395,1.2588,1.006,0.81282,0.69865,0.5607300000000001,0.42512,0.31213,0.17290999999999998,0.096232,0.041953,abnormal
-4.8258,4.1759,2.0103,1.311,0.61583,0.26861,0.12534,-0.08767799999999999,-0.10343,-0.12846,-0.11144000000000001,-0.066786,-0.025969,0.0046707,-7.1685,4.8469999999999995,2.4084,1.7696,0.8378,0.42198,0.25895,-0.08242100000000001,-0.10593,-0.15865,-0.15123,-0.0976,-0.053959,0.0096283,-8.5475,5.1702,2.5414,2.003,0.9441200000000001,0.48099,0.24106,-0.16204000000000002,-0.13955,-0.18606,-0.14898,-0.086885,-0.050916,0.02574,-7.6483,4.935,2.4017,1.8428,0.84049,0.40597,0.22845,-0.12754000000000001,-0.10131,-0.14164000000000002,-0.14775,-0.092087,-0.039915,0.005558100000000001,512.0,7.1744,0.15625,-1.3367,448.0,256.0,5.3108,0.15625,1.3195,896.0,512.0,4.9901,0.15625,-1.7902,64.0,256.0,4.4023,0.16016,-1.5439,0.0,370.53,4.2831,0.15075,1.6857,489.26,363.79,4.2105,0.14052,0.49216000000000004,276.21,323.37,4.183,0.13477,-0.056816,229.05,336.84,4.1639,0.14201,0.59525,697.26,291.37,4.1239,0.14983,0.23321,937.05,170.11,4.0931,0.14818,-0.10185,1171.2,256.0,3.9819999999999998,0.12891,-1.2309,736.0,32.0,3.8659,0.15625,2.4447,4.0,512.0,3.7665,0.1582,0.8102600000000001,256.0,256.0,3.5258,0.12891,1.942,896.0,431.16,3.4595,0.14525,-0.69202,707.37,0.25465,0.7934899999999999,0.5138699999999999,0.76494,0.53385,0.4132,0.22055999999999998,0.13253,0.038473,-0.018732,-0.1321,-0.10436,-0.099579,-0.044528,-0.068742,normal
