,MFCC1_S1,MFCC6_S1,MFCC2_S2,MFCC4_S2,MFCC5_S2,MFCC6_S2,MFCC5_Sys,MFCC5_Dias,MFCC6_Dias,MFCC12_Dias,MFCC13_Dias,MFCC14_Dias,Class
1626,-0.06363200000000001,-0.19566,5.8397,0.67988,-0.84552,-0.26527,-0.77363,-0.80078,-0.24236999999999997,-0.041027999999999995,-0.033801,0.025037,normal
1627,-13.945,-0.42763,5.862,0.50705,-1.1327,-0.57608,-1.35,-1.3314,-0.28386,-0.11395,-0.04438,0.0075915999999999996,normal
1628,-6.5889,-0.049504,5.1862,1.8221,-0.049576,0.1971,-1.245,-1.3197,0.46003,-0.25055,0.016904,-0.017383000000000003,normal
1629,-4.0877,-0.41631,6.4494,0.9381200000000001,0.62562,-0.16942000000000002,0.27226999999999996,0.25164000000000003,-0.76955,0.052013,0.05877,-0.06302999999999999,normal
1630,0.1608,-0.21511999999999998,5.864,1.3142,-1.0185,-0.16405999999999998,-1.3675,-1.5783,0.21076999999999999,-0.12702,0.010025,-0.087524,normal
1631,10.306,0.22630999999999998,3.4695,1.6581,-1.4639,0.44981000000000004,-1.574,-1.4817,0.44523999999999997,-0.21633000000000002,0.059141,-0.021212,normal
1632,-6.6012,-0.32493,6.646,0.13573,0.4283,-0.17764000000000002,0.76442,1.0485,-0.077467,0.045764,-0.025308,0.030351999999999997,normal
1633,-7.5228,-0.6038399999999999,5.877999999999999,1.4448,-0.34415,-0.5871,-0.8448399999999999,-0.89179,-0.5773699999999999,-0.098004,0.0039734,-0.03405,normal
1634,-5.6654,-0.71109,5.9811,1.5309,0.016301,-0.46641000000000005,-0.46042,-0.10372999999999999,-0.20217000000000002,-0.017158,-0.016319999999999998,0.04013,normal
1635,-1.4157,-0.27184,5.768,1.3447,-0.30398000000000003,-0.21454,-0.56282,-0.6018600000000001,0.23856,-0.10800000000000001,-0.032402,0.00076513,normal
1636,-7.0144,-0.57058,6.2943,0.99371,-0.46476999999999996,-0.33082,-1.0538,-0.8303799999999999,-0.15705,0.00050008,-0.018111000000000002,0.037009,normal
1637,-3.1896,-0.08190900000000001,5.9607,1.3071,0.14392,-0.087918,-0.36473,-0.34615,-0.15585,-0.01941,-0.062178,0.018926,normal
1638,-2.6451,0.36474,5.0501,2.1716,0.5545,0.28881999999999997,0.0077411,-0.16247,0.41195,-0.09931,-0.036028,0.001871,abnormal
1639,-4.2042,-0.07066599999999999,5.6894,1.5448,-0.17664000000000002,-0.041104,-0.76844,-0.88515,0.34791,-0.040922,0.063599,-0.08856,normal
1640,-1.2128,0.029720999999999997,5.724,1.2995,-0.090709,0.0645,-0.5594,-0.07785299999999999,0.18024,-0.029058999999999998,-0.0289,0.00088495,normal
1641,-4.8273,-0.25193000000000004,6.1162,1.2584,-0.78273,-0.40244,-1.1876,-1.2926,-0.067036,-0.16758,0.02394,0.0039765,normal
1642,-6.1958,0.027724000000000002,5.8464,1.4565,-0.040285,-0.12315999999999999,-0.56445,-0.52817,0.088286,-0.0061357,-0.0014631,0.030329000000000002,normal
1643,-2.9488,-0.075678,6.0084,1.0267,-0.17662,-0.1217,-0.3679,-0.26936,-0.14148,0.090322,-0.040144,-0.014178999999999999,normal
1644,-2.5944,0.066865,5.3561,2.0362,0.58004,0.17670999999999998,0.16643,0.24491,0.42013,-0.075796,-0.037007,0.022481,abnormal
1645,-7.3325,-0.62279,5.9013,1.2769,-0.17915999999999999,-0.38654,-0.46724,-0.41973,-0.28271,-0.048491,-0.04226,0.041519,normal
1646,-5.041,-0.094777,6.1865,0.86188,-0.0047367,0.043038,-0.3268,-0.21636999999999998,0.06264199999999999,0.026499,-0.029256,-0.014519999999999998,normal
1647,-3.4393,-0.25124,5.7999,1.3549,-0.5233399999999999,-0.43023999999999996,-0.82931,-1.0049,0.22821999999999998,-0.15547,0.016751,-0.064429,normal
1648,-11.182,0.061398,5.2155,1.9001,0.56875,-0.0028048,0.56025,0.50664,0.13809000000000002,-0.010801,-0.036808999999999995,0.009639,abnormal
1649,0.37794,0.2208,5.7624,1.4436,0.025588,-0.1161,-0.64599,-0.5977100000000001,0.30635999999999997,-0.12272000000000001,0.0469,0.011649,normal
1650,-7.4575,-0.44382,6.0422,0.72287,-0.31736,-0.085875,-0.7399100000000001,-0.55489,-0.089252,0.037208,-0.095248,0.057299,normal
1651,-4.0171,-0.072233,5.0629,1.9325,-0.48144,0.27268000000000003,-1.416,-1.1628,0.54178,-0.21703000000000003,-0.026574,-0.04975,normal
1652,-1.0303,-0.13785999999999998,5.6822,1.5278,-0.42402,-0.36133000000000004,-0.8470200000000001,-1.0004,-0.053211,-0.1401,0.083057,-0.005407,normal
1653,-0.0028375999999999996,-0.024237,5.1966,1.8,0.052285000000000005,0.25324,-1.2484,-1.2859,0.40434000000000003,-0.20589000000000002,-0.026935,-0.017921,normal
1654,-0.82325,-0.0047723999999999996,5.5906,1.5088,-0.6460600000000001,-0.27505999999999997,-1.1549,-1.5118,0.087439,-0.25551999999999997,-0.023795,-0.053350999999999996,normal
1655,-1.7904,0.11747,5.6687,1.5792,-0.24104,-0.17259000000000002,-0.46238,-0.57798,0.14213,-0.10066,0.0031714000000000004,-0.066635,normal
1656,-5.2089,0.065222,5.6979,1.5112,0.8522200000000001,-0.10388,0.8789899999999999,0.97962,-0.32125,-0.03395,0.023231,-0.052961,normal
1657,-1.9557,0.036555000000000004,5.114,1.7772,0.21129,0.12187,0.23254,0.12716,0.090295,-0.011534,-0.051851999999999995,-0.0029162,abnormal
1658,-0.032837,0.06390599999999999,5.5353,1.8604,-0.044476999999999996,-0.077587,-0.41753,-0.38734,-0.016622,-0.027235000000000002,-0.059208000000000004,0.018417,normal
1659,-2.3185,-0.29752,6.159,1.0638,-0.31456999999999996,-0.25945999999999997,-0.56739,-0.6507,-0.34147,0.034129,-0.048032,-0.038353,normal
1660,-3.8563,-0.20803000000000002,5.2323,1.6735,-0.9724299999999999,0.12487000000000001,-1.1613,-1.2848,0.8344299999999999,-0.062137,0.13768,-0.067983,normal
1661,-3.2309,-0.32438,6.0925,0.96293,-0.6368699999999999,-0.4796,-1.2628,-1.3068,-0.3804,-0.092348,-0.049624,-0.0055132,normal
1662,-5.7583,0.313,4.8023,1.8582,0.8298200000000001,0.43696,0.9007799999999999,0.8370799999999999,0.41611000000000004,-0.071311,-0.051251,0.0027796999999999995,normal
1663,-5.9602,0.41581,4.7258,1.8687,1.0886,0.53567,1.2379,1.0613,0.51162,-0.10977,-0.03651,0.037432,normal
1664,-0.24108000000000002,-0.075593,5.9181,0.8884299999999999,-0.12749000000000002,-0.0043466,-0.6641,-0.52065,0.071268,-0.058804999999999996,-0.034393,0.06488,normal
1665,-1.4234,-0.023681999999999998,5.7282,1.3639,-0.27948,-0.21495,-0.9218799999999999,-0.8657,-0.0007509999999999999,-0.028461,-0.016592,-0.018111000000000002,normal
1666,-3.1697,-0.07518899999999999,5.8069,1.0328,-0.12345999999999999,-0.14857,-0.29632,-0.28106,-0.17675,0.021783,-0.079342,0.0062897,normal
1667,-3.6088,-0.24958000000000002,6.129,0.8865299999999999,-0.19015,-0.10605,-0.5197,-0.34833000000000003,-0.04112,-0.06193099999999999,-0.040651,0.02046,normal
1668,-9.1828,0.36105,4.6089,1.9216,0.9789899999999999,0.50708,1.1292,1.0162,0.44655,-0.08433,-0.030269,0.029439999999999997,normal
1669,-11.538,-0.036343,5.8819,0.9728100000000001,-0.21126,-0.01568,-0.54572,-0.40587,0.12287999999999999,-0.042434,0.018354,-0.009249700000000001,normal
1670,-16.767,-0.082152,5.7943,0.94942,-0.22274000000000002,0.26234,-0.48751000000000005,-0.63497,0.13089,0.014224,-0.025241,0.0051449,normal
1671,-13.509,-0.69928,6.3009,0.89223,0.253,-0.61041,0.36054,0.49106000000000005,-0.8192799999999999,-0.046051999999999996,0.01571,-0.048246,normal
1672,1.6129,0.35244000000000003,4.6957,1.8962,-0.37999,0.22858,-1.2109,-1.4262,0.47276,-0.1785,0.090491,-0.008418700000000001,normal
1673,-7.0651,-0.40205,6.7609,0.1794,0.32686,-0.14115999999999998,0.47346000000000005,0.8377899999999999,-0.052933,-0.01085,-0.046265,0.016374,normal
1674,-5.1271,-0.096445,5.6074,1.4974,-0.0020297,0.20114,-0.64849,-0.75107,0.80513,-0.069958,0.1956,-0.024871,normal
1675,-15.853,0.27034,4.633,2.0579,0.5720000000000001,0.40674,0.52512,0.56738,0.3781,-0.067688,-0.068688,0.0063048,abnormal
1676,-2.9238,-0.52362,6.5486,0.21188,-0.43378,-0.44408000000000003,-0.83521,-0.81361,-0.5443,-0.058851,-0.05254299999999999,0.008215100000000001,normal
1677,-2.6335,-0.19401,6.2404,1.0606,-0.031972,-0.18932000000000002,-0.25515,-0.28818,-0.23339000000000001,0.073562,-0.056403999999999996,-0.023554,normal
1678,-0.4474,0.26129,5.8361,1.3583,0.0010784,-0.09606100000000001,-0.64835,-0.58324,0.44714,-0.15345,0.020076,0.011198,normal
1679,-8.6485,-0.58806,6.1416,0.98385,-0.18342999999999998,-0.15524000000000002,-0.8232,-0.2602,0.0062332,0.066977,-0.09325,-0.0014745,normal
1680,-5.7496,0.15143,4.7175,2.1338,0.58077,0.30899,0.63035,0.4998,0.23656,-0.028401999999999997,-0.037061000000000004,-0.0078551,abnormal
1681,-2.8311,0.072273,5.8457,1.4862,0.072386,-0.09657400000000001,-0.71617,-0.49838000000000005,0.16353,-0.033416,-0.0053793999999999995,0.0053652000000000005,normal
1682,-2.585,-0.36951,5.7445,1.4732,-0.40171999999999997,-0.19607,-1.1457,-1.1647,0.6484,-0.044402,0.13985,-0.0030244,normal
1683,-6.029,-0.064274,6.1721,0.9814299999999999,-0.12539,-0.047333999999999994,-0.4746,-0.54313,0.0013252000000000001,-0.019974000000000002,-0.011003,-0.031282,normal
1684,-3.4938,-0.1215,6.3806,0.45328,-0.15825999999999998,-0.0021372,-0.28875,-0.2488,0.12430999999999999,-0.006829099999999999,-0.039575,0.022759,normal
1685,-2.8563,-0.2194,5.8814,1.2065,-0.58134,-0.48515,-0.8858299999999999,-1.0502,0.23806,-0.13255999999999998,0.032177,-0.032366000000000006,normal
1686,-4.3877,-0.23785,6.2702,0.80909,-0.21325,-0.10789000000000001,-0.86259,-0.74516,-0.089013,0.004621,-0.044094,0.024142,normal
1687,0.7005,0.19435,5.5461,1.7057,-0.16282,0.01766,-0.8842700000000001,-0.99236,0.42713,-0.13658,0.073622,-0.038123000000000004,normal
1688,-2.7625,-0.066991,5.696000000000001,1.4853,-0.31639,-0.10914000000000001,-0.77563,-0.81882,0.091803,-0.053644000000000004,0.015416999999999998,-0.012152,normal
1689,-3.2925,-0.097148,5.7018,1.4765,-0.6775399999999999,-0.1929,-1.334,-1.3614,0.020371,-0.13584000000000002,-0.0027663,-0.011289,normal
1690,-2.81,-0.054060000000000004,6.5691,0.33261,-0.38895,-0.13167,-0.36804000000000003,-0.43448000000000003,-0.15678,0.057076,-0.015576,-0.027362,normal
1691,-4.9494,-0.24811,5.8585,1.3956,-0.55711,-0.53395,-1.0854,-1.206,-0.2893,-0.18685,0.058370000000000005,0.023857,normal
1692,-4.4878,-0.53222,5.8056,1.3372,-0.33886,-0.26205,-0.8507399999999999,-0.8946799999999999,0.50464,0.0010875,0.098866,-0.013156999999999999,normal
1693,-3.5546,0.033591,4.8579,1.8505,0.1591,0.48733000000000004,-0.69024,-0.8619700000000001,0.99346,-0.067419,0.22931999999999997,-0.11574000000000001,normal
1694,-6.7918,-0.51852,6.1869,1.0293,-0.75897,-0.23998000000000003,-1.6252,-1.6714,-0.07288700000000001,-0.15583,-0.0065985,0.0053485,normal
1695,-7.4065,-0.57745,6.5099,0.24500999999999998,0.30067,-0.27249,0.41184,0.71625,-0.23658,0.041030000000000004,-0.04357,-0.017386000000000002,normal
1696,1.5508,-0.11060999999999999,6.1253,0.7117100000000001,0.17870999999999998,0.061586,0.007658,-0.1266,0.13338,-0.0023424,-0.08140800000000001,-0.0052599,normal
1697,-3.98,-0.29069,6.4462,0.26959,-0.58634,-0.32933,-0.62256,-0.54735,-0.32541,-0.01804,-0.039681,-0.017258000000000003,normal
1698,-3.4222,0.023528999999999998,5.7688,1.5421,-0.090499,0.0026355000000000003,-0.8363799999999999,-0.76243,0.25795,-0.044774,0.077664,-0.031322,normal
1699,-7.5163,-0.55674,5.9827,1.2316,-0.32456999999999997,-0.5535100000000001,-0.56955,-0.50629,-0.34019,0.0047595,-0.015679,0.0052907,normal
1700,-4.5305,-0.158,5.4619,1.6577,-0.71728,-0.22216,-1.2331,-1.4419,0.37717,-0.11169000000000001,-0.077792,-7e-06,normal
1701,-1.1999,-0.19847,6.0024,1.0148,-0.064565,-0.042602,-0.80576,-0.46851000000000004,0.022747999999999997,-0.087259,-0.049856,0.047851,normal
1702,-2.7502,-0.28955,6.1785,0.88349,-0.3553,-0.37333,-0.5998899999999999,-0.5281100000000001,-0.37679,0.012338,-0.07430700000000001,0.003889,normal
1703,-2.6633,-0.053184,6.3012,0.61306,-0.23704,-0.14681,-0.36812,-0.39845,-0.14584,-0.0076969,-0.068508,-0.012115,normal
1704,-9.4337,-0.60093,6.0589,0.9391200000000001,-0.6410899999999999,-0.53689,-1.1694,-1.2956,-0.51653,-0.079799,-0.044501,-0.02648,normal
1705,-3.7426,-0.16236,6.564,0.26908000000000004,0.70096,0.062547,1.0562,1.2481,-0.16013,-0.024838,-0.055105999999999995,0.041967000000000004,normal
1706,-2.0789,0.071535,5.8816,1.0976,-0.39211,-0.10337,-0.9214600000000001,-0.77436,-0.096247,-0.036713,-0.039639999999999995,0.011257,normal
1707,-3.0055,-0.070417,5.827000000000001,1.5419999999999998,-0.1442,-0.27678,-0.5324800000000001,-0.65298,-0.011761,-0.055152,-0.014191,0.051345,normal
1708,-5.3707,0.35788000000000003,5.1653,2.1797,0.47051000000000004,0.16345,0.31701999999999997,0.33414,0.48851999999999995,-0.08364500000000001,-0.050950999999999996,0.029011000000000002,abnormal
1709,-5.4318,-0.030473,5.5162,1.6204,-0.6696,-0.19437000000000001,-1.1981,-1.4651,0.41573000000000004,-0.13530999999999999,-0.114,0.0098458,normal
1710,-4.1806,-0.049556,5.5461,1.439,0.2881,-0.070297,-0.39914,-0.28264,0.097978,-0.014898,-0.015809,0.011571,normal
1711,-2.4544,0.12569,5.7113,1.5835,0.12240999999999999,-0.052012,-0.25697,-0.38229,0.14103,-0.06085599999999999,0.017985,0.040344,normal
1712,-1.8508,-0.12721,6.3541,0.75773,-0.34503,-0.24195,-0.73649,-0.75049,-0.28398,-0.022552000000000003,-0.049071,-0.0011044,normal
1713,-4.9979,-0.38514,6.5345,0.45753999999999995,-0.3924,-0.34196,-0.75185,-0.7628,-0.38941,-0.011998,-0.056272,-0.013465000000000001,normal
1714,-3.2857,-0.5928800000000001,6.7939,0.13166,-0.70071,-0.62941,-0.8839,-0.96834,-0.66314,-0.0017739999999999998,-0.066957,-0.036764,normal
1715,-2.4087,-0.0029163,5.9865,1.0979999999999999,-0.29253,-0.15506,-0.7420399999999999,-0.74353,-0.188,-0.057529,-0.007225399999999999,0.012565999999999999,normal
1716,-1.1015,-0.23146999999999998,5.724,1.5784,-0.4685,-0.40273000000000003,-0.9034700000000001,-1.0006,-0.18654,-0.050741,-0.0036880000000000003,-0.06416799999999999,normal
1717,-0.6534800000000001,-0.13159,6.2172,0.6282300000000001,-0.44866000000000006,-0.06817999999999999,-0.7364,-0.7588699999999999,-0.12090999999999999,0.018433,-0.033425,0.020296,normal
1718,-3.3315,-0.24944000000000002,6.186,0.87146,-0.14515999999999998,-0.14690999999999999,-0.56575,-0.42973,-0.071605,-0.062891,-0.015614,0.011925,normal
1719,-1.9543,-0.27257,5.9316,1.2073,-0.76607,-0.5058,-1.0645,-1.1420000000000001,0.17835,-0.085778,0.028470999999999996,-0.034010000000000006,normal
1720,-3.0087,-0.036982999999999995,5.6047,1.6829,-0.077922,-0.14615,-0.82389,-0.86288,0.14427,-0.1257,0.018969999999999997,-0.025158,normal
1721,-7.8366,-0.44378999999999996,5.8511,1.4974,-0.0097135,-0.27326,-0.6778,-0.40852,-0.069301,0.10839000000000001,-0.04777,-0.022106,normal
1722,-1.0865,-0.27102,6.1171,1.0418,-0.18661,-0.30376,-0.6937399999999999,-0.50453,-0.2837,-0.028631999999999998,-0.056934000000000005,0.0017859000000000002,normal
1723,-3.7475,-0.051651999999999997,6.2957,0.68574,-0.37681,-0.26287,-0.62632,-0.54938,-0.02049,-0.054173,-0.030705,-0.021854,normal
1724,-4.7692,-0.5532699999999999,6.0441,0.98283,-0.6418699999999999,-0.5351,-0.9370200000000001,-0.93519,-0.26521999999999996,-0.12911,-0.058654,0.0010651,normal
1725,-2.9057,-0.10640999999999999,5.6264,1.6432,-0.099721,-0.21655,-0.59355,-0.7396,0.071042,-0.070156,-0.0015102,-0.008429299999999999,normal
1726,-3.7243,-0.49738999999999994,5.7319,1.6954,-0.42443000000000003,-0.13924,-1.0564,-1.0537,0.56782,-0.044528,0.1209,-0.010672,normal
1727,-2.1776,-0.067736,6.0747,0.91345,0.1257,0.096223,-0.13529000000000002,-0.1404,0.051445000000000005,-0.0080485,-0.0683,-0.019737,normal
1728,-4.0551,-0.16403,6.5212,0.36279,0.70498,0.028198,0.92289,1.2386,-0.11672,-0.023437,-0.088032,0.0417,normal
1729,-3.3012,-0.17093,6.3083,0.55235,-0.13086,-0.076325,-0.3618,-0.30507,-0.017577000000000002,0.012336,-0.052019,-0.019629,normal
1730,-8.1776,-0.42923,5.2646,1.6886,-0.039639,0.030804,-0.6562,-0.46448999999999996,0.14420999999999998,-0.009015,0.10952,-0.044318,normal
1731,-2.4074,-0.066711,5.5082,1.6309,0.033711,-0.18315,-0.46431000000000006,-0.6505,0.096703,-0.13108,-0.010606,0.0037335999999999997,normal
1732,-3.9134,0.233,5.2908,2.074,0.024997,-0.038239999999999996,0.047573000000000004,0.13547,0.5090600000000001,-0.071852,-0.039570999999999995,0.01573,abnormal
1733,-3.9292,-0.38736,5.2209,1.8907,-0.40902,-0.086323,-0.85893,-0.67677,0.0046613,0.015013,-0.023043,-0.022681,normal
1734,-2.8276,-0.23429,6.0287,1.1448,-0.17544,-0.2466,-0.51637,-0.49948000000000004,-0.10131,0.0024339,0.021388,-0.0051143000000000004,normal
1735,1.5281,-0.13183,6.0287,1.0959,-0.7239300000000001,-0.20044,-1.2442,-1.1603,-0.16302,-0.018404,-0.07852,0.0092161,normal
1736,-7.2074,0.38315,4.8322,1.7781,0.9470000000000001,0.47107,1.1157,1.0988,0.5485800000000001,-0.096025,-0.027353,0.047699,normal
1737,-2.221,-0.12794,5.7661,1.7839,-0.20451,-0.32966999999999996,-0.56325,-0.77241,0.12317,-0.091302,-0.039842,-0.018101,normal
1738,-3.4276,-0.036976999999999996,5.7426,1.1992,-0.045174,-0.15245999999999998,-0.39177,-0.31667,-0.023417,0.070533,-0.054626,-0.021737,normal
1739,0.34783000000000003,-0.11118,6.4196,0.4742,-0.69297,-0.19898,-1.0046,-0.95247,-0.16992000000000002,-0.094052,-0.030008999999999997,0.0067296000000000005,normal
1740,-9.9596,-0.49893999999999994,6.24,1.0756,-0.26455,-0.47001000000000004,-0.5426300000000001,-0.3826,-0.1869,-0.00056179,-0.029806,0.0055949,normal
1741,-2.6989,0.028270999999999998,5.7099,1.5479,-0.041524,-0.11269000000000001,-0.56522,-0.39883,-0.010449,-0.07950399999999999,-0.0068923000000000005,0.075308,normal
1742,-3.1631,-0.061696,5.8495,1.0481,-0.30166,-0.16085,-0.78891,-0.63567,-0.11406,0.013905,-0.037872,0.006265,normal
1743,-3.4862,-0.8047300000000001,6.4187,0.9961,0.21884,-0.75165,0.31134,0.38866999999999996,-1.0633,-0.042672,0.032820999999999996,-0.062312,normal
1744,-7.2252,-0.65098,5.8507,1.5991,0.075958,-0.42275,-0.44497,-0.10214,-0.2455,-0.0045188,-0.018208000000000002,0.020121,normal
1745,-5.5525,-0.5617800000000001,5.9411,0.94309,-0.78952,-0.26983,-1.5230000000000001,-1.7504,-0.048837,-0.11821,0.014219999999999998,-0.028968999999999998,normal
1746,-4.8876,0.08885499999999999,5.4947,1.6943,0.38251999999999997,0.08166,-0.09976900000000001,-0.071533,0.21291999999999997,-0.099889,0.017618,-0.004232199999999999,normal
1747,-5.7639,-0.037656,5.8404,1.3624,0.036404,-0.24381999999999998,-0.28381999999999996,-0.29268,-0.049718,0.01294,0.018449,-0.014131,normal
1748,-4.8353,0.064353,5.6962,1.5252,0.23560999999999999,-0.063502,-0.56305,-0.40685,0.058303999999999995,-0.054825,0.0051518,0.008669,normal
1749,-5.5474,-0.013546,5.2351,2.0963,0.44609,0.10465999999999999,0.55494,0.5552,0.425,-0.051664999999999996,-0.060702,0.039221,abnormal
1750,-9.3395,0.26303000000000004,4.5836,1.9841,0.24477,0.50385,0.31,0.19207,0.51551,-0.095778,-0.062002,-0.0093404,abnormal
1751,-3.9521,0.059904,5.7369,0.93829,-0.4324,0.048172,-1.0186,-0.80347,0.2351,-0.10249000000000001,0.046531,0.012202,normal
1752,-1.53,-0.0023174,5.6273,1.5369,-0.22984000000000002,-0.24949000000000002,-0.73287,-0.78368,0.15535,-0.12763,0.024177,-0.0070480000000000004,normal
1753,-1.1375,0.09060599999999999,5.7914,1.3236,-0.010477,0.10005,-0.4417,-0.46786000000000005,0.19055999999999998,-0.059703,-0.026660000000000003,0.045742000000000005,normal
1754,-4.0284,-0.37106999999999996,6.8306,0.22202,-0.5341199999999999,-0.49633,-0.7700899999999999,-0.80101,-0.5462100000000001,-0.021753,-0.049422,0.001727,normal
1755,-4.6758,-0.34504,6.2017,0.64051,-0.49461000000000005,-0.32253000000000004,-0.72773,-0.62744,-0.21366,-0.040243,-0.057367999999999995,-0.0037953,normal
1756,-4.1930000000000005,-0.10774,5.6524,1.6299,-0.18975999999999998,0.027926,-0.9789899999999999,-1.0308,0.49004,-0.036188,0.032192,0.00085676,normal
1757,-0.058864,0.019453,5.4775,1.464,-0.42138000000000003,-0.28976999999999997,-1.1341,-1.2711,-0.0061678,-0.18581,0.0094452,0.015004,normal
1758,-3.9362,-0.47176,6.4574,0.70712,-0.5138199999999999,-0.52813,-0.79742,-0.7952199999999999,-0.60473,-0.052764,-0.093471,-0.0081395,normal
1759,-1.9617,-0.18919,6.2908,0.87728,-0.45291000000000003,-0.26785,-0.70698,-0.83996,-0.23176999999999998,-0.031354,-0.06645,-0.01122,normal
1760,-5.1179,-0.72123,6.0959,1.4913,-0.054104,-0.43973,-0.5814699999999999,-0.5807899999999999,-0.16852999999999999,-0.062533,-0.029235,0.06139,normal
1761,-4.4816,0.38544,4.8504,2.3817,0.59967,0.29725999999999997,0.13988,0.17209000000000002,0.45227,-0.085375,-0.056772,0.0039225,abnormal
1762,-4.3289,-0.28031,5.632999999999999,1.3631,-0.35708,-0.024883000000000002,-0.78706,-0.83114,0.6269399999999999,0.026066000000000002,0.1879,-0.074416,normal
1763,0.44677,0.3965,5.0268,2.0547,-0.063604,0.14097,-0.6345,-0.73015,0.49098,-0.17645,0.16079000000000002,-0.071404,normal
1764,-2.3603,-0.18724000000000002,6.2622,0.75993,-0.18577,-0.083321,-0.5763699999999999,-0.58783,-0.15184,-0.022959,-0.051042000000000004,-0.0041893,normal
1765,-3.3645,-0.33732,6.4257,0.36015,-0.58297,-0.47778000000000004,-0.68614,-0.63135,-0.38652,0.008607700000000001,-0.058005999999999995,-0.011325,normal
1766,-3.7354,-0.21391,6.1113,0.67599,-0.5586300000000001,-0.23367,-0.74738,-0.7952100000000001,-0.25678,-0.043289,-0.039187,-0.016715,normal
1767,-3.9196,0.14581,5.1456,1.7314,0.59563,0.30357,-0.17507999999999999,-0.14599,0.69523,-0.17445,-0.0036867,-0.015347999999999999,normal
1768,-5.0061,0.28303,4.699,1.9619,0.9331799999999999,0.48851999999999995,0.92296,0.8841600000000001,0.42657,-0.08971599999999999,-0.05165,0.018274000000000002,normal
1769,-2.7274,-0.086596,6.079,1.092,-0.20229,-0.2477,-0.5725,-0.42291999999999996,-0.21259,0.010758,-0.006229999999999999,-0.021275,normal
1770,-7.9061,0.33265,4.7095,1.9538,0.96695,0.41371,1.0344,1.0505,0.43796,-0.076524,-0.037737,0.036968,normal
1771,-7.4148,-0.59262,6.1298,1.0463,-0.51512,-0.47181000000000006,-1.07,-1.2285,-0.43478,-0.065562,-0.042572000000000006,-0.023959,normal
1772,-6.4204,-0.061717999999999995,6.2391,0.31523,-0.33302,0.047477,-0.71823,-0.5210100000000001,0.15665,-0.067723,0.006429899999999999,-0.035297,normal
1773,-2.5893,0.11835999999999999,4.8562,2.1499,-0.40081999999999995,0.084673,-1.2583,-1.3101,0.37088000000000004,-0.14948,0.067462,-0.062578,normal
1774,-0.49825,0.023313,5.4485,1.4147,-0.65873,-0.1763,-1.1782,-1.4994,0.11632,-0.21316,-0.04523,-0.06713999999999999,normal
1775,-5.8148,0.063075,5.8869,1.3956,-0.036868,-0.17958,-0.5398,-0.50851,0.07244199999999999,-0.07155700000000001,-0.00019016,0.023847,normal
1776,-2.1708,0.045582,5.9294,1.2075,-0.091876,0.2179,-0.91174,-0.59554,0.38943,-0.17839000000000002,0.10764000000000001,-0.018016,normal
1777,-2.7973,-0.042057,5.8903,1.4218,-0.10404000000000001,-0.2115,-0.42213,-0.39973000000000003,-0.21775999999999998,-0.049384,-0.02392,-0.012994,normal
1778,-5.8187,0.18606,4.8358,1.8813,0.64466,0.2249,0.71287,0.63765,0.21868,-0.035934,-0.049176,0.0095579,abnormal
1779,-6.4496,-0.66832,5.8288,1.5368,-0.57325,-0.56515,-1.023,-1.1993,-0.0038176,-0.20559000000000002,0.026213999999999998,0.025398,normal
1780,-3.8683,0.072469,5.6267,1.7427,-0.16015,0.0792,-0.92455,-0.9104399999999999,0.33463000000000004,-0.073672,0.11123,-0.031971,normal
1781,-8.5295,0.42175,4.6295,1.8996,0.97778,0.50352,1.0557,1.0738,0.52892,-0.050089999999999996,-0.021655,0.010817,normal
1782,-1.6186,-0.44432,5.6856,1.7542,-0.13365,-0.39368000000000003,-0.43822,-0.37516,-0.0040698999999999996,-0.05670700000000001,-0.0063211000000000005,0.01029,normal
1783,0.51658,-0.27553,5.2837,1.8330000000000002,-0.75464,-0.36515,-1.1197,-1.2439,0.37708,-0.14995999999999998,0.030916000000000003,-0.067264,normal
1784,-5.4357,0.24821,5.4273,1.4047,-0.006030699999999999,0.25731,0.23504,0.11154000000000001,0.39248,-0.1063,-0.014657,0.009034299999999999,abnormal
1785,-4.5368,-0.35512,5.9518,1.4031,-0.6926399999999999,-0.46012,-1.0836,-1.2157,-0.07469400000000001,-0.1426,-0.0080416,-0.0033726999999999997,normal
1786,1.2158,-0.36033000000000004,5.6489,0.80982,-0.8827799999999999,-0.42595,-0.9833200000000001,-0.9519200000000001,-0.4345,-0.016684,-0.030735000000000002,-0.024511,normal
1787,0.9853700000000001,0.30407,5.31,1.6125,-0.026829000000000002,0.18634,-1.1345,-1.338,0.51162,-0.18018,0.08557100000000001,-0.017942,normal
1788,-4.8037,0.30953,4.7224,1.8918,0.79728,0.39254,0.9076,0.82729,0.4127,-0.10999,-0.068777,0.029147000000000003,normal
1789,-3.8342,0.082179,5.8657,1.446,-0.066609,-0.11225,-0.68907,-0.68582,0.018491999999999998,0.045355,-0.036325,-0.040983,normal
1790,-4.8387,-0.13319,5.4758,1.6221,0.39341,-0.032244999999999996,-0.24356999999999998,-0.3573,0.05161,-0.023466,-0.020659,0.026775999999999998,normal
1791,-7.101,0.24223000000000003,5.1305,1.9524,0.73682,0.43703000000000003,-0.14237,-0.15028,0.7804399999999999,-0.14662999999999998,-0.016484,-0.054948000000000004,normal
