,atomAmp1,atomFreq1,atomAmp2,atomFreq2,atomAmp3,atomAmp4,atomPos4,atomFreq5,atomPos5,atomAmp6,atomFreq7,atomPos7,atomFreq8,atomPos9,atomPos10,atomPos11,atomFreq12,atomPos13,atomPos14,LPC_Coefficient4,Class
1582,0.5391600000000001,0.023438,0.22666999999999998,0.023438,0.21644000000000002,0.1946,512,0.0,4,0.13072,0.0625,576,0.019531,624,240,0,0.03125,448,128,-0.05604,normal
1583,0.63697,0.015625,0.45918000000000003,0.023438,0.28057,0.18062,56,0.015625,160,0.15616,0.0625,592,0.027344,32,24,48,0.015625,88,304,0.038193,normal
1584,2.1465,0.019531,1.9444,0.019531,1.1859,0.39434,0,0.027344,640,0.40399999999999997,0.023438,736,0.03125,864,768,832,0.019531,576,48,-0.086539,normal
1585,0.39810999999999996,0.039062,0.31781,0.03125,0.40201,0.28981999999999997,0,0.0625,512,0.30758,0.023438,592,0.015625,128,288,112,0.0625,656,464,0.1213,normal
1586,0.8684200000000001,0.03125,0.7459899999999999,0.015625,0.36424,0.31945,16,0.015625,512,0.37245,0.015625,64,0.046875,88,32,576,0.046875,192,656,0.06805499999999999,normal
1587,3.0406,0.015625,1.7475,0.015625,0.95794,0.9538200000000001,0,0.023438,80,0.53003,0.03125,0,0.015625,704,64,112,0.015625,64,8,0.081545,normal
1588,0.7043699999999999,0.03125,0.54122,0.015625,0.20492,0.21311999999999998,728,0.035156,0,0.17442,0.03125,40,0.054688,0,224,192,0.015625,0,48,-0.023569,normal
1589,2.0176,0.023438,1.7205,0.015625,0.7952199999999999,0.61197,0,0.03125,608,0.2569,0.019531,608,0.039062,96,0,384,0.03125,576,400,-0.19844,normal
1590,1.5212,0.023438,1.3303,0.015625,0.95137,0.37826,48,0.015625,64,0.29703,0.042969,544,0.039062,0,32,544,0.054688,64,624,-0.14415999999999998,normal
1591,1.6175,0.03125,0.56739,0.046875,0.5100899999999999,0.26664,40,0.03125,136,0.20556,0.015625,16,0.03125,704,0,0,0.0625,144,768,-0.062805,normal
1592,1.5299,0.015625,0.7664300000000001,0.015625,0.5343,0.44328,624,0.03125,32,0.24871999999999997,0.015625,576,0.023438,616,0,128,0.046875,320,696,-0.11358,normal
1593,0.49478999999999995,0.03125,0.38403000000000004,0.03125,0.21025,0.15169000000000002,120,0.046875,368,0.14945999999999998,0.0625,352,0.046875,456,320,128,0.046875,32,8,-0.006948,normal
1594,1.1169,0.015625,0.8065899999999999,0.015625,0.71234,0.44238,8,0.015625,96,0.435,0.046875,576,0.023438,456,280,824,0.03125,624,336,-0.052945000000000006,normal
1595,1.0145,0.023438,0.92386,0.015625,0.66635,0.6854100000000001,0,0.054688,672,0.52805,0.046875,64,0.085938,752,704,0,0.039062,140,368,0.70672,normal
1596,1.776,0.015625,0.89676,0.03125,0.88187,0.55558,0,0.015625,512,0.36009,0.03125,0,0.027344,96,48,512,0.03125,64,128,-0.071123,abnormal
1597,0.81011,0.027344,0.5062300000000001,0.015625,0.51389,0.30098,624,0.039062,16,0.22594,0.0078125,0,0.03125,4,36,424,0.046875,752,64,-0.09903200000000001,normal
1598,1.8466,0.015625,1.5435,0.046875,1.1898,1.0637,608,0.0,16,0.5923,0.011719,128,0.027344,48,768,768,0.0625,64,608,-0.22566,normal
1599,0.5561699999999999,0.019531,0.49416000000000004,0.046875,0.31882,0.1904,0,0.03125,56,0.14098,0.015625,64,0.03125,664,568,512,0.015625,576,16,0.07043300000000001,normal
1600,1.0096,0.027344,0.8658100000000001,0.023438,0.46136000000000005,0.39787,32,0.039062,224,0.30658,0.03125,96,0.03125,672,216,560,0.027344,0,368,-0.087745,normal
1601,0.7569600000000001,0.46875,0.58904,0.46875,0.82355,0.86656,1248,0.46875,24,0.72964,0.4375,288,0.46093999999999996,32,288,148,0.46093999999999996,1120,368,7.3168,normal
1602,0.81811,0.015625,0.51317,0.046875,0.4244,0.3637,0,0.03125,0,0.22787,0.03125,24,0.015625,80,0,248,0.019531,0,384,-0.1337,normal
1603,0.63941,0.023438,0.59134,0.015625,0.30523,0.2634,496,0.054688,0,0.21475999999999998,0.023438,208,0.015625,352,8,96,0.015625,576,552,-0.12583,normal
1604,1.0877,0.03125,0.68726,0.05859400000000001,0.67466,0.6411,4,0.03125,24,0.3218,0.03125,64,0.03125,48,672,640,0.015625,800,0,-0.1389,normal
1605,0.25798000000000004,0.015625,0.1945,0.019531,0.17540999999999998,0.16401,480,0.015625,8,0.08391900000000001,0.023438,320,0.03125,552,0,544,0.023438,880,544,0.006231,abnormal
1606,1.2224,0.015625,0.62816,0.015625,0.5794,0.40774,608,0.015625,16,0.26341,0.0,4,0.054688,96,800,760,0.03125,60,64,0.0034124000000000003,normal
1607,0.1355,0.015625,0.092535,0.015625,0.062692,0.054576,752,0.015625,96,0.032214,0.03125,192,0.011719,288,552,640,0.03125,352,576,0.2988,normal
1608,0.6873600000000001,0.03125,0.53913,0.03125,0.31868,0.2686,24,0.03125,528,0.25679,0.023438,160,0.039062,512,96,16,0.0,160,160,0.038374,normal
1609,1.4487,0.015625,1.0387,0.015625,0.65153,0.61826,0,0.039062,608,0.49332,0.0,0,0.019531,0,608,32,0.015625,104,676,-0.11033,normal
1610,0.50852,0.042969,0.30036,0.023438,0.29736999999999997,0.29716,592,0.070312,576,0.15814,0.015625,544,0.046875,0,144,0,0.046875,648,0,-0.075327,normal
1611,1.5047,0.023438,0.97745,0.019531,0.79027,0.69735,656,0.03125,8,0.34287,0.03125,32,0.03125,696,632,192,0.023438,672,0,4.4491,normal
1612,0.28676,0.027344,0.23149,0.0625,0.20253,0.19799,416,0.039062,416,0.14231,0.05859400000000001,352,0.046875,288,640,32,0.07421900000000001,96,0,0.07281,normal
1613,2.8114,0.015625,2.4303,0.015625,1.4264,1.0105,704,0.023438,0,0.8250799999999999,0.046875,752,0.0,672,40,704,0.019531,656,688,-0.13684000000000002,normal
1614,0.6856399999999999,0.039062,0.49407,0.07421900000000001,0.36045,0.29714,608,0.046875,48,0.26874000000000003,0.015625,0,0.046875,576,736,68,0.03125,168,640,0.39105,normal
1615,0.6250100000000001,0.023438,0.45258999999999994,0.019531,0.33361999999999997,0.26391,0,0.015625,128,0.21064000000000002,0.03125,304,0.039062,12,416,640,0.03125,96,56,-0.091248,normal
1616,1.3742,0.375,1.2096,0.375,1.1336,1.0757,96,0.46875,144,1.0799,0.375,1092,0.46875,516,1536,1512,0.375,1504,888,11.325,normal
1617,1.9841,0.21875,1.8083,0.21875,1.7646,1.6397,1308,0.3125,884,1.4294,0.3125,456,0.3125,1096,1308,1444,0.25,1504,1308,8.1279,abnormal
1618,1.0712,0.015625,0.63317,0.015625,0.67405,0.30448000000000003,44,0.03125,0,0.24106,0.015625,96,0.019531,32,160,0,0.046875,160,608,1.2758,normal
1619,0.61329,0.015625,0.48344,0.015625,0.19644,0.15773,672,0.03125,16,0.13808,0.0078125,0,0.03125,48,672,128,0.015625,16,144,2.3224,normal
1620,1.8247,0.039062,1.3261,0.03125,1.1065,1.0878,32,0.0625,32,0.8537899999999999,0.046875,704,0.03125,72,200,52,0.0625,792,640,0.074023,normal
1621,1.6398,0.015625,0.98115,0.015625,0.905,0.46666,40,0.0,0,0.6279899999999999,0.039062,48,0.0078125,128,8,752,0.015625,544,40,-0.0022748,normal
1622,2.2987,0.015625,1.8004,0.015625,1.5024,1.2689,64,0.015625,640,0.72109,0.03125,48,0.015625,128,0,640,0.03125,640,720,-0.10439000000000001,normal
1623,0.50353,0.03125,0.48403999999999997,0.023438,0.30956999999999996,0.30616,640,0.03125,8,0.23856999999999998,0.03125,32,0.015625,704,96,528,0.039062,160,448,7.5274,normal
1624,1.5974,0.046875,1.3251,0.023438,0.78178,0.73858,32,0.023438,736,0.39293,0.015625,208,0.03125,640,848,0,0.011719,448,0,1.5789,normal
1625,0.8449200000000001,0.46875,0.80343,0.46875,0.74812,0.6472100000000001,1704,0.46875,1468,0.66647,0.34375,1052,0.46875,256,544,1408,0.375,508,1228,3.4117,normal
1626,0.75883,0.34375,0.72367,0.34375,0.6994199999999999,0.67623,1684,0.28125,156,0.64825,0.4375,1600,0.4375,568,1512,408,0.25,488,64,4.1207,normal
1627,0.17164000000000001,0.03125,0.16374,0.03125,0.11515999999999998,0.098372,764,0.054688,640,0.064202,0.035156,320,0.03125,160,48,728,0.054688,224,416,0.49156000000000005,normal
1628,0.87728,0.015625,0.47531,0.019531,0.44123999999999997,0.2287,784,0.03125,608,0.1967,0.0,4,0.03125,96,680,160,0.015625,704,8,-0.07926699999999999,normal
1629,1.1768,0.039062,0.5698,0.03125,0.47048,0.59737,0,0.015625,32,0.21111,0.03125,80,0.03125,0,32,448,0.054688,624,144,-0.10311,normal
1630,1.3367,0.015625,0.8224899999999999,0.03125,0.8625299999999999,0.491,32,0.03125,68,0.4036,0.03125,48,0.015625,0,96,176,0.0625,656,16,-0.025212000000000002,normal
1631,0.42203999999999997,0.42968999999999996,0.41555,0.47656000000000004,0.39553,0.37681,496,0.375,432,0.32293,0.3125,568,0.47656000000000004,384,192,688,0.25781,576,416,3.1633,normal
1632,0.4455,0.039062,0.38519000000000003,0.015625,0.29205,0.34836,0,0.015625,32,0.12184,0.03125,600,0.0,80,16,608,0.03125,0,592,-0.015764,normal
1633,0.9597600000000001,0.03125,0.73053,0.03125,0.19955,0.17845999999999998,640,0.03125,56,0.12887,0.03125,16,0.085938,648,64,744,0.023438,336,768,0.6846399999999999,normal
1634,0.9137,0.046875,0.5715,0.03125,0.4407,0.36827,0,0.015625,0,0.34611,0.03125,48,0.03125,96,528,16,0.0625,576,32,0.10192000000000001,normal
1635,1.4175,0.023438,0.97345,0.015625,0.61036,0.51474,576,0.070312,576,0.35509,0.039062,0,0.050781,128,0,608,0.023438,640,64,0.34087,normal
1636,0.33409,0.03125,0.23131,0.015625,0.22275999999999999,0.16019,528,0.054688,16,0.11695,0.03125,648,0.015625,0,0,80,0.015625,672,160,0.076691,normal
1637,0.49441,0.03125,0.49294,0.023438,0.34688,0.26114,0,0.039062,32,0.17175,0.027344,256,0.03125,544,144,480,0.03125,0,200,0.036244,normal
1638,0.8797,0.019531,0.65586,0.023438,0.60478,0.4483,800,0.015625,72,0.31253000000000003,0.039062,640,0.015625,0,192,288,0.03125,352,704,-0.18742,abnormal
1639,1.1122,0.023438,1.0761,0.019531,0.49651999999999996,0.44338999999999995,8,0.046875,16,0.19067,0.042969,608,0.03125,160,100,616,0.03125,640,432,-0.029060000000000002,normal
1640,0.67578,0.019531,0.53546,0.019531,0.47834,0.36624,32,0.019531,96,0.24578000000000003,0.027344,32,0.046875,48,576,0,0.03125,416,656,-0.083578,normal
1641,0.57085,0.019531,0.57098,0.015625,0.33651,0.25723,544,0.046875,16,0.27546,0.070312,592,0.03125,112,40,16,0.03125,608,88,0.14165999999999998,normal
1642,1.5133,0.023438,0.60107,0.039062,0.5535899999999999,0.38966999999999996,0,0.019531,480,0.31654,0.03125,0,0.03125,32,416,24,0.03125,160,672,0.039352,normal
1643,1.166,0.023438,0.6654899999999999,0.015625,0.46415,0.34268000000000004,32,0.011719,160,0.301,0.035156,32,0.03125,32,80,28,0.03125,0,0,0.067151,normal
1644,1.2957,0.023438,0.89036,0.019531,0.76026,0.43006000000000005,0,0.023438,624,0.32831,0.03125,4,0.070312,448,32,16,0.0078125,480,96,0.75571,abnormal
1645,0.73053,0.03125,0.68257,0.039062,0.37231,0.35619,0,0.03125,88,0.24750999999999998,0.039062,736,0.050781,512,0,140,0.03125,144,648,0.1342,normal
1646,1.275,0.015625,0.6917,0.023438,0.42623,0.47873000000000004,72,0.03125,60,0.3043,0.015625,544,0.023438,0,128,416,0.03125,12,592,0.00046849999999999995,normal
1647,0.44533,0.0625,0.42111000000000004,0.042969,0.27666,0.23406999999999997,0,0.015625,32,0.16637000000000002,0.03125,640,0.05859400000000001,0,0,592,0.015625,144,32,0.22574,normal
1648,0.41248999999999997,0.015625,0.28,0.023438,0.25327,0.20414000000000002,736,0.035156,608,0.17577,0.015625,64,0.03125,176,0,500,0.015625,4,160,-0.089544,abnormal
1649,3.5094,0.015625,2.2189,0.015625,1.2348,1.1083,96,0.039062,544,0.88835,0.015625,40,0.015625,672,8,632,0.054688,0,0,-0.063403,normal
1650,0.43463999999999997,0.023438,0.3369,0.03125,0.1595,0.13085,0,0.019531,416,0.08480700000000001,0.046875,0,0.070312,48,96,128,0.046875,80,416,0.096713,normal
1651,0.5935600000000001,0.023438,0.29019,0.015625,0.33197,0.2183,32,0.023438,0,0.11563,0.03125,0,0.015625,608,128,104,0.03125,192,48,-0.046544999999999996,normal
1652,2.0037,0.015625,1.4001,0.015625,1.0712,0.80903,640,0.015625,96,0.6964100000000001,0.019531,0,0.03125,576,800,0,0.03125,640,192,-0.11815,normal
1653,1.6798,0.015625,1.2645,0.019531,1.0512,0.29780999999999996,4,0.0039062,0,0.50371,0.03125,784,0.015625,12,640,160,0.046875,24,656,0.27767,normal
1654,1.4858,0.039062,1.0536,0.015625,1.3475,0.51026,608,0.0,4,0.43299,0.0039062,0,0.027344,736,96,608,0.015625,8,624,-0.18051,normal
1655,2.2607,0.015625,1.6618,0.015625,1.2191,0.63271,64,0.023438,608,0.41793,0.03125,0,0.046875,224,0,96,0.03125,152,624,-0.09425900000000001,normal
1656,1.3579,0.015625,1.2284,0.015625,0.39826,0.5122899999999999,96,0.039062,16,0.2345,0.03125,0,0.0,144,0,0,0.0078125,576,656,0.026382,normal
1657,0.9229200000000001,0.40625,0.90028,0.375,0.74431,0.732,104,0.36719,416,0.65738,0.4375,968,0.41406000000000004,1016,624,492,0.34375,964,1172,5.5571,abnormal
1658,1.4674,0.019531,1.1552,0.015625,0.71021,0.5988,576,0.03125,88,0.45388999999999996,0.03125,496,0.027344,0,16,96,0.03125,192,536,-0.031912,normal
1659,0.45403999999999994,0.023438,0.31893,0.015625,0.22469,0.27435,200,0.0,4,0.18999000000000002,0.042969,0,0.042969,168,32,592,0.03125,208,384,0.051422,normal
1660,0.73482,0.03125,0.36735,0.046875,0.36175,0.26168,32,0.03125,0,0.15696,0.039062,576,0.046875,76,32,688,0.046875,192,24,-0.043851999999999995,normal
1661,0.8327200000000001,0.015625,0.85783,0.03125,0.6671,0.53623,768,0.03125,752,0.38745999999999997,0.0625,696,0.0078125,704,4,80,0.015625,552,16,0.18577,normal
1662,1.1479,0.34375,1.0643,0.28125,1.0132,0.94715,760,0.28125,492,0.8965299999999999,0.3125,136,0.26561999999999997,232,1364,1276,0.3125,1428,1500,14.295,normal
1663,1.0742,0.25390999999999997,1.0327,0.375,1.0176,0.9932700000000001,1116,0.24609,448,0.99172,0.34375,408,0.34375,476,1280,448,0.25,1576,408,11.01,normal
1664,0.9565299999999999,0.023438,0.53808,0.023438,0.3782,0.26644,112,0.046875,512,0.2482,0.015625,264,0.015625,64,256,192,0.0078125,640,376,-0.011289,normal
1665,1.1804,0.015625,0.6791,0.03125,0.5576300000000001,0.44653999999999994,40,0.023438,672,0.33463000000000004,0.046875,0,0.039062,512,44,480,0.039062,704,376,0.040204000000000004,normal
1666,1.3961,0.015625,1.0697,0.015625,0.49133000000000004,0.4741,448,0.015625,192,0.325,0.015625,160,0.046875,248,8,384,0.046875,256,512,0.049326999999999996,normal
1667,0.70453,0.023438,0.41803,0.03125,0.35766,0.25797,0,0.015625,32,0.16224,0.03125,0,0.039062,0,704,448,0.039062,96,400,-0.0052986000000000005,normal
1668,0.91251,0.375,0.88233,0.40625,0.85493,0.81771,108,0.375,1152,0.7892100000000001,0.375,1232,0.375,324,1232,1764,0.375,700,1452,8.3982,normal
1669,0.29205,0.03125,0.26493,0.015625,0.11483,0.093946,4,0.015625,352,0.065103,0.03125,0,0.09375,0,424,0,0.023438,432,8,0.052583000000000005,normal
1670,0.086325,0.0625,0.068012,0.054688,0.065548,0.0431,144,0.015625,352,0.039922000000000006,0.015625,96,0.03125,0,112,8,0.039062,128,320,-0.067601,normal
1671,0.087134,0.019531,0.1102,0.015625,0.060629999999999996,0.043968,560,0.046875,0,0.039454,0.042969,224,0.070312,672,512,288,0.039062,588,136,1.6322,normal
1672,1.956,0.023438,1.186,0.015625,0.84652,0.6473300000000001,0,0.0,4,0.45516,0.015625,760,0.039062,64,0,128,0.015625,544,192,0.61135,normal
1673,0.49683999999999995,0.03125,0.44401999999999997,0.039062,0.16843,0.12755,560,0.03125,8,0.11523,0.039062,32,0.054688,16,512,64,0.050781,512,96,0.010061,normal
1674,0.9121299999999999,0.015625,0.5584899999999999,0.03125,0.5036,0.24597,0,0.03125,20,0.22175,0.011719,64,0.023438,0,80,640,0.0078125,624,0,-0.049083,normal
1675,0.09551799999999999,0.28125,0.087354,0.34375,0.08612,0.077557,1392,0.25,876,0.075143,0.21875,968,0.3125,252,972,1752,0.3125,432,972,2.0995,abnormal
1676,0.6119,0.019531,0.35558,0.015625,0.25923,0.25214000000000003,16,0.023438,592,0.23229,0.039062,528,0.0625,64,192,608,0.0625,0,592,2.3512,normal
1677,0.51267,0.023438,0.35335,0.027344,0.222,0.2078,416,0.046875,0,0.14734,0.03125,560,0.023438,80,392,520,0.03125,0,448,0.056833,normal
1678,1.8089,0.015625,0.88915,0.015625,0.33534,0.46658999999999995,0,0.03125,0,0.44365,0.015625,40,0.03125,544,32,8,0.0078125,576,704,-0.059261,normal
1679,0.67575,0.03125,0.3482,0.046875,0.2123,0.19924,64,0.0625,32,0.09774400000000001,0.070312,0,0.023438,0,68,72,0.042969,28,64,-0.028392,normal
1680,1.3637,0.375,0.9975799999999999,0.40625,0.98582,0.81362,480,0.39453,768,0.68628,0.375,1408,0.33594,704,516,1500,0.46875,484,1552,5.7319,abnormal
1681,3.2118,0.015625,1.6753,0.015625,0.8768100000000001,0.6342899999999999,12,0.03125,624,0.24515,0.0078125,144,0.0625,0,0,624,0.015625,44,480,0.068146,normal
1682,1.0738,0.03125,0.8522299999999999,0.046875,0.77636,0.3659,0,0.0625,32,0.26698,0.039062,64,0.03125,512,0,64,0.03125,480,0,-0.08865,normal
1683,0.59149,0.03125,0.40058,0.015625,0.32826,0.28614,464,0.019531,480,0.19985,0.0078125,80,0.03125,448,16,160,0.046875,416,0,0.039281,normal
1684,0.73356,0.023438,0.2845,0.03125,0.25563,0.17319,464,0.03125,112,0.17747000000000002,0.046875,40,0.03125,132,512,488,0.054688,288,32,-0.15252000000000002,normal
1685,0.54066,0.015625,0.5310199999999999,0.03125,0.47598999999999997,0.30359,512,0.03125,672,0.25936,0.03125,576,0.03125,64,672,764,0.023438,8,544,0.087729,normal
1686,0.39378,0.015625,0.29088,0.019531,0.32482,0.14470999999999998,32,0.03125,0,0.11252999999999999,0.015625,480,0.015625,384,480,592,0.050781,32,428,5.0164,normal
1687,1.8683,0.015625,0.77547,0.015625,0.65796,0.57896,480,0.015625,96,0.29623,0.05859400000000001,480,0.023438,544,0,704,0.015625,536,352,-0.13567,normal
1688,0.71259,0.023438,0.47797,0.023438,0.43772,0.49459,0,0.023438,544,0.22663000000000003,0.03125,0,0.015625,584,96,496,0.046875,96,224,3.5985,normal
1689,0.54818,0.03125,0.39159,0.039062,0.25856999999999997,0.2051,48,0.03125,604,0.17911,0.046875,720,0.03125,0,352,640,0.03125,696,152,-0.097514,normal
1690,0.65512,0.015625,0.57025,0.03125,0.45268,0.36476,16,0.03125,112,0.29677,0.046875,24,0.054688,512,0,32,0.027344,0,0,0.12435,normal
1691,0.8643200000000001,0.03125,0.69217,0.03125,0.57657,0.5694600000000001,4,0.015625,0,0.28533000000000003,0.03125,16,0.0078125,672,0,128,0.0625,0,720,-0.14926,normal
1692,1.1598,0.054688,0.6178899999999999,0.046875,0.6786800000000001,0.47846000000000005,0,0.03125,4,0.21653000000000003,0.015625,512,0.0625,80,96,56,0.015625,0,528,0.029479,normal
1693,0.7567699999999999,0.023438,0.70202,0.023438,0.67665,0.54356,64,0.015625,0,0.47403,0.03125,24,0.039062,4,192,96,0.03125,76,720,-0.079334,normal
1694,0.54113,0.03125,0.40975,0.046875,0.3305,0.30999,656,0.046875,0,0.25388,0.015625,704,0.03125,48,680,664,0.03125,640,52,-0.024097999999999998,normal
1695,0.61721,0.015625,0.43343000000000004,0.03125,0.18147,0.13063,88,0.070312,0,0.11307,0.03125,128,0.054688,32,44,24,0.039062,32,384,0.15009,normal
1696,1.8814,0.015625,1.0092,0.015625,0.63941,0.5914,64,0.019531,352,0.36573,0.039062,0,0.015625,160,368,0,0.03125,400,464,0.10943,normal
1697,0.21469000000000002,0.40625,0.17598,0.4375,0.16907,0.16258,1484,0.40625,488,0.14943,0.40625,1596,0.4375,200,540,1372,0.40625,356,256,2.5497,normal
1698,1.6278,0.015625,0.94286,0.023438,0.34044,0.45858999999999994,608,0.03125,64,0.21866,0.015625,64,0.046875,640,0,16,0.023438,128,576,-0.050308,normal
1699,0.28134000000000003,0.046875,0.18758,0.039062,0.14502,0.094278,384,0.0625,32,0.068335,0.015625,8,0.078125,4,40,64,0.03125,520,472,0.39855,normal
1700,1.0895,0.015625,0.44728999999999997,0.03125,0.25142,0.42163999999999996,704,0.023438,64,0.20795999999999998,0.0625,684,0.0625,660,16,0,0.03125,704,640,-0.10357000000000001,normal
1701,0.69908,0.019531,0.59624,0.015625,0.34406,0.3065,32,0.035156,448,0.18911,0.054688,48,0.015625,112,480,512,0.046875,648,160,-0.018968000000000002,normal
1702,0.6071,0.03125,0.37277,0.03125,0.31695999999999996,0.23076,32,0.046875,464,0.13298,0.023438,592,0.035156,536,224,20,0.023438,160,160,-0.032704000000000004,normal
1703,0.44936000000000004,0.023438,0.45283,0.03125,0.26778,0.23783,16,0.03125,448,0.21079,0.019531,128,0.015625,464,0,256,0.023438,448,0,-0.12997,normal
1704,0.70298,0.046875,0.53145,0.039062,0.38943,0.37646,0,0.046875,0,0.20774,0.03125,20,0.03125,704,0,56,0.039062,32,64,-0.003805,normal
1705,1.3135,0.015625,0.73361,0.015625,0.64677,0.39776999999999996,616,0.03125,44,0.38198000000000004,0.015625,576,0.011719,64,560,48,0.0,744,640,0.11972999999999999,normal
1706,1.8288,0.015625,0.65155,0.03125,0.47633000000000003,0.2423,0,0.03125,656,0.32947,0.039062,48,0.027344,160,608,60,0.046875,616,36,0.09991699999999999,normal
1707,1.7183,0.015625,0.6733899999999999,0.035156,0.88033,0.34911,20,0.054688,16,0.32843,0.0,0,0.023438,576,176,640,0.015625,96,672,-0.023798,normal
1708,0.8136,0.023438,0.45505,0.015625,0.3579,0.31578,0,0.015625,480,0.16726,0.03125,680,0.03125,720,96,656,0.027344,656,96,-0.17223,abnormal
1709,0.79325,0.027344,0.6088399999999999,0.023438,0.354,0.3026,0,0.019531,576,0.14674,0.046875,0,0.03125,544,800,24,0.046875,576,152,-0.19379000000000002,normal
1710,2.6967,0.015625,0.80797,0.0,1.1787,0.853,544,0.03125,0,0.41313,0.054688,512,0.03125,20,704,64,0.023438,512,752,0.06700199999999999,normal
1711,0.7330300000000001,0.015625,0.60798,0.015625,0.46228,0.37388000000000005,0,0.023438,608,0.23262,0.046875,560,0.023438,16,48,416,0.039062,608,632,-0.16677,normal
1712,1.0267,0.015625,0.6267699999999999,0.027344,0.539,0.34364,608,0.039062,576,0.15999000000000002,0.03125,40,0.03125,608,224,64,0.046875,384,640,0.13097999999999999,normal
1713,0.44956,0.03125,0.16871,0.03125,0.15114,0.14732,544,0.046875,368,0.13552,0.046875,128,0.03125,80,528,128,0.03125,240,224,1.0047,normal
1714,0.54204,0.03125,0.41958,0.023438,0.33116,0.26232,496,0.019531,448,0.22462,0.03125,448,0.03125,544,32,320,0.05859400000000001,320,656,-0.037150999999999997,normal
1715,1.1798,0.015625,0.72932,0.03125,0.6289899999999999,0.49463,544,0.015625,96,0.44138999999999995,0.03125,104,0.015625,544,0,704,0.0625,544,192,0.071598,normal
1716,1.2219,0.046875,0.9532200000000001,0.035156,0.69367,0.47708999999999996,0,0.039062,96,0.46346000000000004,0.03125,0,0.039062,32,696,264,0.042969,720,768,0.020487000000000002,normal
1717,0.61266,0.023438,0.51898,0.03125,0.41791999999999996,0.41321,16,0.046875,304,0.26193,0.03125,0,0.03125,112,96,480,0.03125,192,576,0.095804,normal
1718,0.7702399999999999,0.015625,0.6017399999999999,0.023438,0.36265,0.35494000000000003,0,0.03125,28,0.31701999999999997,0.023438,480,0.023438,32,640,512,0.046875,96,224,0.032391,normal
1719,0.6593899999999999,0.042969,0.42067,0.046875,0.36748000000000003,0.28633000000000003,40,0.046875,728,0.26509,0.03125,608,0.015625,0,64,0,0.054688,0,0,-0.17922000000000002,normal
1720,1.0893,0.019531,0.69939,0.035156,0.63452,0.42226,32,0.03125,752,0.37463,0.023438,16,0.03125,32,688,656,0.054688,128,160,-0.12905,normal
1721,1.4919,0.023438,0.9318200000000001,0.015625,0.47618999999999995,0.42226,52,0.03125,576,0.24404,0.046875,0,0.03125,32,24,64,0.019531,0,544,0.09966,normal
1722,2.0034,0.015625,1.7435,0.015625,0.76488,0.70895,480,0.0,0,0.42018,0.03125,8,0.046875,32,24,448,0.027344,448,32,-0.052177999999999995,normal
1723,0.86721,0.027344,0.7235199999999999,0.03125,0.48985,0.43877,512,0.03125,88,0.17153,0.054688,32,0.046875,96,0,480,0.046875,528,112,0.11725999999999999,normal
1724,0.45466000000000006,0.03125,0.32448,0.039062,0.27621,0.11035,32,0.046875,704,0.090914,0.0625,24,0.046875,384,192,64,0.0625,0,96,0.39466999999999997,normal
1725,0.93273,0.019531,0.5309,0.015625,0.39211999999999997,0.35701,0,0.015625,96,0.35443,0.023438,704,0.039062,656,112,0,0.0,544,160,-0.069405,normal
1726,0.59005,0.046875,0.37999,0.03125,0.35651,0.44898000000000005,0,0.03125,136,0.24416999999999997,0.03125,4,0.03125,16,64,656,0.03125,0,64,-0.0033215000000000002,normal
1727,0.51795,0.023438,0.33654,0.03125,0.31651999999999997,0.2323,96,0.03125,256,0.11821,0.03125,144,0.03125,16,0,480,0.03125,208,48,-0.04847,normal
1728,1.0735,0.015625,1.0173,0.03125,0.40312,0.39135,0,0.027344,32,0.29427,0.03125,680,0.03125,608,656,144,0.05859400000000001,0,704,0.1109,normal
1729,0.67273,0.023438,0.4463,0.03125,0.28464,0.22326,480,0.015625,400,0.15962,0.03125,136,0.0625,32,472,64,0.03125,384,224,-0.053330999999999996,normal
1730,0.46243999999999996,0.03125,0.19485999999999998,0.0625,0.17406,0.15955999999999998,416,0.03125,100,0.14724,0.03125,0,0.03125,28,448,144,0.03125,352,80,-0.05694199999999999,normal
1731,0.75134,0.015625,0.60036,0.023438,0.43133999999999995,0.27699,608,0.03125,648,0.20911,0.015625,640,0.011719,40,4,672,0.035156,320,256,-0.071439,normal
1732,0.47455,0.023438,0.47031000000000006,0.019531,0.29023000000000004,0.2242,128,0.039062,16,0.1898,0.019531,224,0.03125,360,432,576,0.054688,0,288,3.8261,abnormal
1733,0.5131899999999999,0.03125,0.24381,0.03125,0.19487000000000002,0.20828000000000002,100,0.015625,96,0.11804,0.0,0,0.0078125,16,144,96,0.027344,16,0,2.2689,normal
1734,0.8287,0.03125,0.8600399999999999,0.027344,0.45821999999999996,0.43387,0,0.027344,640,0.28854,0.054688,32,0.023438,40,160,568,0.027344,176,416,-0.031655,normal
1735,0.9447200000000001,0.03125,0.52035,0.03125,0.39296,0.38847,528,0.0625,320,0.34275,0.03125,576,0.046875,128,32,616,0.0625,528,720,-0.012721,normal
1736,1.1863,0.28125,0.99144,0.28125,0.98862,0.9331200000000001,1076,0.28125,1132,0.85654,0.28125,1544,0.28125,416,352,1228,0.40625,324,324,4.801,normal
1737,0.9832799999999999,0.023438,0.63932,0.027344,0.618,0.5738300000000001,8,0.046875,576,0.33301,0.03125,4,0.023438,64,736,544,0.035156,680,160,-0.099397,normal
