,MFCC1_S1,MFCC6_S1,MFCC2_S2,MFCC4_S2,MFCC5_S2,MFCC6_S2,MFCC5_Sys,MFCC3_Dias,MFCC5_Dias,MFCC6_Dias,MFCC7_Dias,MFCC12_Dias,MFCC13_Dias,MFCC14_Dias,atomPos4,atomFreq5,atomLen6,atomFreq6,atomLen7,atomLen11,atomFreq11,atomFreq15,Class
1754,-4.0284,-0.37106999999999996,6.8306,0.22202,-0.5341199999999999,-0.49633,-0.7700899999999999,1.1085,-0.80101,-0.5462100000000001,-0.07202,-0.021753,-0.049422,0.001727,149.85,0.020959000000000002,120.62,0.026743,142.77,158.77,0.023438,0.030123,normal
1755,-4.6758,-0.34504,6.2017,0.64051,-0.49461000000000005,-0.32253000000000004,-0.72773,0.17225,-0.62744,-0.21366,0.083936,-0.040243,-0.057367999999999995,-0.0037953,165.88,0.023637000000000002,126.69,0.022719999999999997,170.45,142.37,0.026227999999999998,0.024115,normal
1756,-4.1930000000000005,-0.10774,5.6524,1.6299,-0.18975999999999998,0.027926,-0.9789899999999999,-0.4386,-1.0308,0.49004,-0.030133,-0.036188,0.032192,0.00085676,228.0,0.026367,134.4,0.025391,142.4,204.8,0.021973,0.020117,normal
1757,-0.058864,0.019453,5.4775,1.464,-0.42138000000000003,-0.28976999999999997,-1.1341,-1.2787,-1.2711,-0.0061678,-0.061403,-0.18581,0.0094452,0.015004,114.67,0.017361,110.22,0.022569,152.89,152.89,0.022135,0.023655000000000002,normal
1758,-3.9362,-0.47176,6.4574,0.70712,-0.5138199999999999,-0.52813,-0.79742,1.3807,-0.7952199999999999,-0.60473,-0.2463,-0.052764,-0.093471,-0.0081395,220.57,0.023438,134.4,0.025781000000000002,151.77,156.34,0.027957999999999997,0.026227999999999998,normal
1759,-1.9617,-0.18919,6.2908,0.87728,-0.45291000000000003,-0.26785,-0.70698,-0.13747,-0.83996,-0.23176999999999998,0.035737,-0.031354,-0.06645,-0.01122,342.62,0.021013,150.07,0.018319,134.62,218.48,0.020676,0.024515000000000002,normal
1760,-5.1179,-0.72123,6.0959,1.4913,-0.054104,-0.43973,-0.5814699999999999,0.6735,-0.5807899999999999,-0.16852999999999999,-0.0088828,-0.062533,-0.029235,0.06139,412.17,0.024966,98.78299999999999,0.018341999999999997,118.26,123.83,0.027344,0.034647000000000004,normal
1761,-4.4816,0.38544,4.8504,2.3817,0.59967,0.29725999999999997,0.13988,-0.46857,0.17209000000000002,0.45227,0.3096,-0.085375,-0.056772,0.0039225,276.34,0.011161,165.49,0.011886,167.31,202.97,0.016071000000000002,0.022545,abnormal
1762,-4.3289,-0.28031,5.632999999999999,1.3631,-0.35708,-0.024883000000000002,-0.78706,-1.9367,-0.83114,0.6269399999999999,-0.17378,0.026066000000000002,0.1879,-0.074416,324.43,0.024388,246.49,0.014939,153.08,153.95,0.024388,0.023385,normal
1763,0.44677,0.3965,5.0268,2.0547,-0.063604,0.14097,-0.6345,-0.57708,-0.73015,0.49098,-0.11957999999999999,-0.17645,0.16079000000000002,-0.071404,196.0,0.014575999999999999,207.41,0.02105,164.15,224.59,0.016529,0.020472,normal
1764,-2.3603,-0.18724000000000002,6.2622,0.75993,-0.18577,-0.083321,-0.5763699999999999,0.69398,-0.58783,-0.15184,0.19488,-0.022959,-0.051042000000000004,-0.0041893,135.36,0.021445,174.08,0.024219,164.48,138.24,0.025508000000000003,0.028437999999999998,normal
1765,-3.3645,-0.33732,6.4257,0.36015,-0.58297,-0.47778000000000004,-0.68614,1.2635,-0.63135,-0.38652,-0.022513,0.008607700000000001,-0.058005999999999995,-0.011325,229.14,0.022386,160.0,0.024596,158.59,177.93,0.024511,0.030306,normal
1766,-3.7354,-0.21391,6.1113,0.67599,-0.5586300000000001,-0.23367,-0.74738,0.41915,-0.7952100000000001,-0.25678,0.13473,-0.043289,-0.039187,-0.016715,166.06,0.024442,160.0,0.021596,143.54,155.43,0.024163,0.025112,normal
1767,-3.9196,0.14581,5.1456,1.7314,0.59563,0.30357,-0.17507999999999999,-0.24835,-0.14599,0.69523,0.20031,-0.17445,-0.0036867,-0.015347999999999999,36.522,0.021569,180.87,0.014946000000000001,155.83,119.65,0.017662999999999998,0.022588,normal
1768,-5.0061,0.28303,4.699,1.9619,0.9331799999999999,0.48851999999999995,0.92296,2.0789,0.8841600000000001,0.42657,0.24516,-0.08971599999999999,-0.05165,0.018274000000000002,56.0,0.08203099999999999,512.0,0.06640599999999999,128.0,64.0,0.078125,0.13542,normal
1769,-2.7274,-0.086596,6.079,1.092,-0.20229,-0.2477,-0.5725,0.46552,-0.42291999999999996,-0.21259,-0.10518,0.010758,-0.006229999999999999,-0.021275,134.86,0.018206,132.57,0.020508000000000002,180.57,189.71,0.023298,0.026925,normal
1770,-7.9061,0.33265,4.7095,1.9538,0.96695,0.41371,1.0344,2.4702,1.0505,0.43796,0.24272,-0.076524,-0.037737,0.036968,1152.0,0.015625,243.51,0.015625,399.61,64.0,0.015625,0.096513,normal
1771,-7.4148,-0.59262,6.1298,1.0463,-0.51512,-0.47181000000000006,-1.07,0.5050600000000001,-1.2285,-0.43478,-0.15202000000000002,-0.065562,-0.042572000000000006,-0.023959,353.88,0.028493,181.65,0.021943999999999998,159.06,119.53,0.024413999999999998,0.03619,normal
1772,-6.4204,-0.061717999999999995,6.2391,0.31523,-0.33302,0.047477,-0.71823,0.28913,-0.5210100000000001,0.15665,0.081228,-0.067723,0.006429899999999999,-0.035297,256.12,0.023556,127.52,0.024621,154.18,176.97,0.028113,0.029089999999999998,normal
1773,-2.5893,0.11835999999999999,4.8562,2.1499,-0.40081999999999995,0.084673,-1.2583,-2.386,-1.3101,0.37088000000000004,-0.28579,-0.14948,0.067462,-0.062578,165.11,0.020399,216.89,0.015842,161.78,151.11,0.020616,0.024197,normal
1774,-0.49825,0.023313,5.4485,1.4147,-0.65873,-0.1763,-1.1782,-1.8069,-1.4994,0.11632,-0.26150999999999996,-0.21316,-0.04523,-0.06713999999999999,529.8,0.025586,139.2,0.017969,97.6,169.6,0.016699000000000002,0.022852,normal
1775,-5.8148,0.063075,5.8869,1.3956,-0.036868,-0.17958,-0.5398,-0.022655,-0.50851,0.07244199999999999,0.043595999999999996,-0.07155700000000001,-0.00019016,0.023847,218.12,0.028952,128.0,0.032054,123.29,133.65,0.02585,0.027574,normal
1776,-2.1708,0.045582,5.9294,1.2075,-0.091876,0.2179,-0.91174,0.013043,-0.59554,0.38943,-0.096964,-0.17839000000000002,0.10764000000000001,-0.018016,49.778,0.019313999999999998,126.81,0.023148,155.26,137.48,0.023293,0.025535,normal
1777,-2.7973,-0.042057,5.8903,1.4218,-0.10404000000000001,-0.2115,-0.42213,0.8500200000000001,-0.39973000000000003,-0.21775999999999998,0.20601999999999998,-0.049384,-0.02392,-0.012994,151.23,0.016759,165.16,0.019719999999999998,132.13,184.77,0.01909,0.025832,normal
1778,-5.8187,0.18606,4.8358,1.8813,0.64466,0.2249,0.71287,2.1144,0.63765,0.21868,0.060890999999999994,-0.035934,-0.049176,0.0095579,850.4,0.39023,92.8,0.38125,51.2,94.93299999999999,0.36725,0.39250999999999997,abnormal
1779,-6.4496,-0.66832,5.8288,1.5368,-0.57325,-0.56515,-1.023,-0.58963,-1.1993,-0.0038176,-0.20335999999999999,-0.20559000000000002,0.026213999999999998,0.025398,534.67,0.022931,177.19,0.018736000000000003,162.96,120.89,0.026657,0.024486,normal
1780,-3.8683,0.072469,5.6267,1.7427,-0.16015,0.0792,-0.92455,-1.2149,-0.9104399999999999,0.33463000000000004,0.44095,-0.073672,0.11123,-0.031971,252.8,0.018164,120.0,0.028516000000000003,176.0,180.8,0.022559,0.023926,normal
1781,-8.5295,0.42175,4.6295,1.8996,0.97778,0.50352,1.0557,2.4719,1.0738,0.52892,0.27410999999999996,-0.050089999999999996,-0.021655,0.010817,1284.0,0.0068359,512.0,0.0095215,512.0,32.0,0.09375,0.13477,normal
1782,-1.6186,-0.44432,5.6856,1.7542,-0.13365,-0.39368000000000003,-0.43822,-0.67881,-0.37516,-0.0040698999999999996,0.00061333,-0.05670700000000001,-0.0063211000000000005,0.01029,511.17,0.026238,132.83,0.018425999999999998,112.91,159.4,0.022443,0.025353999999999998,normal
1783,0.51658,-0.27553,5.2837,1.8330000000000002,-0.75464,-0.36515,-1.1197,-2.0703,-1.2439,0.37708,-0.3426,-0.14995999999999998,0.030916000000000003,-0.067264,324.0,0.025391,112.0,0.022461000000000002,93.333,149.33,0.026855,0.022786,normal
1784,-5.4357,0.24821,5.4273,1.4047,-0.006030699999999999,0.25731,0.23504,0.45458999999999994,0.11154000000000001,0.39248,0.15966,-0.1063,-0.014657,0.009034299999999999,198.29,0.015903999999999998,285.71,0.010603,226.29,192.0,0.012835,0.019809999999999998,abnormal
1785,-4.5368,-0.35512,5.9518,1.4031,-0.6926399999999999,-0.46012,-1.0836,-1.0729,-1.2157,-0.07469400000000001,0.006719800000000001,-0.1426,-0.0080416,-0.0033726999999999997,78.345,0.028085000000000002,162.21,0.032866,128.0,226.21,0.01805,0.02694,normal
1786,1.2158,-0.36033000000000004,5.6489,0.80982,-0.8827799999999999,-0.42595,-0.9833200000000001,0.1388,-0.9519200000000001,-0.4345,-0.14553,-0.016684,-0.030735000000000002,-0.024511,573.25,0.32983,78.0,0.34467,108.0,78.0,0.34381,0.33997,normal
1787,0.9853700000000001,0.30407,5.31,1.6125,-0.026829000000000002,0.18634,-1.1345,-1.3527,-1.338,0.51162,-0.067928,-0.18018,0.08557100000000001,-0.017942,52.533,0.016536000000000002,133.33,0.017188,146.13,192.0,0.019596000000000002,0.020313,normal
1788,-4.8037,0.30953,4.7224,1.8918,0.79728,0.39254,0.9076,2.3223,0.82729,0.4127,0.25764000000000004,-0.10999,-0.068777,0.029147000000000003,736.0,0.14453,180.21,0.14679,139.79,84.211,0.1472,0.11035,normal
1789,-3.8342,0.082179,5.8657,1.446,-0.066609,-0.11225,-0.68907,0.36022,-0.68582,0.018491999999999998,0.16669,0.045355,-0.036325,-0.040983,144.86,0.026646,107.43,0.033343,128.0,153.14,0.025321,0.025879000000000003,normal
1790,-4.8387,-0.13319,5.4758,1.6221,0.39341,-0.032244999999999996,-0.24356999999999998,0.89286,-0.3573,0.05161,0.10287,-0.023466,-0.020659,0.026775999999999998,37.935,0.015877000000000002,169.29,0.017011000000000002,133.16,105.29,0.019531,0.029927,normal
1791,-7.101,0.24223000000000003,5.1305,1.9524,0.73682,0.43703000000000003,-0.14237,-0.35708,-0.15028,0.7804399999999999,0.26218,-0.14662999999999998,-0.016484,-0.054948000000000004,174.0,0.017578,137.6,0.016016,211.2,96.0,0.023438,0.014062999999999999,normal
1792,-1.6057,-0.47315,6.63,-0.13512000000000002,-0.83006,-0.60674,-0.96473,0.9482299999999999,-1.1734,-0.68205,-0.15705999999999998,-0.05313,-0.077042,-0.0020846999999999997,257.12,0.021711,152.56,0.027162000000000002,145.12,165.21,0.03234,0.031205,normal
1793,-3.0579,-0.29666,6.1555,1.0028,-0.56057,-0.34831,-1.1559,-0.37611999999999995,-1.3381,-0.29867,-0.28524,-0.13405999999999998,-0.049141000000000004,-0.0090804,133.33,0.028319999999999998,152.0,0.025228,128.0,205.33,0.027181,0.033854,normal
1794,-10.472000000000001,-0.45258000000000004,5.8901,1.2247,-0.14461,-0.5079,-0.46571,0.4374,-0.36406,-0.1226,-0.1821,-0.18219000000000002,-0.023218,0.099147,214.47,0.021069,153.87,0.021567,155.91,173.62,0.023604,0.023396,normal
1795,-1.9496,-0.10580999999999999,6.247000000000001,0.67301,-0.25456999999999996,-0.20909,-0.31994,1.1607,-0.2922,-0.10618,0.13113,-0.034035,-0.025044,0.0052267,274.67,0.02474,170.67,0.019531,166.4,113.07,0.021353999999999998,0.030208,normal
1796,-1.9461,-0.1177,5.6276,1.5954,-0.29614,-0.19613,-1.0353,-0.31501,-0.9805,0.073908,0.03022,-0.04664,0.045426999999999995,-0.024199000000000002,27.186,0.015493,129.63,0.019597,177.36,163.8,0.018604,0.025523,normal
1797,-1.8829,0.2662,5.4528,1.8465,0.17959,0.14762,-0.73651,-0.47821,-0.86177,0.64395,-0.15245999999999998,-0.30715,0.10259000000000001,-0.045506,52.068000000000005,0.025608,134.02,0.021868000000000002,138.67,157.54,0.021568,0.027544,normal
1798,-2.2308,-0.0089369,6.0328,0.9996299999999999,-0.121,-0.10725,-0.17897000000000002,1.1305,-0.20911999999999997,-0.046507,0.14420999999999998,0.014301,-0.064195,0.0095163,138.35,0.017888,178.29,0.017391999999999998,188.44,161.02,0.021825,0.021700999999999998,normal
1799,-13.186,0.086384,5.492000000000001,1.3491,-0.19153,0.009575299999999998,-0.40644,0.93284,-0.29439,0.042013999999999996,0.10444,-0.057771,-0.041347,-0.016237,513.76,0.21691,53.647,0.24839,32.941,54.588,0.22289,0.21081999999999998,normal
1800,-9.017000000000001,-0.29757,6.2674,1.0241,-0.14556,-0.1819,-0.59536,1.9914,-0.36577,-0.06437899999999999,-0.10722000000000001,0.013609999999999999,-0.094874,0.056732000000000005,310.34,0.023341999999999998,114.73,0.022628,118.63,141.27,0.02077,0.024819,normal
1801,0.34659,0.19599,5.254,1.7021,-0.022657,0.16445,-0.9465899999999999,-1.4989,-1.2808,0.41703999999999997,0.031943,-0.10272,0.042218,-0.026944,60.48,0.017812,126.72,0.0225,157.44,185.6,0.022969,0.025937,normal
1802,-1.9452,-0.18799000000000002,6.3545,0.29775,-0.44178,-0.050102999999999995,-0.44785,0.99987,-0.61779,-0.051695000000000005,0.076703,-0.048382999999999995,-0.056505999999999994,0.0022296,86.69200000000001,0.025015,145.85,0.025503,109.54,133.54,0.025804,0.029597000000000002,normal
1803,-5.4262,0.2099,5.2239,1.8998,0.67019,0.38542,-0.23656,-0.27925,-0.12245999999999999,0.75636,0.2319,-0.15222,-0.011884,-0.026706999999999998,143.05,0.018601,132.57,0.013207,193.52,131.05,0.022693,0.019344999999999998,normal
1804,-1.4396,0.26511,5.372999999999999,1.8495,-0.34481,-0.049901,-0.6503800000000001,-1.3187,-0.96649,0.47513999999999995,-0.07773200000000001,-0.06401799999999999,0.036483,-0.027801999999999997,187.73,0.020572999999999998,243.2,0.018619999999999998,160.0,136.53,0.020313,0.020443,normal
1805,-5.3809,-0.034727,5.7676,1.4303,0.2314,0.013719,-0.5866100000000001,0.45347,-0.5784199999999999,0.14244,0.07151,-0.024313,-0.072296,0.065552,444.17,0.022758,160.0,0.023268,228.17,155.83,0.022843000000000002,0.027174,normal
1806,-0.034408,0.1496,5.5388,1.8238,0.05757,-0.19424,-0.75383,-1.3074,-0.8455600000000001,0.043461,-0.26206999999999997,-0.050412,0.028724,-0.055738,207.0,0.016968,200.0,0.013672,108.0,226.0,0.016235,0.016968,normal
1807,-5.1422,0.0082685,5.9747,1.463,0.89974,-0.07493,0.87071,-0.5111899999999999,0.9684,-0.37301999999999996,0.31199,-0.071327,0.018997999999999998,-0.04791,100.0,0.015951,122.67,0.020508000000000002,220.0,144.0,0.020508000000000002,0.022054,normal
1808,-7.6160000000000005,0.19389,4.8543,1.9484,0.65814,0.30489,0.5224,1.5142,0.74366,0.44256999999999996,0.2168,-0.080243,-0.028370999999999997,0.080329,137.88,0.014016999999999998,161.88,0.01034,176.94,143.06,0.018612,0.024816,abnormal
1809,-0.2866,-0.33321,5.8512,1.6206,0.19747,-0.18316,-0.38436,-0.1772,-0.43568,-0.24957,-0.053337,-0.0016549,-0.0954,-0.034782,131.64,0.018732,177.45,0.022727,178.91,112.0,0.025036000000000003,0.029651999999999998,normal
1810,-6.3945,0.37426,4.6456,2.1085,1.261,0.5345,1.4457,2.7835,1.2852,0.49817,0.078293,-0.025306,0.0027811,0.05842000000000001,8.0,0.0,512.0,0.021484,388.13,189.94,0.017515,0.053049,normal
1811,-2.1347,0.024201,5.8031,1.5779,0.11484000000000001,-0.062255,-0.27244,0.36785999999999996,-0.31066,0.15381,0.04945,-0.063623,0.015022999999999998,0.059993,369.19,0.012948,187.26,0.018229,173.04,216.89,0.014757,0.017506,normal
1812,-4.8425,-0.23309000000000002,6.0397,0.98341,-0.3309,-0.43881000000000003,-0.6453800000000001,0.055917999999999995,-0.7469600000000001,-0.051962,-0.17994000000000002,-0.074296,-0.039269,-0.014781,188.15,0.02479,173.54,0.026968000000000002,189.54,119.38,0.026217,0.024865,normal
1813,-4.1071,0.14367,5.8775,1.6534,-0.088975,-0.19399999999999998,-0.44005,0.594,-0.31878,0.088327,0.38978,-0.09385,0.024781,0.026489999999999996,178.86,0.017997,155.43,0.017927000000000002,146.29,210.29,0.016392,0.022252,normal
1814,-1.9422,-0.10409000000000002,5.9173,1.4722,-0.16052,-0.0088339,-0.36162,-0.68587,-0.2656,0.5584100000000001,-0.16898,-0.16935999999999998,-0.036448,0.035318,470.08,0.023594,160.0,0.01875,198.4,135.68,0.019844,0.020156,normal
1815,-1.9265,-0.07244400000000001,5.7415,1.2496,-0.0112,-0.043799,-0.53938,0.5576800000000001,-0.54762,0.11587,0.36373,0.020026,-0.015717,-0.0041103,138.86,0.022879,146.29,0.018136000000000003,148.57,260.57,0.013672,0.025112,normal
1816,-0.39039,-0.099398,5.8076,1.2846,-0.4097,-0.21716,-0.9371299999999999,-1.2912,-1.2384,0.13067,-0.08433500000000001,-0.2031,0.013236000000000001,0.0033141,251.33,0.024089,144.0,0.016602000000000002,160.0,122.67,0.029948000000000002,0.030599,normal
1817,-17.816,0.3468,4.5774,1.9277,0.67571,0.44033,0.85551,1.4688,0.7261,0.53499,0.31697,-0.077856,-0.064446,-0.013472,527.65,0.23234000000000002,32.0,0.22962,32.0,32.0,0.24049,0.2337,abnormal
1818,-4.4131,-0.29661,5.6473,1.0672,-0.51169,-0.34819,-0.56363,0.7186899999999999,-0.4237,-0.30276,-0.041652,-0.049311,-0.070242,0.040188999999999996,643.27,0.29072,74.667,0.33978,110.55,48.485,0.29113,0.32061,normal
1819,-7.7704,-0.39543,5.5975,1.7089,0.11045,-0.19192,-0.56929,0.030111000000000002,-0.63649,-0.069388,0.021653,-0.090431,-0.021847,0.032024000000000004,463.14,0.01702,184.0,0.021345,178.29,121.14,0.01702,0.01995,normal
1820,-4.8664,0.16213,5.4468,1.6451,0.40036,0.038682999999999995,-0.20232999999999998,0.53157,-0.21475,0.07415,0.023013,-0.073672,-0.015136000000000002,-0.0030159,259.52,0.025937,168.96,0.023672,143.36,249.6,0.020781,0.017969,normal
1821,-3.5892,-0.088988,6.0408,1.2399,0.10495,-0.070778,-0.4176,0.8738,-0.4039,-0.1644,0.064363,-0.049656,-0.090259,0.009857,145.26,0.022203999999999998,190.32,0.024208,152.42,213.05,0.024106,0.024054,normal
1822,-3.2436,0.0004346,6.1067,0.85667,-0.24834,-0.085921,-0.23514000000000002,0.67194,-0.40049,-0.040421,0.13929,0.0065921999999999994,-0.017568,0.018609,128.0,0.019657,195.1,0.019405000000000002,244.65,176.52,0.019719999999999998,0.022303,normal
1823,-10.08,-0.71327,5.5231,1.3414,-0.09539500000000001,-0.32732,-0.75431,-0.16393,-0.94829,0.33525,-0.062385,-0.19083,0.11942,0.0012331,148.0,0.029541,115.0,0.025879000000000003,138.0,96.0,0.026855,0.030883999999999998,normal
1824,-5.7318,-0.63041,5.943,0.9834200000000001,-0.74445,-0.31885,-1.5046,-1.1224,-1.7295,-0.15809,-0.24549,-0.12752,0.011408,-0.0095225,429.93,0.026764999999999997,144.59,0.027777999999999997,139.85,139.85,0.022425,0.023944,normal
1825,-1.0882,-0.06360299999999999,5.7081,1.3982,-0.47265,-0.047878,-0.72129,-0.42622,-0.8395299999999999,0.08101,0.23154,-0.055518,0.0023065,0.011266,122.43,0.024966,132.17,0.016304,168.35,128.0,0.022928,0.023438,normal
1826,-7.4753,-0.55305,5.9103,1.5151,-0.3388,-0.65191,-0.89523,0.11606,-0.9972700000000001,-0.5383899999999999,-0.13434000000000001,-0.095023,0.029389,-0.041863,271.76,0.024242,128.0,0.029870999999999998,108.24,119.53,0.027861,0.026080000000000002,normal
1827,-8.7288,0.37215,4.724,1.9371,1.0543,0.57568,1.129,2.5091,1.0676,0.58125,0.22785,-0.08959400000000001,-0.016971,0.035611000000000004,467.35,0.013626,440.56,0.014172,317.02,241.12,0.014172,0.026435000000000004,normal
1828,-1.7152,-0.23811999999999997,6.38,0.5176,-0.59877,-0.39596,-0.79125,0.25795999999999997,-0.8978799999999999,-0.27875,0.053094,-0.013838999999999999,-0.06363200000000001,-0.006747499999999999,184.19,0.02074,176.76,0.018276,134.86,140.95,0.023856,0.024135,normal
1829,-1.3128,-0.3551,5.8087,1.1949,-1.1179,-0.37661999999999995,-1.3861,-0.50134,-1.3975,-0.35109,-0.075395,-0.047838,-0.027712999999999998,-0.016266,249.88,0.015280000000000002,231.53,0.013441999999999999,220.24,158.12,0.021484,0.017463,normal
1830,-2.3526,-0.29328000000000004,5.6144,1.5242,-0.081794,0.058934,-0.8210700000000001,-0.74441,-1.0444,0.33968000000000004,-0.14082999999999998,-0.20357,0.10513,-0.051533,176.6,0.022266,152.0,0.021289,152.0,161.6,0.025879000000000003,0.024707,normal
1831,-1.7121,-0.12044,6.0471,1.0426,-0.14084000000000002,-0.16268,-0.33566,0.78081,-0.45943,-0.2004,0.08680800000000001,0.013305,-0.07026,-0.007761,290.98,0.022529,145.86,0.022302000000000002,180.09,196.47,0.020576,0.026435000000000004,normal
1832,-8.232000000000001,-0.22332,5.9198,1.2145,-0.22465,-0.26711,-0.80096,0.20318,-0.96621,-0.12778,-0.051427,-0.097728,-0.05764,0.016715999999999998,151.07,0.021353999999999998,110.93,0.021615000000000002,133.33,171.73,0.022396,0.02474,normal
1833,-2.0504,-0.17612,5.891,1.1059999999999999,-0.60344,-0.56414,-0.8896200000000001,-1.3273,-1.0371,0.12394000000000001,-0.32313000000000003,-0.15204,0.024733,-0.0038783000000000003,202.21,0.021279,141.47,0.022461000000000002,103.58,163.37,0.030170999999999996,0.02575,normal
1834,-1.1241,-0.23081999999999997,6.1481,0.69544,-0.32678,-0.2377,-0.39305999999999996,0.43556000000000006,-0.50955,-0.16759000000000002,0.10349000000000001,-0.026486000000000003,-0.051973,-0.0092307,128.31,0.021259,142.15,0.021522,174.15,156.92,0.022837,0.030424,normal
1835,-7.0386,-0.23021,6.3349,0.7633,-0.28876999999999997,-0.09247899999999999,-0.81605,0.22032,-0.74519,-0.092734,0.14494,0.023941,-0.031143,-9.17e-05,66.815,0.020327,128.59,0.021521000000000002,161.78,175.41,0.027199,0.027742000000000003,normal
1836,-4.1076,-0.0048097999999999995,5.5261,1.4699,0.11174,0.16979,-0.53114,-1.7693,-0.71843,0.70255,-0.052744000000000006,-0.051628999999999994,0.21320999999999998,-0.008175700000000001,277.14,0.021949,129.52,0.021391,121.9,144.0,0.025577000000000003,0.022414,normal
1837,-3.4537,-0.29078000000000004,5.9993,0.9852299999999999,-0.18727,-0.096199,-0.24715,0.44136000000000003,-0.56993,-0.11855,0.17534,0.027170999999999997,-0.056380999999999994,0.0075844,25.0,0.019409,212.0,0.015991,122.0,156.0,0.020386,0.022338999999999998,normal
1838,-2.1371,-0.20114,5.9855,0.71519,-0.42389,-0.35131,-0.50965,1.6093,-0.38883,-0.34135,-0.076474,-0.033645999999999995,-0.041118,-0.004568899999999999,562.62,0.30769,172.31,0.24422,50.461999999999996,172.31,0.23062,0.23776,normal
1839,-2.5493,-0.45428999999999997,6.8408,-0.08084,-0.6611600000000001,-0.38861999999999997,-0.78785,1.1938,-0.87782,-0.45902,-0.025885000000000002,-0.0035369999999999998,-0.055271,-0.02951,234.27,0.02168,124.8,0.027995,193.07,209.07,0.024089,0.033202999999999996,normal
1840,-0.47381999999999996,-0.09605,5.627999999999999,1.6328,-0.49618,-0.15705,-0.87297,-0.14082,-1.0942,0.27856,-0.10895999999999999,-0.048632999999999996,-0.027142000000000003,0.06649,131.43,0.023344,124.95,0.024368,188.95,217.9,0.025391,0.027344,normal
1841,-2.923,-0.39413000000000004,6.3813,0.29351,-1.0367,-0.3804,-1.2548,0.075521,-1.3644,-0.41612,0.040519,-0.057311,-0.038326,-0.013946,126.06,0.026397000000000004,137.7,0.024858,169.7,178.42,0.024975999999999998,0.037169,normal
1842,-5.5981,-0.26326,5.584,1.5925,0.11938,-0.21458000000000002,-0.60844,0.12905999999999998,-0.69926,-0.11037000000000001,-0.055876,-0.06048200000000001,-0.031779,0.0082745,342.1,0.024182,170.67,0.019344999999999998,187.43,170.67,0.02567,0.021297999999999997,normal
1843,-0.9973200000000001,0.17865,5.1706,1.9032,0.21523,0.075679,-0.39693,-0.35098,-0.42699,0.25206999999999996,0.065637,-0.14562999999999998,-0.024382,0.0010603,67.556,0.015408000000000002,277.33,0.016927,256.0,263.11,0.01671,0.020616,normal
1844,-2.0577,-0.28670999999999996,6.1929,1.1181,-0.11108,-0.31337,-0.37085,1.2096,-0.43200000000000005,-0.44633,0.00048432,0.0060412,-0.098207,-0.0088504,73.41199999999999,0.023323,163.76,0.022289,165.65,118.59,0.020794999999999998,0.023781999999999998,normal
1845,-2.9983,-0.082626,5.1842,1.6124,-0.72336,0.12242,-1.0589,-2.2811,-1.1386,0.68613,0.34494,-0.034151999999999995,0.12453,-0.067362,81.23100000000001,0.023287000000000002,128.0,0.023137,130.46,155.08,0.022236000000000002,0.027344,normal
1846,-3.0704,-0.33252,6.0834,1.0717,-0.60236,-0.5289699999999999,-0.9492700000000001,0.20606,-1.0003,-0.14800000000000002,-0.088418,-0.061125,0.00021489,-0.042884,76.324,0.021115000000000002,103.78,0.028769,116.76,153.08,0.025021,0.027872000000000004,normal
1847,-4.0339,-0.9393299999999999,5.7355,1.8601,-0.30555,-0.7733,-0.6794899999999999,0.12193,-0.75529,-0.50529,0.21555,-0.13333,0.026256,0.088429,117.96,0.025868000000000002,116.62,0.027864999999999997,147.2,201.24,0.021571,0.028429000000000003,normal
1848,-2.967,-0.1512,6.0676,1.0336,-0.21289,-0.045875,-0.50769,0.3575,-0.5102300000000001,-0.055018,0.27889,0.006732500000000001,-0.025504,0.0093377,68.8,0.015885,238.93,0.017904,173.87,181.33,0.016927,0.023306999999999998,normal
1849,-6.9247,-0.25161,5.881,1.056,-0.50121,-0.42623,-1.0822,-0.9923200000000001,-1.2113,0.011664,-0.10923,-0.16472,-0.023791,-0.007815899999999999,281.39,0.027514,98.78299999999999,0.030570999999999997,121.04,166.96,0.022164,0.028872000000000002,normal
1850,-3.7165,-0.2349,5.5526,1.0895,0.10729000000000001,-0.041866,-0.49848000000000003,0.7105600000000001,-0.64896,-0.29899000000000003,-0.11878,-0.031180000000000003,-0.055843,-0.022207,228.89,0.012153,120.89,0.019313999999999998,151.11,232.89,0.024089,0.027127,normal
1851,-4.4224,-0.016202,5.7334,1.3299,0.079807,-0.013333000000000001,-0.4475,0.70143,-0.46111,0.1284,0.34303,0.048113,-0.052174,0.031219999999999998,90.0,0.018229,170.67,0.014974000000000001,133.33,165.33,0.025065,0.020074,normal
1852,-3.8132,0.14174,5.9738,1.6772,-0.11273,-0.31453000000000003,-0.56126,0.45357,-0.33599,0.12312999999999999,0.40453,-0.08261900000000001,0.026231,0.011417,80.296,0.021700999999999998,120.89,0.016782,156.44,138.67,0.019893,0.019965,normal
1853,-1.875,-0.26089,6.4052,1.0514,-0.29231999999999997,-0.2877,-0.8328,0.28804,-0.67806,-0.37737,0.18467999999999998,-0.11725999999999999,-0.053342999999999995,0.048665,209.87,0.023438,118.4,0.028516000000000003,176.0,168.53,0.028906,0.02806,normal
1854,-4.3818,0.44628,4.7822,2.4444,0.92695,0.39648,0.34901,-0.20951,0.22841999999999998,0.49681000000000003,0.37942,-0.09042,-0.063948,0.05056,122.29,0.010045,237.71,0.0099051,180.57,178.29,0.01995,0.016602000000000002,abnormal
