MFCC1_S1,MFCC2_S1,MFCC3_S1,MFCC4_S1,MFCC5_S1,MFCC6_S1,MFCC7_S1,MFCC8_S1,MFCC9_S1,MFCC10_S1,MFCC11_S1,MFCC12_S1,MFCC13_S1,MFCC14_S1,MFCC1_S2,MFCC2_S2,MFCC3_S2,MFCC4_S2,MFCC5_S2,MFCC6_S2,MFCC7_S2,MFCC8_S2,MFCC9_S2,MFCC10_S2,MFCC11_S2,MFCC12_S2,MFCC13_S2,MFCC14_S2,MFCC1_Sys,MFCC2_Sys,MFCC3_Sys,MFCC4_Sys,MFCC5_Sys,MFCC6_Sys,MFCC7_Sys,MFCC8_Sys,MFCC9_Sys,MFCC10_Sys,MFCC11_Sys,MFCC12_Sys,MFCC13_Sys,MFCC14_Sys,MFCC1_Dias,MFCC2_Dias,MFCC3_Dias,MFCC4_Dias,MFCC5_Dias,MFCC6_Dias,MFCC7_Dias,MFCC8_Dias,MFCC9_Dias,MFCC10_Dias,MFCC11_Dias,MFCC12_Dias,MFCC13_Dias,MFCC14_Dias,Class
-2.3252,6.653,2.3005,0.09385,-0.63047,-0.47995,-0.18197,-0.11194,-0.066977,-0.094248,-0.059868,-0.0080238,-0.040567,-0.02028,-3.2117,6.7724,2.072,0.031547,-0.65963,-0.45661,-0.099322,-0.11392,-0.044732,-0.032392,-0.029546,-0.0073042,-0.035492,-0.03067,-6.0837,6.8111,1.3528,-0.17045,-0.83244,-0.50954,-0.046698,-0.12155,-0.045563,-0.10673,-0.043459,0.021011,-0.04351,-0.036018,-8.2513,6.9639,1.2859,0.049933,-0.91704,-0.5345,-0.065119,-0.17754,0.046579,-0.08835,-0.090452,0.014233,-0.057325,-0.044032,normal
-1.8965,6.0439,2.3922,1.1791,0.082098,-0.080525,0.04664,-0.12442,0.012711,-0.070944,-0.10053,-0.018921,-0.020271,0.0023613,-2.8568,6.2391,1.8452,0.96376,-0.23966,-0.21836,-0.029948,-0.21791,-0.0039942,-0.068425,-0.064826,-0.0327,-0.024581,0.014835,-5.5494,6.3197,0.98559,0.98543,-0.47003,-0.43353,-0.15109,-0.25987,0.10685,-0.12579,-0.10455,-0.012618,-0.024303,0.017189,-6.9693,6.0885,0.56166,1.2835,-0.46762,-0.21501,-0.062577,-0.25432,0.15504,-0.16254,-0.042774,-0.026227,-0.031804,-0.013616,normal
-5.4895,6.3913,3.1278,0.93129,-0.27761,-0.49615,-0.26618,-0.074425,-0.020014,-0.12513,-0.12633,-0.097632,-0.056369,0.0090787,-12.753,6.2028,2.7595,0.86349,-0.26206,-0.52442,-0.37149,-0.23195,-0.065857,-0.041148,0.011653,-0.038837,-0.084731,-0.020148,-16.448,6.6313,2.0974,0.6777,-0.60623,-0.55684,-0.14274,-0.19179,-0.0062878,-0.065193,-0.061203,0.01262,-0.0022319,-0.020485,-19.467,6.3581,1.7882,1.3622,-0.41695,-0.32555,-0.077415,-0.30176,0.0066378,-0.15644,-0.055429,-0.036984,-0.046513,0.031623,normal
-1.7358,5.9961,2.3351,1.3352,0.25769,-0.7179,-0.51835,-0.24312,-0.10163,0.074109,0.023608,-0.022721,-0.04958,-0.071588,-2.6858,6.5349,1.7744,1.0519,0.16656,-0.79251,-0.38085,-0.25567,-0.26606,0.025848,0.016132,-0.037027,0.0067993,-0.052413,-7.6922,6.5055,0.010038,1.1752,0.30731,-1.0269,-0.065815,-0.2132,-0.32914,0.052369,-0.10315,-0.048446,0.0086198,-0.077266,-8.2799,6.7153,-0.34747,1.3222,0.41579,-1.0796,0.021685,-0.15446,-0.30895,0.08722,-0.081234,-0.033483,0.015437,-0.057428,normal
-3.5467,4.8359,1.3741,2.3726,0.61496,0.24749,0.053305,-0.4175,-0.14699,-0.22706,-0.03527,-0.009561,-0.0047612,0.036944,-2.8726,4.7922,1.7143,2.2864,0.72078,0.31391,0.14017,-0.25658,-0.054641,-0.22807,-0.057034,0.033755,-0.043914,0.027974,-5.9461,5.0066,-0.38472,2.3774,0.17951,0.40652,0.28874,-0.29685,0.091356,-0.28239,-0.032773,-0.077898,-0.019225,0.042374,-5.8927,5.1228,-0.51522,2.2963,0.18207,0.44713,0.33148,-0.27983,0.11431,-0.28472,-0.042835,-0.076792,-0.0319,0.02686,abnormal
0.49221,5.3571,2.3301,2.1157,0.3455,0.21846,0.26514,-0.067815,0.10314,-0.15504,-0.087123,-0.074552,-0.11042,-0.0041513,-0.49219,5.2868,1.5505,1.6527,0.059926,0.22722,0.23602,-0.11021,0.10758,-0.25133,-0.051029,-0.090174,-0.11697,0.031595,-5.7274,4.3856,-0.97053,2.1336,-1.1954,0.40554,0.041663,-0.090583,0.32857,-0.26544,0.13071,-0.14791,0.080172,-0.02994,-6.2296,4.4272,-1.3035,2.3141,-1.2844,0.53033,0.035866,-0.06605,0.35437,-0.3551,0.18409,-0.19942,0.059511,0.0052154,normal
-1.1073,6.0949,1.6783,1.0966,-0.0061593,-0.27043,-0.061564,-0.063206,0.10316,-0.13692,-0.088112,0.072031,-0.015534,-0.066323,-2.4041,6.037,1.7951,1.4418,0.21114,-0.18342,-0.10848,-0.006685,0.13909,-0.24729,-0.17073,-0.0036929,-0.070669,-0.043772,-4.0877,6.001,0.73624,1.1834,-0.31283,-0.42632,-0.11073,-0.11036,0.15207,-0.23203,-0.10836,0.026599,-0.015698,-0.020678,-5.5778,6.0037,0.27087,1.5833,-0.36161,-0.29524,-0.098057,-0.14263,0.28616,-0.2927,-0.090252,0.035805,-0.05505,-0.050462,normal
-2.2151,5.1052,1.1482,1.8591,-0.55113,-0.15975,0.026321,-0.082359,0.069141,-0.18874,0.060745,-0.1961,0.012585,0.055155,-1.3679,5.4244,1.0762,1.5817,-0.8615,-0.27714,-0.026206,-0.16114,0.015634,-0.14223,0.020931,-0.21428,0.090857,0.036518,-3.9903,5.1367,-0.24083,2.0756,-1.2516,-0.11059,-0.18491,-0.13827,-0.02874,-0.26576,0.17826,-0.31464,0.094754,-0.0048586,-5.3292,4.9399,-0.80836,2.1877,-1.4873,0.10996,-0.16858,-0.054677,0.04016,-0.2658,0.17045,-0.38414,0.14572,-0.0054175,normal
0.37282,5.5919,2.7086,1.6056,0.33115,0.063082,0.065505,-0.1746,-0.02185,-0.084786,-0.08057,0.011835,-0.024338,0.0072375,-1.4694,5.754,2.258,1.5264,0.091592,0.0092537,0.07699,-0.27806,-0.042841,-0.14535,-0.11745,-0.0045101,-0.0071787,0.042802,-3.404,5.7367,1.2408,1.5295,-0.34045,-0.065586,0.095082,-0.36903,0.04162,-0.1919,-0.053018,-0.016756,-0.07379,0.040303,-4.6838,5.8496,1.0506,1.695,-0.43213,-0.019704,0.064186,-0.42549,0.076691,-0.17094,-0.011401,-0.022594,-0.061411,0.022382,normal
-2.6174,5.8387,2.3587,1.4377,0.06276,-0.19641,-0.11788,-0.2399,-0.048389,-0.13985,-0.08625,-0.0016578,-0.028795,-0.010766,-3.307,6.1816,1.9899,1.0765,-0.21535,-0.21426,0.03659,-0.2435,-0.12711,-0.14552,-0.11875,-0.077123,-0.00011543,0.029405,-6.8654,6.1687,0.66898,1.32,-0.61404,-0.14051,0.02458,-0.43938,-0.010699,-0.17531,-0.057101,-0.04712,0.001619,0.0022778,-7.4058,6.007,0.44688,1.3864,-0.56223,-0.122,0.085051,-0.32787,0.001269,-0.22424,-0.031891,-0.040671,-0.0047263,0.034119,normal
-2.6177,6.2997,1.7112,0.82543,-0.42373,-0.32617,-0.051049,-0.20094,0.024735,-0.14954,-0.064911,0.049213,-0.036763,-0.023095,-2.4455,6.0883,1.6512,1.0505,-0.091662,-0.30443,-0.099303,-0.24495,0.016959,-0.046283,-0.062664,0.031486,-0.024084,-0.0011123,-4.9743,6.2964,0.53707,0.8798,-0.68872,-0.52565,-0.12548,-0.24331,0.02613,-0.17374,-0.011308,-0.024685,-0.07533,-0.0076962,-6.336,6.2208,0.32447,1.3023,-0.69089,-0.43669,-0.12183,-0.25152,0.10851,-0.18855,0.031546,-0.0010937,-0.061488,-0.01885,normal
-5.5372,5.5346,2.3425,1.8047,0.058481,-0.33478,-0.18712,-0.26323,-0.041968,-0.06757,-0.03005,-0.019296,-0.013345,-0.01686,-4.9932,5.7198,2.2381,1.7317,0.046532,-0.24907,-0.047032,-0.29942,-0.014317,0.0056476,-0.063345,-0.044189,-0.015547,-0.0072347,-9.4594,5.6803,0.75268,1.9165,-0.56076,-0.29536,0.018709,-0.34489,0.026485,-0.17542,0.026449,-0.054732,-0.014837,0.039581,-9.7461,5.7552,0.57157,2.1497,-0.5678,-0.21832,0.049833,-0.37109,0.10277,-0.15089,-0.024975,-0.10063,-0.028973,0.023296,normal
-4.7822,5.4121,0.39534,1.6782,-0.6056,-0.17889,-0.028995,-0.48685,-0.13945,-0.27103,0.085703,0.081056,-0.028329,-0.063048,-6.3105,5.0466,-0.41218,1.6604,-0.87187,0.077681,0.10027,-0.49486,-0.25161,-0.39677,0.09885,0.010967,0.007105,-0.042479,-8.479,4.4495,-1.8406,1.8925,-1.1054,0.46114,0.2148,-0.34486,-0.23485,-0.50861,0.041645,-0.029758,0.10799,-0.084695,-9.1875,4.2711,-2.5404,1.992,-1.2803,0.71358,0.24642,-0.25173,-0.11499,-0.51715,0.11547,-0.081803,0.14486,-0.060642,normal
-4.449,4.3654,0.4155,1.1212,-0.57142,0.038131,0.11568,-0.13897,0.15607,-0.089951,0.029215,-0.025154,-0.056372,0.0029637,-5.3326,4.992,0.16145,1.5205,-0.84058,0.055186,0.21967,-0.23992,0.14489,-0.15866,0.060796,-0.041326,-0.04273,0.0037471,-5.6841,5.2558,-0.23815,1.6937,-1.0197,0.19206,0.23934,-0.24264,0.2672,-0.20148,0.080345,-0.0464,-0.04157,0.004994,-5.5551,5.0437,-0.069508,1.5792,-0.87334,0.11796,0.12629,-0.23973,0.22895,-0.17781,0.081947,-0.030378,-0.049419,-0.0023085,normal
-4.8293,5.5611,1.8346,1.61,-0.30979,-0.18843,-0.047373,-0.14227,0.18267,-0.089383,-0.064866,-0.038457,0.0069206,0.025279,-5.3663,6.0997,1.3056,1.3921,-0.70611,-0.3061,-0.061224,-0.14261,0.079006,-0.24263,0.0041793,-0.062091,-0.050374,0.040067,-9.3609,5.2353,-0.52506,1.8768,-1.18,-0.083134,-0.14596,-0.16668,0.25899,-0.26692,0.047993,-0.13577,0.029375,0.025125,-10.565,5.1333,-1.0918,1.9998,-1.4385,0.074687,-0.15718,-0.14998,0.27408,-0.29891,0.059519,-0.18761,0.014311,-0.0070083,normal
-4.8373,5.5317,2.2099,1.9274,0.14168,-0.063986,-0.18429,-0.42377,-0.15847,-0.15141,0.092151,0.076781,0.017317,0.024472,-4.3914,5.9346,1.694,1.3909,-0.15652,-0.25283,-0.25274,-0.43869,-0.10887,-0.090452,0.085159,0.0054052,-0.056097,-0.043288,-8.8403,5.3063,-0.21924,1.9037,-0.71062,0.18764,-0.10986,-0.37444,-0.0075192,-0.3674,0.086572,-0.053557,0.009015,-0.021868,-9.4583,5.2284,-0.55247,2.0105,-0.96545,0.23968,-0.12674,-0.38858,0.010073,-0.35528,0.10134,-0.081621,0.032755,-0.051681,normal
-1.0665,4.9911,1.2529,2.1773,-0.051636,0.0702,0.081782,-0.15486,0.17664,-0.14842,-0.051165,-0.063443,-0.042958,0.013623,-0.60691,5.418,0.771,1.4856,-0.65845,-0.15819,0.048606,-0.10523,0.26956,-0.10307,0.0040619,-0.087044,-0.07955,0.051271,-4.4359,4.7367,-1.2076,2.2668,-1.2953,0.17789,-0.061304,-0.18046,0.39121,-0.22516,0.067312,-0.17677,-0.0273,-0.043104,-5.3446,4.4554,-1.903,2.2218,-1.6205,0.16839,-0.2244,-0.14666,0.35199,-0.2782,0.061427,-0.22907,-0.00025774,-0.058052,normal
-7.7286,4.7554,2.4076,2.1512,0.8322,0.29729,0.027096,-0.27263,-0.1216,-0.16093,-0.093261,-0.01731,-0.0065622,0.015496,-8.865,5.1402,1.5409,2.0914,0.37251,0.012523,0.04796,-0.28859,-0.075435,-0.15636,-0.039089,-0.020047,-0.043732,-0.013599,-10.311,4.9178,0.47288,2.2708,0.15936,0.31977,0.23127,-0.27794,0.077142,-0.23321,-0.035629,-0.025947,-0.052233,0.015692,-10.005,5.0327,0.51292,2.2835,0.2305,0.3429,0.2159,-0.24234,0.093267,-0.21349,-0.024885,-0.076004,-0.033964,0.012185,abnormal
-0.63634,5.27,2.8258,1.9226,0.67148,0.23867,0.12205,-0.11615,-0.03061,-0.061496,-0.040486,-0.058519,-0.097286,-0.018773,-2.5674,5.893,1.9659,1.4932,-0.074065,-0.13538,0.081588,-0.11173,0.13526,-0.057812,-0.085151,-0.074879,-0.10741,-0.0059228,-8.2706,4.9751,-0.42685,2.0435,-0.64455,0.18633,0.0046335,-0.24619,0.21353,-0.24871,0.027089,-0.11302,0.021933,0.029901,-8.9408,5.018,-0.52261,2.1605,-0.52715,0.44134,0.23448,-0.1203,0.32081,-0.29502,-0.018114,-0.13078,-0.021292,0.046206,normal
-5.1476,5.2879,1.6048,1.8967,-0.049776,-0.10034,0.20128,-0.034767,0.16128,-0.15135,-0.12115,-0.056214,-0.042162,-0.0058795,-6.3526,5.2176,1.102,1.7947,0.027017,0.12495,0.34336,-0.0043366,0.16887,-0.16322,-0.13639,-0.14011,-0.080352,0.021533,-10.415,4.5782,-1.4944,2.1294,-1.2771,0.22069,0.12629,-0.027992,0.43457,-0.25474,0.01118,-0.15463,0.035941,0.024658,-10.589,4.5374,-1.7811,2.2031,-1.2476,0.44078,0.26722,0.24109,0.53577,-0.25479,-0.0053406,-0.23886,0.0017526,-0.0058931,normal
-4.6975,5.4553,2.7468,1.6605,0.37054,-0.078742,-0.047317,-0.071806,0.022787,-0.015776,0.022468,-0.0011684,-0.017642,-0.018211,-4.5598,5.4232,2.92,1.6375,0.51274,0.055974,-0.0096177,-0.064631,0.02104,-0.02517,-0.059327,-0.063823,-0.041752,-0.042917,-11.555,5.5548,0.85529,1.563,-0.362,-0.078753,0.076414,-0.12866,0.13735,-0.20857,-0.020079,0.020961,-0.038225,-0.0011604,-13.908,5.4111,0.5027,1.9998,-0.26887,0.17844,0.10079,-0.1176,0.12593,-0.3048,-0.053295,-0.025029,0.0041888,-0.01259,normal
-3.157,5.4139,2.7976,1.8542,0.46097,0.14399,0.072777,-0.17778,0.020531,-0.11371,-0.092326,0.013055,-0.087829,-0.032933,-7.2614,5.586,1.557,1.5607,-0.37367,-0.055208,0.077345,-0.24798,0.26086,-0.15254,-0.13187,0.0094119,-0.11064,0.0096027,-9.1613,5.302,0.77449,1.9736,-0.57801,0.076657,0.1597,-0.37145,0.25884,-0.23509,-0.07246,0.010089,-0.074333,0.032611,-10.282,5.5633,0.12224,2.0069,-0.87111,0.12809,0.16467,-0.32719,0.30248,-0.27906,-0.049621,-0.033146,-0.064129,0.025739,normal
-4.8833,5.193,2.6801,1.8892,0.60111,0.058216,0.028866,-0.17998,-0.053139,-0.040116,0.03281,0.087903,0.012656,-0.04504,-4.3122,5.5404,2.4944,1.5952,0.23558,-0.054204,-0.020249,-0.20545,-0.049033,-0.07603,-0.079419,-0.022997,0.0033418,-0.058469,-10.963,5.1215,0.022157,1.9085,-0.38208,0.077383,0.13271,-0.2839,0.026741,-0.28339,0.039048,0.036822,0.059843,0.035587,-11.929,5.2852,-0.13293,2.186,-0.42408,0.18124,0.21175,-0.23435,0.065973,-0.29027,0.041664,-0.0095373,0.053376,0.017799,normal
-1.8093,6.1443,2.2114,0.74818,-0.13231,-0.077884,0.12793,-0.050664,-0.023845,-0.092036,-0.069567,0.021562,-0.014416,-0.020221,-3.0717,6.3985,1.8862,0.73629,-0.18973,-0.15332,0.066881,-0.13311,-0.063529,-0.14891,-0.13942,0.013409,0.013661,0.0031391,-4.9608,6.5198,1.2033,0.47408,-0.64654,-0.2701,0.1054,-0.17694,0.06662,-0.085567,-0.099308,0.0073305,-0.035461,-0.022608,-6.0808,6.4793,0.71353,0.82507,-0.54838,-0.29145,0.025874,-0.18002,0.11948,-0.1019,-0.032059,-0.018889,-0.05494,0.003813,normal
-3.1338,5.0296,1.1478,0.41116,-0.6375,-0.51342,-0.21544,-0.21858,0.00037092,-0.056697,-0.041437,-0.012836,-0.055965,-0.040471,-4.8308,6.0019,1.1739,0.68796,-0.90623,-0.60023,-0.15873,-0.27475,-0.0071625,-0.10493,-0.025676,-0.029217,-0.057152,-0.031944,-5.1435,6.3981,1.2295,0.76153,-0.94427,-0.5908,-0.11795,-0.31269,-0.031301,-0.12481,-0.035613,-0.020902,-0.045349,-0.032487,-5.3005,6.1479,1.0697,0.70647,-0.94684,-0.55839,-0.15956,-0.31198,0.024368,-0.12246,-0.05426,-0.027359,-0.057972,-0.036511,normal
-3.0088,5.2772,2.8772,2.0105,0.59545,0.10776,0.052395,-0.20783,-0.024507,-0.078883,-0.11319,-0.023417,-0.063516,-0.032051,-6.9732,5.7326,1.6733,1.6476,-0.37743,-0.23566,0.14799,-0.19712,0.083299,-0.12489,-0.10214,0.0086073,-0.033548,0.0057973,-9.6403,5.3378,0.71049,2.0433,-0.55475,0.008923,0.21649,-0.31214,0.15555,-0.19918,-0.086511,-0.00041096,0.0069303,0.0087303,-10.662,5.3376,0.092112,2.24,-0.73111,0.17566,0.27221,-0.2773,0.20612,-0.25514,-0.091891,-0.055125,0.0092973,-0.0081267,normal
-5.5821,5.9799,2.9419,1.6531,-0.063117,-0.66544,-0.55357,-0.43789,-0.084029,-0.0071475,-0.014303,-0.035393,-0.082042,-0.053934,-10.096,5.6797,1.6834,1.6216,-0.47055,-0.5515,-0.32985,-0.34777,0.018619,-0.14628,-0.046036,-0.023155,-0.026679,0.0066287,-14.071,5.4223,0.022853,1.8297,-0.97191,-0.24194,-0.22721,-0.30629,0.060708,-0.37152,-0.049184,-0.1215,0.012218,0.014396,-16.486,4.948,-1.3412,2.1046,-1.2917,0.17792,-0.063618,-0.11974,0.19487,-0.41019,-0.069784,-0.28424,0.019233,0.012354,normal
-4.8195,6.0336,2.8722,1.3364,0.012676,-0.41928,-0.36196,-0.32904,-0.09003,-0.039847,-0.0034208,0.040819,-0.019679,-0.030245,-3.8797,6.3641,2.624,0.81291,-0.39854,-0.52086,-0.21255,-0.12847,-0.017362,-0.050768,-0.049282,-0.052677,-0.034964,-0.015202,-10.378,6.0565,1.3692,1.1943,-0.61947,-0.53237,-0.23755,-0.36373,0.028581,-0.13704,-0.051714,-0.024421,-0.089027,0.0025942,-10.262,6.2495,1.1988,1.2578,-0.60017,-0.45939,-0.20464,-0.36962,0.0045828,-0.18531,-0.058952,-0.0095464,-0.048149,-0.023963,normal
-1.4863,5.5872,1.8276,1.4959,-0.10631,-0.086993,0.076376,-0.19088,0.0070347,-0.15948,-0.045723,0.0353,-0.051594,-0.01914,-1.3374,5.8929,1.7003,1.439,-0.16316,-0.21211,-0.075225,-0.20711,0.021052,-0.097193,0.018973,0.0056586,-0.034598,-0.022466,-4.9076,5.6228,0.24321,1.5445,-0.82719,-0.2592,-0.065263,-0.32095,0.099124,-0.23641,0.024517,0.0078795,-0.0095652,-0.035391,-5.2907,5.7882,0.027809,1.6766,-0.83632,-0.12809,-0.020616,-0.32804,0.091494,-0.22814,0.061343,-0.036785,-0.0069188,-0.02362,normal
-7.3746,6.4679,2.8124,0.59084,-0.4232,-0.46476,-0.16755,-0.068062,-0.068889,-0.11264,-0.12424,-0.074131,-0.018384,0.0077583,-14.299,6.2218,2.6516,1.0956,-0.088123,-0.47749,-0.38208,-0.29882,-0.10911,-0.086456,-0.045446,0.0040961,-0.032467,-0.046437,-16.679,6.3485,1.8627,0.57306,-0.44956,-0.44729,-0.14633,-0.1902,-0.03156,-0.057515,-0.061026,-0.0084222,-0.013346,0.0045127,-17.892,6.2639,2.2475,1.2454,-0.1014,-0.28841,-0.14542,-0.29333,-0.056658,-0.088449,-0.059984,-0.016323,-0.029514,-0.0038517,normal
-2.784,5.8124,2.3327,1.4001,0.42077,0.13069,-0.031209,-0.14818,0.060118,-0.11251,-0.15439,-0.03083,-0.024682,-0.026201,-5.55,5.8024,1.2383,1.2629,0.16355,0.07158,0.097393,-0.15333,0.13169,-0.13178,-0.13702,0.0030796,-0.032503,-0.045958,-8.1843,5.5495,-0.42236,1.4169,-0.49344,0.16561,-0.059991,-0.22509,0.26902,-0.26981,-0.069228,-0.060912,0.035545,-0.010978,-9.0507,5.5244,-0.56126,1.6821,-0.28077,0.28869,0.050087,-0.2134,0.26722,-0.28427,-0.098958,-0.03747,0.066999,0.0095488,normal
-6.3237,5.7542,2.7601,1.6072,0.028001,-0.5965,-0.48671,-0.36373,-0.10708,-0.087391,-0.015649,0.010131,-0.013624,-0.012607,-10.009,5.7813,2.1088,1.7601,-0.074619,-0.44013,-0.15998,-0.18845,0.042498,-0.17398,-0.093062,0.0081898,-0.067919,-0.026075,-13.9,5.4845,0.37342,1.9025,-0.65614,-0.47428,-0.16603,-0.21283,0.18767,-0.31505,-0.041428,0.0055171,-0.051506,0.0037055,-16.223,5.1975,-0.43375,2.335,-0.71687,-0.069542,0.024079,-0.054208,0.2766,-0.38695,-0.07002,-0.074853,-0.01828,0.0054221,normal
-10.797,4.2466,1.8254,1.3888,0.51768,0.21108,0.12058,-0.06247,-0.081156,-0.14466,-0.058206,-0.026799,-0.025963,-0.015386,-12.606,4.8636,2.1611,1.7727,0.72634,0.31115,0.15719,-0.12106,-0.078381,-0.15345,-0.097386,-0.054805,-0.041748,0.002176,-14.147,5.1149,2.4107,1.9285,0.85028,0.37715,0.18938,-0.14984,-0.13188,-0.17353,-0.11999,-0.046665,-0.036745,0.0031757,-13.268,4.9707,2.0706,1.9173,0.75831,0.32802,0.16517,-0.17297,-0.10823,-0.17514,-0.1081,-0.049606,-0.015998,0.017907,abnormal
-1.2101,5.8871,2.2269,1.2885,0.04922,-0.18043,-0.076526,-0.21062,-0.064956,-0.12188,-0.054553,-0.014824,-0.04357,-0.0092514,-2.8407,6.1582,1.7932,1.0266,-0.19996,-0.22104,0.06722,-0.060107,0.08764,-0.069793,-0.049821,-0.06055,-0.11948,-0.031918,-5.8212,5.806,0.52177,1.2099,-0.50479,-0.19671,0.076866,-0.15818,0.11262,-0.19709,-0.010289,-0.020482,-0.05447,-0.027075,-6.0769,6.0542,0.5913,1.3712,-0.33364,-0.12343,0.11049,-0.16694,0.13027,-0.15144,0.0024949,-0.011995,-0.079974,-0.011669,normal
-3.8724,6.3604,2.5045,0.74773,-0.58489,-0.61683,-0.22636,-0.038145,0.15736,0.053752,-0.021128,-0.043465,-0.039922,-0.030383,-6.9781,6.0853,1.933,1.0504,-0.32926,-0.34536,-0.12843,-0.17321,0.11501,-0.020946,-0.019203,-0.052373,-0.023144,0.042099,-11.127,5.8515,0.18672,1.1804,-1.122,-0.34309,-0.14671,-0.35007,0.16085,-0.24588,0.028027,-0.037876,-0.0069038,0.035655,-11.649,5.7242,0.27219,1.6663,-0.7908,-0.13687,0.060746,-0.18097,0.20905,-0.2627,-0.016525,-0.0369,0.027506,0.031302,normal
-2.0822,5.6228,1.794,1.6051,0.082511,-0.093118,-0.076141,-0.19984,0.06006,-0.087487,0.0090754,0.00015114,-0.045287,-0.020488,-1.932,5.8068,1.6208,1.4417,-0.15594,-0.132,-0.071168,-0.27765,0.047342,-0.16261,-0.0595,0.028278,0.00151,0.016948,-5.6632,5.6045,-0.05865,1.563,-0.72413,-0.15308,-0.19621,-0.38634,0.21371,-0.27068,-0.016845,-0.0067158,-0.0016079,-0.007558,-6.2268,5.6204,-0.3575,1.8029,-0.71318,0.011781,-0.09228,-0.38158,0.18778,-0.26054,0.032756,-0.047373,0.019046,6.87E-05,normal
-2.5164,5.8703,1.9858,1.3328,-0.059982,-0.29092,0.006814,-0.17945,-0.081439,-0.08235,-0.032903,-0.023433,-0.033676,0.0062938,-2.3322,6.2436,1.6732,0.96622,-0.42922,-0.43165,0.08476,-0.077881,0.0088069,-0.077438,-0.058352,-0.030854,-0.042651,0.026198,-5.0177,5.9898,0.61082,1.1843,-0.66507,-0.42747,0.036727,-0.15287,0.048856,-0.17968,0.033671,-0.026629,-0.077812,0.032465,-5.6999,5.9507,0.52597,1.3368,-0.55725,-0.4114,0.0072133,-0.22018,0.034284,-0.15685,0.023081,-0.05805,-0.078231,0.039433,normal
-2.361,5.127,2.7611,2.1381,0.65847,0.17689,0.031284,-0.22727,-0.080247,-0.12622,-0.091033,-0.028261,-0.013035,-0.0052278,-3.4078,5.555,2.2357,1.7463,0.27464,0.070956,0.15407,-0.11046,-0.0090759,-0.13891,-0.16706,-0.10665,-0.0014178,0.00086821,-8.8626,4.7411,0.0015016,2.0313,-0.61304,0.16917,-0.04504,-0.074625,0.099403,-0.21402,-0.026841,-0.14378,0.082218,-0.0028467,-9.855,4.8385,-0.48407,2.2243,-0.75987,0.40208,-0.063516,-0.02028,0.12446,-0.22994,-0.022289,-0.18937,0.084852,-0.042262,normal
-2.3764,6.3053,2.6828,0.81125,-0.09646,-0.21214,-0.10456,-0.11693,-0.036306,-0.039195,-0.047942,-0.022995,-0.032683,-0.049527,-7.7801,6.1506,1.3393,0.4064,-0.3478,-0.048443,0.089899,-0.1529,0.013522,-0.083054,-0.078217,-0.054291,-0.035068,-0.0066151,-8.4394,6.3967,1.4239,0.54577,-0.4896,-0.2091,0.014078,-0.20817,-0.01787,-0.099205,-0.074829,-0.019476,-0.041214,-0.032625,-10.434,6.4797,0.91367,0.67592,-0.70196,-0.12659,0.12942,-0.2108,0.069397,-0.12622,-0.023272,-0.019697,-0.066947,-0.013656,normal
-0.36398,4.7064,1.716,2.3475,0.56627,0.34694,0.257,-0.14406,-0.082538,-0.18059,-0.11711,-0.11803,0.013001,0.020996,-0.492,5.0176,1.2357,2.106,-0.083849,0.10797,0.074524,-0.16157,-0.022937,-0.21824,-0.090255,-0.095029,0.063982,-0.0048604,-3.0869,4.5938,-0.43107,2.4133,-0.71158,0.45606,-0.1375,-0.053006,-0.03491,-0.27458,-0.0048534,-0.21471,0.16349,-0.049374,-3.9886,4.569,-0.56564,2.5817,-0.74446,0.52058,-0.11106,-0.03035,-0.075925,-0.27441,-0.00087431,-0.23871,0.17303,-0.055595,normal
-2.6031,5.7975,1.4533,1.7205,-0.13165,-0.21147,-0.18747,-0.24731,0.11863,-0.17148,-0.016475,0.00065961,-0.0086237,0.03049,-2.7867,5.8198,0.98337,1.3432,-0.42232,-0.39649,-0.32003,-0.31183,0.16585,-0.10665,-0.011349,-0.0053623,-0.067788,0.00052848,-7.0143,4.8561,-1.1397,1.9583,-0.85823,0.0598,-0.32489,-0.27013,0.23256,-0.32719,0.054266,-0.10942,0.040711,-0.027138,-7.5934,4.8729,-1.6135,2.0483,-1.0025,0.17475,-0.33031,-0.2188,0.24963,-0.34596,0.0613,-0.15082,0.02161,-0.033133,normal
-2.3135,5.8849,2.2202,1.2273,0.039589,-0.19349,-0.1053,-0.16601,0.057821,-0.041555,-0.073808,-0.027913,-0.021841,0.031595,-2.7754,6.2472,1.6246,0.7581,-0.1974,-0.15177,-0.050584,-0.17389,0.045148,-0.07358,-0.04605,-0.0067232,-0.027518,-0.019192,-5.7998,6.0392,0.48517,0.93618,-0.5584,-0.27534,-0.16396,-0.30006,0.15111,-0.12895,-0.054368,0.011305,0.0082317,0.024125,-6.9888,5.8437,0.3218,1.3942,-0.51469,-0.2133,-0.18461,-0.36926,0.13355,-0.16066,-0.031476,-0.041079,0.0059554,0.021835,normal
