MFCC1_S1,MFCC2_S1,MFCC3_S1,MFCC4_S1,MFCC5_S1,MFCC6_S1,MFCC7_S1,MFCC8_S1,MFCC9_S1,MFCC10_S1,MFCC11_S1,MFCC12_S1,MFCC13_S1,MFCC14_S1,MFCC1_S2,MFCC2_S2,MFCC3_S2,MFCC4_S2,MFCC5_S2,MFCC6_S2,MFCC7_S2,MFCC8_S2,MFCC9_S2,MFCC10_S2,MFCC11_S2,MFCC12_S2,MFCC13_S2,MFCC14_S2,MFCC1_Sys,MFCC2_Sys,MFCC3_Sys,MFCC4_Sys,MFCC5_Sys,MFCC6_Sys,MFCC7_Sys,MFCC8_Sys,MFCC9_Sys,MFCC10_Sys,MFCC11_Sys,MFCC12_Sys,MFCC13_Sys,MFCC14_Sys,MFCC1_Dias,MFCC2_Dias,MFCC3_Dias,MFCC4_Dias,MFCC5_Dias,MFCC6_Dias,MFCC7_Dias,MFCC8_Dias,MFCC9_Dias,MFCC10_Dias,MFCC11_Dias,MFCC12_Dias,MFCC13_Dias,MFCC14_Dias,atomLen1,atomAmp1,atomFreq1,atomPhase1,atomPos1,atomLen2,atomAmp2,atomFreq2,atomPhase2,atomPos2,atomLen3,atomAmp3,atomFreq3,atomPhase3,atomPos3,atomLen4,atomAmp4,atomFreq4,atomPhase4,atomPos4,atomLen5,atomAmp5,atomFreq5,atomPhase5,atomPos5,atomLen6,atomAmp6,atomFreq6,atomPhase6,atomPos6,atomLen7,atomAmp7,atomFreq7,atomPhase7,atomPos7,atomLen8,atomAmp8,atomFreq8,atomPhase8,atomPos8,atomLen9,atomAmp9,atomFreq9,atomPhase9,atomPos9,atomLen10,atomAmp10,atomFreq10,atomPhase10,atomPos10,atomLen11,atomAmp11,atomFreq11,atomPhase11,atomPos11,atomLen12,atomAmp12,atomFreq12,atomPhase12,atomPos12,atomLen13,atomAmp13,atomFreq13,atomPhase13,atomPos13,atomLen14,atomAmp14,atomFreq14,atomPhase14,atomPos14,atomLen15,atomAmp15,atomFreq15,atomPhase15,atomPos15,Class
-1.4902,6.5241,1.8043,0.61818,-0.2722,-0.28431,-0.068001,-0.06145,0.056187,-0.12082,-0.097005,0.01536,-0.045664,-0.045784,-2.83,6.2146,1.2974,0.51124,-0.35939,-0.30079,-0.084493,-0.15669,0.073647,-0.13143,-0.099304,0.079192,-0.019056,-0.071001,-3.3969,6.2093,1.0021,0.49022,-0.52738,-0.42316,-0.17554,-0.070729,0.17882,-0.14024,-0.10718,0.0026933,-0.020695,-0.0091918,-4.8508,6.4187,0.50383,0.81483,-0.48073,-0.38944,-0.16227,-0.20029,0.16831,-0.15991,-0.093463,-0.0032209,-0.019814,-0.033077,115.61,4.3697,0.020539,0.63807,18.323,161.03,2.7551,0.016507,-0.26271,36.903,162.06,1.842,0.019279,-0.35249,181.68,137.29,1.5594,0.019531,-0.18497,260.26,177.55,1.3944,0.018334,-0.0087863,226.58,163.1,1.2559,0.018208,-0.291,190.19,113.55,1.1063,0.022429,0.24209,192.52,189.94,0.94484,0.022303,-0.21902,212.39,168.26,0.86919,0.022051,-0.16869,158.45,160,0.71356,0.021169,0.28013,199.61,209.55,0.6713,0.024509,0.10673,166.71,190.97,0.59643,0.028289,0.35202,229.81,174.45,0.57424,0.029297,-0.45378,206.45,183.74,0.51345,0.029108,0.39418,212.65,88.774,0.46712,0.0281,-0.70621,308.26,normal
-3.1154,5.8967,2.1539,1.1582,-0.29485,-0.36048,0.00051443,0.059998,0.16258,-0.093032,-0.039819,-0.063211,-0.083136,0.0094171,-3.4636,6.2019,1.8295,1.0361,-0.6671,-0.37781,-0.0063136,-0.18804,0.10581,-0.058904,0.011728,0.04117,-0.042055,-0.020843,-7.1373,6.0504,0.45404,1.1919,-1.2085,-0.53566,-0.10114,-0.28211,0.17867,-0.15484,-0.022269,-0.073635,-0.068101,0.010509,-8.6539,5.7988,-0.0068717,1.572,-1.306,-0.49993,-0.31029,-0.38894,0.20803,-0.22463,0.013053,-0.090153,-0.072099,-0.01295,192,6.5838,0.01901,1.096,342.93,153.6,5.7664,0.017969,0.24137,267.73,153.6,4.4628,0.020052,-0.088338,76.8,119.47,2.5971,0.019531,-0.15158,192,123.73,1.9464,0.024479,-0.42705,419.2,113.07,1.8801,0.022135,-0.54168,359.47,110.93,1.602,0.027344,0.14748,386.67,251.73,1.2882,0.021615,-0.26661,362.13,164.27,1.1465,0.025781,0.27102,385.87,209.07,1.0293,0.016667,0.0268,185.07,194.13,0.85739,0.021745,0.67012,306.13,151.47,0.72429,0.019792,0.62864,453.6,117.33,0.68371,0.028906,-0.61763,503.73,151.47,0.68835,0.025781,0.40377,388,153.6,0.57718,0.01901,0.15716,359.47,normal
-3.1307,5.2332,1.5009,1.8044,-0.028779,-0.039595,0.18322,-0.061367,0.16217,-0.12766,-0.088765,-0.04583,-0.065807,0.037541,-4.571,5.1617,1.0223,1.7971,0.0083984,0.14808,0.24253,-0.045662,0.24323,-0.11976,-0.11388,-0.14779,-0.084418,0.013458,-7.8552,4.7244,-1.3815,2.1758,-1.2577,0.17244,0.069666,0.0058062,0.43884,-0.29885,0.0022893,-0.18129,-0.00029694,0.02773,-7.9746,4.5915,-1.7507,2.1838,-1.228,0.35716,0.21587,0.14429,0.49456,-0.2219,0.0032284,-0.22584,-0.0058674,-0.0056865,152.38,6.1412,0.014323,1.2124,59.429,213.33,4.5548,0.017485,-0.19768,629.33,99.048,3.5349,0.013207,0.64421,12,240.76,2.4794,0.010975,0.8275,188.19,234.67,2.0524,0.015532,0.46198,334.48,158.48,1.8815,0.017485,0.030684,300.19,138.67,1.5234,0.015625,0.26211,498.48,109.71,1.2244,0.013765,0.22347,313.33,181.33,1.084,0.01795,-0.087568,316.76,97.524,0.95358,0.021391,-0.88797,277.33,100.57,0.84306,0.017113,0.43899,342.67,230.1,0.74665,0.017485,0.092225,302.48,213.33,0.63087,0.011533,0.16786,438.67,158.48,0.62005,0.021019,0.67583,277.14,138.67,0.55975,0.025019,-0.30619,412.19,normal
-11.368,6.0895,2.5568,0.84475,-0.090534,-0.21472,-0.090182,-0.21289,-0.14835,-0.069748,-0.01493,0.0053246,-0.028686,-0.027389,-15.108,6.2244,1.6834,0.74538,-0.058907,0.061828,0.09433,-0.19695,0.074732,-0.050889,-0.079436,0.049603,-0.025141,0.020361,-14.635,6.4561,1.074,0.59197,-0.089752,-0.01847,0.0027574,-0.23013,0.1129,0.00099651,-0.02274,0.002931,-0.045862,0.0030887,-18.38,6.1847,1.0144,1.0759,-0.27301,0.064242,0.202,-0.25824,0.031436,-0.1217,0.0073081,0.0036142,-0.050331,0.0074341,168,0.60287,0.017741,0.4998,52,185.33,0.53543,0.01652,-0.033233,136.83,129.33,0.38035,0.018066,0.0054505,238,133.33,0.34319,0.020182,-0.087231,200.33,128,0.27293,0.015462,1.1861,157.83,133.33,0.21942,0.01709,0.39866,246.67,194.67,0.1925,0.014811,0.11172,177.5,153.33,0.17103,0.019043,0.68396,222,124,0.15072,0.01945,-0.13148,243.67,110.67,0.14241,0.020345,-0.3641,216.17,144,0.13239,0.023112,-0.58102,236.5,145.33,0.11781,0.023763,-0.23073,254.83,166.67,0.10131,0.02238,-0.13369,220.17,162.67,0.09411,0.025309,0.30945,265.17,194.67,0.082171,0.023112,-0.068275,150.67,normal
-5.0164,5.141,2.5579,2.0607,0.65537,0.12007,-0.067416,-0.3709,-0.18682,-0.16081,-0.069967,-0.00057124,-0.003371,0.036034,-4.8397,5.5162,2.3013,1.5949,0.34019,0.044781,-0.015171,-0.24285,-0.097829,-0.11526,-0.065271,-0.039597,-0.047692,-0.0049568,-9.8535,5.5667,0.80903,2.0863,-0.23462,-0.065018,0.090602,-0.33486,-0.0016031,-0.22534,-0.0048711,-0.033621,-0.033964,0.013765,-10.702,5.4585,0.58859,2.2743,-0.15234,0.10197,0.054336,-0.41523,0.025203,-0.2622,-0.027652,-0.047926,-0.014289,0.028005,194.91,4.949,0.021129,-0.56005,291.64,183.27,4.3487,0.020597,-0.25247,349.09,144,2.5263,0.019709,-0.42785,43.818,96,1.689,0.022372,0.12941,343.27,132.36,1.3992,0.026811,-0.8625,461.09,130.91,1.1152,0.026634,-0.089412,352.73,177.45,0.92403,0.021218,-0.36386,280.36,200.73,0.7413,0.023615,0.049594,296,180.36,0.64623,0.019709,0.83288,312.36,194.91,0.58737,0.02468,-0.056507,232.91,208,0.52075,0.025124,-0.4154,305.82,171.64,0.47305,0.0182,0.31647,339.27,209.45,0.44388,0.022905,0.51183,333.45,149.82,0.39949,0.027788,-0.43007,468,113.45,0.35304,0.023438,0.21959,275.27,normal
-2.9257,5.534,2.2247,1.7749,0.15323,-0.11027,-0.091942,-0.23451,0.036585,-0.093275,-0.041278,-0.055316,-0.047781,0.039013,-3.1708,5.6457,2.161,1.6502,-0.10786,-0.28806,-0.17905,-0.3089,0.010645,-0.081743,-0.019596,-0.036173,-0.087365,-0.014676,-6.7059,5.488,0.88196,1.9304,-0.53683,-0.27651,-0.21283,-0.44459,0.1226,-0.19367,0.0083821,-0.03969,-0.051434,0.038731,-8.0833,5.3158,-0.084346,2.1548,-0.71871,-0.0054879,-0.167,-0.37329,0.15543,-0.24003,0.080329,-0.10625,-0.0066701,0.0074602,176,9.906,0.018164,-0.6818,203.6,192,8.292,0.018945,0.41815,334.4,246.4,5.7158,0.013672,0.13123,108,145.6,4.6748,0.014063,-0.20334,73.6,144,3.7211,0.021973,-0.0043949,226,134.4,3.0669,0.025781,0.37808,463.2,136,2.3037,0.021484,-0.10106,218,161.6,1.9609,0.020898,0.33949,319.4,193.6,1.7632,0.017188,0.017684,313.8,225.6,1.5489,0.021973,-0.4253,220.6,184,1.4023,0.027246,-0.30716,265.2,153.6,1.2001,0.02666,0.31416,355.4,204.8,1.0352,0.024512,0.13178,316.4,136,1.0508,0.027539,0.08474,437.4,204.8,0.90744,0.022852,-0.17268,249.8,normal
-7.4731,5.6668,2.2312,1.6421,0.6381,0.15353,0.074874,-0.1864,-0.03881,-0.076619,-0.088801,-0.014202,-0.063899,-0.022798,-11.998,4.8213,1.8338,2.0723,0.58304,0.28725,0.10168,-0.24512,0.010905,-0.13957,-0.054329,-0.066516,-0.087481,-0.019167,-14.106,5.1241,1.5917,2.1867,0.37663,0.15887,0.19436,-0.15181,0.07557,-0.13027,-0.012521,-0.017402,-0.084585,-0.01275,-14.795,5.2316,1.1565,2.2755,0.4391,0.28138,0.17643,-0.29678,0.070897,-0.16289,-0.090544,-0.045237,-0.061883,0.026237,274.29,5.9891,0.0089286,-0.45586,32,219.43,3.9581,0.013393,-0.49719,66.286,164.57,2.8085,0.015067,-1.1282,228.57,201.14,2.6295,0.012556,1.5607,210.29,192,2.0606,0.014509,0.020636,332.57,233.14,1.3361,0.015904,-0.69936,81.143,237.71,1.1877,0.01423,0.1949,278.86,306.29,0.9776,0.01144,0.59576,210.29,265.14,0.99107,0.016183,-1.3936,240,146.29,0.90936,0.011161,1.5749,515.43,201.14,0.83888,0.010882,0.1648,483.43,251.43,0.6532,0.015067,-0.61148,181.14,283.43,0.53974,0.014509,-0.38957,228,123.43,0.61223,0.022321,0.35931,272,123.43,0.48964,0.014509,1.0658,420.57,abnormal
-6.6213,3.946,1.2674,1.6133,0.48861,0.28186,0.2377,-0.073601,-0.000718,-0.093701,-0.050461,-0.067002,-0.045936,-0.014277,-8.1316,4.4913,1.4197,2.1423,0.6049,0.48115,0.42295,-0.079721,-0.012191,-0.20562,-0.096018,-0.073863,-0.055747,0.014691,-8.5831,4.826,1.4808,2.3696,0.64557,0.45151,0.39532,-0.078787,0.060291,-0.20066,-0.11905,-0.082517,-0.063298,0.020347,-8.1418,4.6363,1.3908,2.2242,0.56126,0.40913,0.33737,-0.11683,0.014877,-0.1958,-0.094318,-0.077979,-0.040581,0.02559,512,5.9902,0.0058594,-2.953,0,128,6.5495,0.0078125,1.5415,672,128,5.3155,0.0078125,1.8268,320,512,4.0497,0.0058594,1.983,896,256,3.8866,0.015625,2.7351,64,64,2.6676,0,0,0,128,4.691,0.0078125,1.6749,1264,512,3.4329,0.046875,0.043603,256,512,3.2134,0.046875,0.57222,0,256,3.1041,0.0078125,-2.6724,800,512,2.8911,0.046875,-0.72328,512,512,2.7776,0.044922,-2.704,896,512,2.5897,0.0058594,1.0434,256,256,2.2355,0.019531,0.85714,192,32,2.0132,0.03125,2.3817,0,normal
-4.456,5.6521,1.8452,1.7074,-0.25721,-0.23131,-0.28384,-0.25971,0.053055,-0.2044,0.017275,-0.035705,0.015034,0.028936,-4.1533,5.5436,1.6411,1.6341,-0.088481,0.021173,-0.18056,-0.26752,0.13194,-0.15786,0.017579,-0.052944,-0.035026,0.031184,-7.5588,5.4187,0.39885,1.7771,-1.0204,-0.0087948,-0.32141,-0.31505,0.16657,-0.40963,0.082879,-0.10398,0.040316,0.019028,-9.0523,5.0237,-0.45352,2.1537,-1.1672,0.35844,-0.19263,-0.12076,0.26607,-0.4722,0.14388,-0.17878,0.089198,0.0048255,118.15,4.5424,0.025541,0.15167,533.54,88.615,4.1677,0.020132,-0.34389,62.154,119.38,3.0038,0.020733,0.90948,103.85,115.69,1.7091,0.01878,0.75802,215.85,152.62,1.3665,0.024715,-0.28744,422.77,142.77,1.1828,0.021635,-0.29008,306,151.38,1.06,0.022686,0.31112,384.62,172.31,0.96988,0.026067,0.24319,298.92,156.31,0.87619,0.024189,-0.49697,236.62,205.54,0.78221,0.026367,0.85297,221.23,166.15,0.72501,0.020508,0.345,271.54,225.23,0.62197,0.025691,-0.26282,213.69,212.92,0.5596,0.024038,0.0031211,329.08,190.77,0.51883,0.028621,-0.34157,334.15,100.92,0.46163,0.035006,-0.20679,262.62,normal
-2.4197,5.6364,2.7794,1.6678,0.21432,-0.088314,-0.04646,-0.1887,0.025108,-0.0060652,0.026288,0.084628,-0.0039571,0.011038,-3.3243,5.6695,2.5814,1.4185,0.017634,-0.088425,0.17443,-0.078605,0.093201,-0.02398,-0.084559,0.01738,-0.077355,-0.073812,-9.3678,5.4079,0.9557,1.8309,-0.61333,0.041475,0.25016,-0.37377,0.1828,-0.24208,-0.10913,0.053766,-0.031826,0.06033,-10.781,5.4478,0.61208,2.2868,-0.53549,0.17138,0.26043,-0.37675,0.25466,-0.23752,-0.10644,0.052846,-0.019809,0.021829,256,7.4844,0.015625,-1.1142,0,133.82,4.5244,0.022372,1.5307,549.82,110.55,4.3618,0.015625,-0.0063749,69.091,162.91,3.1859,0.013139,-1.4214,53.818,174.55,2.5716,0.019176,-0.88481,120.73,174.55,1.9333,0.013139,-0.494,151.27,162.91,1.6522,0.011719,0.30495,478.55,157.09,1.2411,0.02255,-0.76735,138.18,221.09,1.0175,0.021307,0.21173,387.64,157.09,0.87732,0.021129,0.85888,258.55,215.27,0.77152,0.021662,0.92657,422.55,186.18,0.71037,0.014382,0.22715,237.09,186.18,0.65755,0.017401,0.53367,257.45,110.55,0.57173,0.025923,-0.085786,322.91,186.18,0.47293,0.018643,-0.75903,154.55,normal
-2.4041,4.7259,1.7739,2.4743,0.78944,0.38198,0.16975,-0.27996,-0.043224,-0.16558,-0.069924,-0.031428,-0.044277,-0.0044373,-3.1073,5.0446,0.9723,1.9885,0.1878,0.18938,0.22361,-0.2106,0.072072,-0.11724,-0.00081446,-0.054978,-0.067206,0.032247,-8.2802,4.8096,-0.33932,2.0895,0.13148,0.49421,0.29209,-0.18334,0.081777,-0.27803,-0.017262,-0.12406,-0.047634,0.015847,-7.7781,5.0505,-0.58214,2.175,-0.0080448,0.51999,0.27897,-0.22963,0.1479,-0.28009,0.012863,-0.11194,-0.031221,0.017773,215.7,6.5818,0.01114,-0.040395,66.37,139.85,5.2501,0.012153,-0.45958,79.111,160,3.2053,0.014612,0.0038799,255.7,156.44,2.5871,0.015046,0.082199,250.37,175.41,2.0157,0.014251,0.71255,235.56,213.33,1.6132,0.011646,-0.27449,181.33,160,1.3623,0.016493,0.58633,210.37,213.33,1.1213,0.015408,0.21906,320.89,196.74,0.98852,0.016276,0.16656,256.59,182.52,0.84065,0.018084,0.12136,301.04,214.52,0.72702,0.018953,0.2566,273.93,199.11,0.67801,0.019748,0.43377,338.52,164.74,0.60701,0.018953,-0.39844,346.37,195.56,0.56737,0.020038,0.43914,329.19,136.3,0.47986,0.021774,0.17827,394.22,abnormal
-2.3532,5.1697,2.5975,1.834,0.59183,0.2918,0.18306,-0.0679,-0.042542,-0.16633,-0.16198,-0.10165,-0.032148,0.033751,-3.3994,5.3658,2.2432,1.4964,0.21031,0.17496,0.30315,0.057522,0.17187,-0.054862,-0.14752,-0.12246,-0.068501,0.027153,-9.8124,4.8833,-0.16108,2.0807,-0.63166,0.36813,0.25868,0.047317,0.32714,-0.28923,-0.12141,-0.17895,-0.0042648,0.037198,-10.473,4.8259,-0.54009,2.2614,-0.72745,0.47443,0.25757,0.09406,0.32992,-0.23528,-0.11124,-0.2048,-0.029735,0.016245,177.78,7.5776,0.014974,0.044342,8,149.33,4.6881,0.016059,0.53203,244,165.33,3.6664,0.016059,0.36493,258.22,133.33,2.539,0.018446,0.21553,245.33,135.11,1.8739,0.021918,-0.25631,360.89,119.11,1.4914,0.023872,-0.1039,347.11,152.89,1.3313,0.02105,0.16316,336,160,1.06,0.017795,-0.046055,226.22,128,0.87875,0.023655,-0.86118,343.11,186.67,0.75271,0.01378,0.23049,292.22,112,0.60423,0.026259,0.63308,247.56,140.44,0.51603,0.020616,0.32204,318.67,126.22,0.48346,0.022569,0.42516,352.22,160,0.42828,0.020182,-0.7044,308.67,184.89,0.38562,0.031359,-0.66201,230.67,normal
-1.6488,5.0416,2.5629,2.1641,0.60922,0.16303,0.054888,-0.20486,-0.10824,-0.18337,-0.12614,-0.069091,0.031914,0.010961,-2.9103,5.4061,2.0904,1.8597,0.031787,-0.080296,0.006955,-0.20618,0.046816,-0.12835,-0.083589,-0.075301,-0.050175,-0.02147,-7.4037,5.0288,0.16435,2.216,-0.60834,0.1345,0.0043503,-0.19785,0.23565,-0.22273,0.065343,-0.13102,0.0068873,0.0026989,-8.9998,4.9362,-0.71364,2.4153,-1.0078,0.21088,-0.16352,-0.24932,0.26445,-0.22748,0.08989,-0.16483,0.0203,-0.03201,195.76,9.4815,0.017923,-0.41204,0,180.71,7.3267,0.02068,1.8904,626.35,120.47,6.3921,0.017693,-0.014166,104.47,176.94,3.5709,0.016314,0.06505,76.235,176.94,2.3153,0.021829,0.094042,377.41,225.88,2.0039,0.018497,-0.16637,406.12,120.47,1.9236,0.018612,-0.29103,241.41,182.59,1.6624,0.022059,-0.35287,421.41,254.12,1.3279,0.017808,0.027157,332.24,240.94,1.1181,0.016544,0.5698,273.41,201.41,1.0387,0.02114,-0.059783,351.53,274.82,0.97741,0.019761,0.14739,266.82,208.94,0.89532,0.023897,0.20662,425.41,212.71,0.78947,0.017119,0.02163,334.12,220.24,0.67253,0.017578,0.16003,488.24,normal
-0.70395,5.2032,3.0859,2.0282,0.74894,0.24563,0.097344,-0.085516,-0.10305,-0.15134,-0.094025,-0.083244,-0.012492,0.017099,-3.0271,5.7007,2.3836,1.65,0.12255,0.022977,-0.0062058,-0.12155,0.0061015,-0.12298,-0.024698,-0.077454,-0.014454,-0.0062525,-9.0285,4.84,0.36158,2.1945,-0.84126,0.25547,-0.16285,-0.064867,0.16719,-0.1906,0.21192,-0.26257,0.085989,-0.031511,-9.7507,4.7943,0.2243,2.3699,-0.80304,0.43257,-0.039145,0.074013,0.19622,-0.31035,0.15501,-0.31422,0.0931,-0.018772,248,8.6683,0.015625,1.123,1,132,4.6325,0.016846,1.4021,34,196,3.3323,0.020508,0.30303,455,150,2.654,0.017334,0.34258,108.75,132,1.8298,0.021729,-0.15724,118.75,104,1.5654,0.019531,0.23798,204,110,1.3202,0.020752,0.38459,390.75,106,0.99912,0.016357,0.47657,377.5,114,0.90045,0.023438,0.58641,364.75,154,0.74962,0.020874,0.07944,268,188,0.62182,0.013062,0.54241,176,154,0.5752,0.025513,-0.17537,314.75,138,0.50252,0.028442,-0.60462,343,162,0.46243,0.024658,0.29498,216.25,184,0.42938,0.022095,0.51667,239.5,normal
-10.499,5.5799,2.0972,1.5264,0.36953,0.17538,0.094152,-0.21821,0.0071292,-0.12808,-0.13924,6.89E-05,-0.040395,-0.027337,-12.397,5.7885,1.3765,1.4789,0.079189,0.045818,0.15136,-0.20798,0.10758,-0.060047,-0.10408,-0.039646,0.0015185,0.011999,-16.175,5.388,-0.040872,1.7857,-0.32513,0.22608,0.13045,-0.24632,0.24409,-0.14382,-0.06681,-0.092914,-0.013971,0.028709,-14.853,5.441,0.61581,1.7636,0.016597,0.27311,0.20011,-0.23676,0.20547,-0.14234,-0.12561,-0.075631,-0.032539,0.039862,179.2,1.3398,0.018471,-0.02149,42.514,126.17,0.93562,0.019085,0.68911,246.4,165.49,0.7764,0.018527,-0.30387,264,214.86,0.49554,0.018192,-0.02401,106.29,181.03,0.35975,0.012333,0.10639,215.66,181.03,0.30501,0.018192,-0.19802,211.09,215.77,0.27254,0.015458,0.37454,354.97,202.97,0.22251,0.017578,0.019535,225.83,166.4,0.19857,0.014788,0.34685,317.14,174.63,0.18561,0.023438,-0.4264,271.31,197.49,0.18292,0.021596,0.035064,311.54,205.71,0.15721,0.02048,-0.74649,181.71,159.09,0.13031,0.024888,0.35315,278.4,139.89,0.11476,0.021373,-0.042688,245.26,141.71,0.10603,0.023103,0.34289,323.09,normal
-8.2006,5.7521,2.5649,1.7494,0.063088,-0.37192,-0.29341,-0.34749,-0.13026,-0.14128,0.0027355,0.055302,0.011495,-0.017629,-11.221,5.5993,1.3899,1.7322,-0.18341,-0.16705,-0.029525,-0.38562,-0.20023,-0.35242,-0.027291,0.051157,0.0079993,0.061353,-13.941,5.304,-0.017426,1.8899,-0.5702,0.024945,0.10541,-0.30259,-0.084392,-0.43292,-0.065712,-0.039353,0.077448,0.049178,-15.88,5.0061,-1.129,2.1267,-0.72179,0.48762,0.35563,-0.068362,0.035056,-0.52557,-0.092916,-0.13939,0.096038,0.054217,132.41,2.9953,0.027074,1.0866,29.241,344.28,1.8409,0.012662,-0.36457,8.5517,232.83,1.4794,0.015625,-0.57526,63.862,103.72,1.0782,0.023303,-0.11976,182.9,119.17,0.94236,0.021821,0.74618,303.59,214.07,0.75075,0.016029,0.2387,180.69,206.34,0.67002,0.019329,0.56971,315.17,188.69,0.5835,0.019868,0.47074,195.03,250.48,0.49884,0.021552,0.32484,253.24,248.28,0.45062,0.018723,-0.25516,213.24,233.93,0.41818,0.021148,0.06878,217.24,195.31,0.37726,0.022293,0.21316,339.31,232.83,0.33326,0.02108,0.14704,291.45,227.31,0.32632,0.027209,0.30708,218.76,185.38,0.27851,0.02566,0.4562,326.76,normal
-4.0395,6.0828,2.5645,0.96071,0.13851,-0.10807,-0.060277,-0.10054,-0.0082157,0.01738,-0.029823,-0.015961,-0.011712,-0.028218,-6.9257,6.4942,1.725,0.51612,-0.16352,-0.12917,0.047884,-0.14492,-0.02818,-0.032668,-0.059647,-0.0097071,-0.018898,-0.038604,-11.03,6.4005,0.85397,0.41082,-0.43098,-0.15027,0.13825,-0.2725,0.031542,-0.011617,-0.14115,-0.029158,-0.0078657,-0.039472,-9.8881,6.6114,1.0045,0.56823,-0.27212,-0.12358,0.17659,-0.25036,5.47E-05,0.007655,-0.10145,-0.016348,-0.0042671,-0.018652,135.8,4.5808,0.01896,-0.019946,24.976,83.512,3.5985,0.019245,0.6918,20.585,117.85,2.1017,0.022866,-1.2209,382.24,125.66,1.6119,0.024771,-0.35973,125.07,113.17,1.2251,0.023056,0.092198,81.171,112.39,0.88749,0.02601,0.43345,158.15,135.8,0.72958,0.026677,0.41038,204.78,109.27,0.65706,0.028535,0.097975,216.68,124.1,0.5417,0.027153,-0.71423,239.02,138.93,0.47908,0.021246,-0.042446,265.27,171.71,0.45575,0.026058,-0.27335,201.95,166.24,0.40197,0.027344,-0.053686,158.63,151.41,0.36518,0.031345,0.051478,189.07,153.76,0.34179,0.027296,0.20312,240.98,163.9,0.29856,0.024771,-0.14906,224.68,normal
-2.8538,6.2403,2.3264,1.3898,0.25509,-0.75403,-0.47198,-0.24064,-0.12831,0.086145,0.034383,-0.064254,-0.026619,-0.017837,-2.8318,6.5231,1.4836,1.0685,0.181,-0.81715,-0.26681,-0.1339,-0.22794,-0.011395,0.0051118,-0.018819,0.023212,-0.012753,-8.1143,6.4672,-0.10265,1.1161,0.3677,-1.0092,-0.08073,-0.1886,-0.31702,0.096755,-0.083752,-0.080127,0.031695,-0.042442,-8.7275,6.6812,-0.23618,1.358,0.46581,-1.0556,-0.0020621,-0.17913,-0.29994,0.14494,-0.056347,-0.054386,0.023125,-0.067525,181.76,4.885,0.018594,-0.10478,246.4,112.64,4.2192,0.024219,-0.21074,411.2,104.96,3.3596,0.029375,0.31877,42.72,217.6,2.7428,0.021953,-0.22297,86.72,293.12,2.1711,0.014687,-0.67371,133.6,172.8,1.7516,0.025937,-0.056022,268.8,144.64,1.6098,0.020781,0.029262,245.92,186.88,1.3579,0.022187,0.58551,320.96,133.12,1.1396,0.021953,-0.058067,258.88,152.32,1.1147,0.025625,0.077736,311.52,177.92,0.97214,0.022031,-0.46498,386.4,235.52,0.91136,0.021562,-0.25492,335.36,142.08,0.80245,0.025469,0.025892,343.2,120.32,0.70048,0.023984,0.30948,335.68,192,0.6595,0.01875,-0.58224,243.84,normal
-2.4661,5.4294,2.6693,1.7671,0.45528,-0.029074,0.040492,-0.10496,0.075148,0.016854,-0.027136,0.026132,-0.0064749,-0.025728,-3.5151,6.1449,2.0075,1.3005,-0.20657,-0.32492,-0.020225,-0.19839,0.1199,0.054514,-0.025302,-0.0025142,-0.072691,-0.047086,-8.5364,5.7347,0.28832,1.7679,-0.80539,-0.26846,-0.021491,-0.29625,0.29822,-0.16416,-0.12371,-0.10581,-0.0408,0.011093,-9.0647,5.7063,-0.021713,1.9815,-0.77479,-0.16583,-0.00095621,-0.31947,0.33097,-0.15189,-0.087028,-0.053646,0.00058951,-0.0049377,230.4,8.7621,0.013281,1.3088,2.1333,110.93,6.2725,0.013021,0.40616,34.667,125.87,3.9343,0.016667,0.24442,147.2,166.4,3.0786,0.020573,-0.71637,524.8,145.07,2.6603,0.021615,0.14141,502.93,155.73,2.0192,0.0097656,0.012122,233.87,202.67,1.7229,0.014323,-0.45798,66.4,174.93,1.5194,0.015625,0.79964,423.47,108.8,1.2041,0.022135,-0.36221,245.87,185.6,0.96459,0.020443,0.39628,373.07,153.6,0.87732,0.026693,0.057372,250.67,181.33,0.76984,0.022656,0.2414,330.13,185.6,0.72201,0.015625,-0.14684,316,209.07,0.60781,0.021745,0.52976,285.87,202.67,0.58455,0.011589,-0.34617,334.4,normal
