,atomFreq1,atomFreq2,atomFreq8,atomFreq5,atomFreq6,atomFreq12,atomFreq7,atomPos5,atomFreq4,LPC_Coefficient6,atomFreq3,atomFreq14,atomFreq13,atomFreq10,atomPos7,atomFreq11,atomFreq9,LPC_Coefficient5,atomFreq15,atomAmp1,atomAmp3,LPC_Coefficient8,atomAmp4,atomAmp2,LPC_Coefficient11,atomAmp14,atomAmp5,atomAmp12,atomPos13,LPC_Coefficient1,LPC_Coefficient9,atomAmp15,LPC_Coefficient13,LPC_Coefficient3,atomAmp13,LPC_Coefficient2,atomLen1,LPC_Coefficient7,LPC_Coefficient12,atomAmp6,atomPos11,atomPos6,atomPos10,atomPos14,LPC_Coefficient10,atomPos4,atomPos3,LPC_Coefficient4,LPC_Coefficient14,atomAmp7,atomPos12,atomAmp8,atomPos2,atomPos9,LPC_Coefficient15,atomAmp9,atomPos8,atomAmp11,atomAmp10,atomPos1,atomPos15,atomLen2,atomLen6,atomLen3,atomLen7,Class
1449,0.015625,0.015625,0.078125,0.039062,0.046875,0.019531,0.03125,576,0.042969,0.11585,0.035156,0.03125,0.0625,0.03125,848,0.054688,0.011719,0.16065,0.0625,0.44061000000000006,0.34312,0.089128,0.34101,0.47279,0.028433,0.13877,0.23325,0.1371,16,-0.81143,0.022259,0.12007999999999999,-0.054667999999999994,-0.12716,0.12964,0.3062,256,0.046369,-0.019862,0.18722,224,720,716,0,-0.01257,576,0,-0.15394000000000002,0.014879,0.17937,704,0.1812,24,64,0.058627,0.16235,640,0.15435,0.20561999999999997,0,584,64,128,256,64,normal
1450,0.03125,0.023438,0.015625,0.011719,0.03125,0.023438,0.027344,576,0.019531,0.18650999999999998,0.023438,0.0625,0.015625,0.039062,608,0.035156,0.070312,0.15022,0.09765599999999999,1.6502,0.7260800000000001,0.010957999999999999,0.44427,1.1968,-0.026402999999999996,0.10709,0.40096,0.15106,576,-0.5303,0.049841,0.10199,0.053798,-0.052902,0.14429,0.08529099999999999,256,0.032755,0.0015311,0.30422,576,0,112,0,0.011439,32,0,-0.10057999999999999,0.06550800000000001,0.2773,192,0.25283,656,576,0.056447000000000004,0.19516,80,0.15958,0.18632,0,576,128,32,128,256,normal
1451,0.011719,0.050781,0.0078125,0.0,0.023438,0.03125,0.015625,4,0.011719,-0.08169,0.015625,0.03125,0.015625,0.015625,784,0.0078125,0.042969,0.3582,0.054688,1.181,0.81871,0.19308,0.75083,1.0623,0.075744,0.23559000000000002,0.41858,0.23219,416,-1.0151,-0.0084794,0.15605,-0.015754,-0.33688,0.19218,0.70903,256,-0.07455099999999999,-0.0029994,0.40218000000000004,224,672,608,0,-0.066688,96,0,-0.13633,0.08278300000000001,0.32211,0,0.3318,544,512,0.052347000000000005,0.29558,48,0.31616,0.27589,0,512,256,128,128,128,normal
1452,0.03125,0.046875,0.0625,0.019531,0.015625,0.039062,0.03125,544,0.054688,0.054220000000000004,0.03125,0.09375,0.0625,0.011719,568,0.015625,0.046875,0.085713,0.03125,0.7608699999999999,0.55904,0.041406,0.44798999999999994,0.60225,-0.005857800000000001,0.094177,0.40221,0.13993,592,-0.73774,0.08695499999999999,0.090085,-0.0097095,0.13947,0.099839,0.044887,64,-0.012887000000000001,-0.019740999999999998,0.33496,24,0,96,8,0.051205999999999995,0,8,0.058622,0.016316,0.29927,80,0.19791,64,32,0.041033999999999994,0.18975999999999998,24,0.15671,0.14422000000000001,48,100,128,256,32,64,normal
1453,0.03125,0.03125,0.03125,0.015625,0.023438,0.046875,0.0078125,0,0.0625,0.010765,0.015625,0.03125,0.019531,0.046875,48,0.015625,0.03125,-0.0034825000000000004,0.0625,0.37745,0.21208000000000002,0.012442,0.17321,0.26632,0.004043,0.038025,0.15564,0.04507,480,-0.97735,0.014274,0.033949,-0.013623,0.23404,0.041997,0.043558,64,0.018014,-0.012809000000000001,0.09105,96,464,96,416,0.015061000000000001,0,32,0.07801,0.0018721,0.07231900000000001,416,0.063158,0,28,0.06744299999999999,0.077204,48,0.049422,0.051726,72,12,128,128,256,128,normal
1454,0.015625,0.015625,0.0078125,0.039062,0.015625,0.078125,0.03125,656,0.023438,0.06439099999999999,0.015625,0.015625,0.046875,0.03125,0,0.035156,0.015625,0.20845999999999998,0.046875,2.4044,1.1309,0.12874000000000002,1.005,2.3471,-0.051354,0.2764,0.8783799999999999,0.34596,728,-0.78508,0.13775,0.24875,-0.0233,-0.11102000000000001,0.33171999999999996,0.36154000000000003,256,-0.083379,0.005228,0.78064,0,96,668,840,-0.052976,0,608,-0.1653,0.014988999999999999,0.5808399999999999,656,0.4216,16,752,0.094724,0.47036999999999995,32,0.35020999999999997,0.34444,0,24,64,256,256,64,normal
1455,0.42968999999999996,0.45311999999999997,0.41406000000000004,0.44922,0.46875,0.5,0.45311999999999997,1216,0.39061999999999997,3.2226,0.5,0.40625,0.45311999999999997,0.45311999999999997,632,0.44922,0.49218999999999996,3.3003,0.42188000000000003,0.63979,0.35691,2.5336,0.45458999999999994,0.51651,1.0066,0.28223000000000004,0.42123,0.20801999999999998,496,1.9729,1.9580000000000002,0.27489,0.52432,2.9514,0.29139,2.5915,128,2.9707,0.74975,0.40906,1024,0,1384,1272,1.4140000000000001,208,0,3.181,0.25515,0.37788,0,0.3618,48,1168,0.095055,0.27362,160,0.31255,0.32144,112,1432,128,128,64,64,normal
1456,0.015625,0.015625,0.046875,0.03125,0.015625,0.03125,0.015625,0,0.015625,0.1643,0.023438,0.015625,0.03125,0.042969,752,0.011719,0.015625,0.14867,0.027344,2.773,1.3185,-0.090829,1.2125,1.5893,0.011559999999999999,0.28535,0.94414,0.29131,64,-0.79481,-0.030373,0.23153,0.043997,0.019259000000000002,0.29062,-0.08427799999999999,128,-0.0152,0.045318000000000004,0.6944600000000001,608,24,544,256,0.0014581,48,624,-0.0030946999999999997,-0.0074245000000000005,0.51345,640,0.47102,0,96,-0.029106,0.46848,32,0.31544,0.31803000000000003,0,480,64,64,128,128,normal
1457,0.015625,0.03125,0.03125,0.054688,0.015625,0.039062,0.015625,544,0.015625,0.1056,0.019531,0.03125,0.015625,0.039062,608,0.015625,0.015625,0.08694,0.015625,1.5019,0.9717,0.051889,0.65388,1.0007,0.0033661999999999997,0.19764,0.43948000000000004,0.16333,32,-0.32902,0.029362,0.14482,-0.018943,-0.055857000000000004,0.1509,-0.16652999999999998,128,0.083618,-0.010756,0.40962,752,24,32,556,0.015813,64,544,0.025111,-0.014685,0.3344,608,0.28588,0,112,-0.0005473,0.2664,600,0.16894,0.25645,16,192,64,64,256,256,normal
1458,0.015625,0.03125,0.0078125,0.015625,0.046875,0.015625,0.03125,128,0.015625,0.16458,0.03125,0.015625,0.078125,0.015625,40,0.03125,0.015625,0.14814000000000002,0.03125,1.0403,0.44772,-0.010001999999999999,0.5041899999999999,0.68523,-0.06138,0.18495999999999999,0.38291,0.16337000000000002,752,-0.62327,0.062148,0.12385999999999998,0.03476,-0.05293200000000001,0.15608,-0.026839,256,-0.014312,0.009921600000000001,0.29989,224,704,128,640,-0.009759100000000001,8,776,-0.076128,-0.0069568,0.22480999999999998,288,0.17387,736,784,0.037114999999999995,0.20698000000000003,704,0.16086,0.19422999999999999,0,528,64,64,64,64,normal
1459,0.03125,0.019531,0.046875,0.039062,0.0625,0.015625,0.023438,560,0.042969,0.040933,0.019531,0.050781,0.0625,0.03125,128,0.039062,0.03125,0.20001,0.046875,0.72187,0.33007,0.072572,0.28191,0.39077,0.038713,0.09629,0.22673000000000001,0.13427,96,-0.86875,0.054121,0.08544600000000001,-0.033829000000000005,0.068812,0.11835,0.13956,64,-0.056527999999999995,0.056983000000000006,0.18486,656,24,564,512,-0.032682,32,0,0.06956699999999999,0.0025765999999999996,0.16454000000000002,8,0.14843,512,0,0.043724,0.13127,64,0.13751,0.16495,40,176,256,64,256,128,normal
1460,0.03125,0.03125,0.03125,0.023438,0.046875,0.0078125,0.023438,16,0.03125,-0.22991999999999999,0.046875,0.0625,0.03125,0.03125,432,0.046875,0.015625,0.50041,0.0625,0.8077,0.50407,0.30485,0.4624,0.78128,0.16519,0.11775,0.35946999999999996,0.20626999999999998,112,-1.2864,-0.1712,0.10729000000000001,-0.06264299999999999,-0.61052,0.13812,0.9969,128,-0.074547,-0.005045399999999999,0.27018000000000003,664,48,0,8,-0.084968,8,0,-0.07415,0.074223,0.25805,704,0.24224,80,632,-0.078139,0.23215999999999998,708,0.16308,0.2024,624,728,128,128,128,128,normal
1461,0.023438,0.046875,0.0625,0.023438,0.023438,0.015625,0.0078125,112,0.015625,-0.10778,0.023438,0.03125,0.054688,0.03125,32,0.0625,0.023438,0.30626,0.0625,0.9144100000000001,0.36373,0.17654,0.30225,0.5481600000000001,0.068092,0.064978,0.21814,0.06918099999999999,80,-1.9309,-0.03322,0.051398,-0.011459,-0.40764,0.05964,1.5853,128,-0.08867,0.0019806,0.13379000000000002,24,288,0,340,-0.079759,16,64,-0.16534000000000001,0.031518,0.12891,448,0.1096,0,192,-0.033836,0.10530999999999999,92,0.08838,0.10032,16,384,128,256,128,128,normal
1462,0.03125,0.023438,0.03125,0.019531,0.023438,0.023438,0.054688,576,0.046875,-0.23256999999999997,0.042969,0.070312,0.023438,0.046875,512,0.054688,0.03125,0.48856000000000005,0.019531,1.2626,0.41103999999999996,0.25590999999999997,0.30255,0.87864,0.18896,0.10755,0.2616,0.11124,704,-1.3465,-0.13543,0.097754,-0.059894,-0.57307,0.1085,1.0647,128,-0.071275,0.0027356999999999998,0.25844,672,80,0,512,-0.10117000000000001,736,544,-0.041318,0.07247200000000001,0.18953,576,0.17702,0,8,-0.004783600000000001,0.21061999999999997,608,0.13218,0.13562000000000002,624,928,128,128,256,256,normal
1463,0.015625,0.015625,0.03125,0.015625,0.015625,0.046875,0.03125,576,0.019531,0.1044,0.015625,0.03125,0.03125,0.023438,0,0.046875,0.019531,0.19560999999999998,0.070312,0.75573,0.5855,0.025608,0.31567,0.94683,-0.05954400000000001,0.11442000000000001,0.29508,0.11405,792,-0.97536,0.070174,0.10743,0.036737,-0.019641,0.11202999999999999,0.1882,256,-0.075902,0.035793,0.30355,32,544,192,176,-0.052091,64,56,-0.077571,-0.025575999999999998,0.27026999999999995,24,0.19413,8,288,0.006688600000000001,0.17235,576,0.14313,0.15778,480,480,64,64,64,32,normal
1464,0.046875,0.015625,0.03125,0.015625,0.039062,0.054688,0.046875,32,0.019531,-0.58992,0.03125,0.039062,0.0625,0.046875,728,0.0039062,0.023438,0.2661,0.070312,1.4093,0.96847,-0.055191,0.9187299999999999,1.2964,0.0013327,0.26675,0.7421399999999999,0.33144,8,-1.6965,-0.24818,0.21597,0.28844000000000003,-1.4836,0.26964,1.7778,128,0.51323,-0.21643,0.56802,0,64,632,224,0.24622,608,8,0.70207,-0.18595,0.54847,0,0.62979,16,752,0.045075,0.37519,0,0.37994,0.36473,656,608,128,128,32,64,normal
1465,0.015625,0.0078125,0.0078125,0.015625,0.015625,0.03125,0.027344,320,0.023438,0.058852999999999996,0.015625,0.03125,0.054688,0.015625,0,0.0,0.011719,0.10876,0.03125,0.64269,0.25374,0.015238999999999999,0.16191,0.35095,-0.0013579,0.05309199999999999,0.12857000000000002,0.066761,0,-0.55186,0.042885,0.050832,0.047557,0.07057100000000001,0.055922,-0.094981,128,-0.0032413000000000003,0.046001,0.10415,56,24,528,264,0.0087333,480,64,0.097844,-0.010740999999999999,0.1011,0,0.090527,48,192,-0.030010000000000002,0.070849,64,0.042783,0.064821,0,352,128,64,256,256,normal
1466,0.023438,0.023438,0.03125,0.023438,0.019531,0.03125,0.039062,352,0.015625,0.045804000000000004,0.015625,0.054688,0.054688,0.03125,480,0.03125,0.019531,0.089089,0.0625,2.5961,0.77947,0.0074221999999999995,0.7902100000000001,1.234,-0.017699,0.27725,0.58131,0.4122,512,-0.7684300000000001,0.032289,0.24234,0.01876,0.1201,0.28436999999999996,-0.055521,128,-0.01094,0.017922,0.5794199999999999,224,32,52,64,-0.0032210999999999997,160,0,0.094265,-0.015073,0.56381,560,0.53947,448,512,-0.0013686,0.38332,0,0.33473,0.39319,0,504,256,256,64,128,normal
1467,0.039062,0.015625,0.046875,0.0,0.03125,0.070312,0.015625,0,0.03125,0.014306999999999999,0.023438,0.03125,0.019531,0.015625,576,0.046875,0.046875,0.27218000000000003,0.0625,0.81755,0.35364,0.14568,0.33560999999999996,0.52982,0.06929500000000001,0.096027,0.22721999999999998,0.10637,480,-0.99684,-0.055115,0.09592,0.036291000000000004,-0.18423,0.10287,0.48402,128,0.036639,0.0047595,0.26921999999999996,672,80,64,104,-0.053377,728,576,-0.04888,0.10787000000000001,0.24248000000000003,752,0.22114,16,760,0.044648,0.1721,560,0.11671,0.13189,608,512,64,64,128,256,normal
1468,0.023438,0.027344,0.03125,0.019531,0.023438,0.03125,0.042969,640,0.023438,0.099843,0.015625,0.042969,0.023438,0.03125,608,0.054688,0.019531,0.091891,0.054688,1.9906,1.2217,0.037606,0.7084,1.9014,-0.02625,0.094171,0.43628999999999996,0.12509,784,-0.37209000000000003,0.057666999999999996,0.088811,0.0015787000000000002,-0.07382999999999999,0.11944,-0.12397000000000001,128,0.035347,-0.011054000000000001,0.40294,32,0,608,288,0.013471,48,0,-0.019237,-0.0051642,0.31895,608,0.34815,608,32,0.027117000000000002,0.30009,0,0.19543,0.27111,0,720,256,128,64,256,normal
1469,0.054688,0.03125,0.019531,0.015625,0.03125,0.0625,0.046875,0,0.03125,0.067786,0.03125,0.039062,0.03125,0.015625,536,0.03125,0.078125,0.15805,0.03125,0.52298,0.37785,-0.00096109,0.2198,0.40255,0.021452000000000002,0.061298000000000005,0.19283,0.061685000000000004,104,-0.9426399999999999,0.097666,0.062928,0.049392,0.1856,0.05324400000000001,0.13253,128,-0.063966,0.028525,0.20681999999999998,472,20,152,224,0.069972,104,84,0.10082999999999999,0.043918,0.11035999999999999,0,0.09475599999999999,480,32,-9.470000000000001e-05,0.094032,480,0.067243,0.10567,0,36,128,32,32,64,normal
1470,0.03125,0.023438,0.015625,0.03125,0.0625,0.011719,0.046875,0,0.03125,0.096591,0.03125,0.039062,0.085938,0.0625,80,0.011719,0.03125,0.28622,0.039062,0.53673,0.39719,0.020291,0.32323,0.44065,0.056914,0.09776499999999999,0.30767,0.10365999999999999,592,-0.8664299999999999,0.04748,0.091405,-0.024531999999999998,-0.089669,0.1021,0.31127,64,-0.10132000000000001,0.090151,0.19202,32,8,72,672,-0.026131,672,632,-0.049587,-0.049127,0.19075999999999999,192,0.18796,16,48,0.074173,0.12219000000000001,720,0.11315,0.12993,0,480,128,64,64,128,normal
1471,0.03125,0.03125,0.03125,0.0625,0.054688,0.0625,0.046875,440,0.039062,-0.67676,0.03125,0.03125,0.085938,0.050781,64,0.039062,0.078125,-0.36544,0.06640599999999999,0.26258000000000004,0.21454,-0.12462000000000001,0.17215,0.22941999999999999,-0.0181,0.10852,0.16473,0.082651,48,-2.7492,-0.25936,0.075779,0.082743,-3.6494,0.08365800000000001,3.9641,64,0.68517,-0.10824,0.12025,352,0,544,0,0.25856,224,512,2.1865,0.019258,0.11270999999999999,344,0.10758,32,0,-0.019041,0.10011,464,0.08909700000000001,0.099741,0,416,128,128,64,128,normal
1472,0.015625,0.039062,0.023438,0.070312,0.023438,0.0039062,0.0078125,0,0.046875,0.10006,0.03125,0.015625,0.023438,0.039062,0,0.03125,0.039062,0.11903,0.085938,0.43512,0.18407,-0.021626,0.13499,0.33202,0.03414,0.033070999999999996,0.11266,0.032606,592,-0.59092,-0.017769999999999998,0.028797000000000003,0.059364,0.030327,0.036146,-0.17822000000000002,64,0.029064999999999997,0.061109000000000004,0.10855999999999999,0,480,0,448,0.0064749,72,104,0.092734,0.020646,0.11,0,0.07965,16,496,-0.011124,0.07313,112,0.058475,0.061926,0,16,128,128,64,128,normal
1473,0.25,0.25,0.34375,0.46875,0.25,0.34375,0.25,1360,0.21875,7.9694,0.34375,0.34375,0.20312,0.25,1544,0.34375,0.3125,7.9751,0.25,1.187,1.136,6.5031,1.1189,1.1831,3.1151,0.38608000000000003,0.93116,0.4247,1544,2.3301,5.4474,0.3814,1.0981,5.9585,0.40765999999999997,4.0742,32,7.3918,2.0009,0.7208399999999999,648,1428,1364,1428,4.282,1356,1356,7.3336,0.47807,0.7184,1556,0.48863999999999996,1476,600,0.12919,0.48841999999999997,1476,0.44272,0.44638,600,1640,32,32,32,64,normal
1474,0.03125,0.03125,0.0625,0.0,0.03125,0.03125,0.03125,0,0.03125,-0.25582,0.015625,0.039062,0.015625,0.019531,672,0.015625,0.046875,0.48951000000000006,0.015625,0.7033699999999999,0.48171,0.21955999999999998,0.24750999999999998,0.42077,0.1293,0.058721,0.12361,0.081719,480,-1.3081,-0.20889000000000002,0.05375,0.075297,-0.75293,0.067504,1.1482,64,0.087867,-0.12716,0.17002,752,52,32,64,0.0037176,592,8,0.057052,0.08403300000000001,0.11022,232,0.089603,80,0,0.021401,0.089448,48,0.083969,0.08417999999999999,56,688,128,32,64,64,normal
1475,0.015625,0.015625,0.03125,0.015625,0.046875,0.0625,0.03125,96,0.015625,0.13594,0.0,0.0625,0.0,0.046875,0,0.015625,0.0078125,0.07719,0.046875,1.2015,0.33651,0.062842,0.32595,0.78942,-0.008349700000000002,0.11285,0.27704,0.11599000000000001,0,-0.29256,0.07182899999999999,0.10471,-0.018546,-0.10175,0.081569,-0.06289199999999999,256,0.073525,-0.0084971,0.26421,120,16,640,8,0.025414,104,16,-0.087421,-0.0049832999999999995,0.2183,0,0.15583,0,0,0.055508,0.11519000000000001,560,0.12595,0.13047,0,240,128,128,32,32,normal
1476,0.015625,0.023438,0.03125,0.0078125,0.015625,0.027344,0.046875,64,0.015625,-0.61841,0.015625,0.03125,0.027344,0.03125,448,0.019531,0.046875,0.47747,0.03125,0.27686,0.13848,0.22184,0.097746,0.1347,0.080135,0.049117,0.11355,0.05246900000000001,0,-1.7328,-0.35204,0.052032,0.21888000000000002,-1.3592,0.051715,1.9418,128,0.31324,-0.26681,0.082725,288,208,496,0,0.24675,128,0,0.44606,-0.08037799999999999,0.07764700000000001,576,0.085712,560,208,0.023193000000000002,0.064954,48,0.06238200000000001,0.064839,16,340,128,128,64,64,abnormal
1477,0.015625,0.019531,0.054688,0.011719,0.015625,0.015625,0.046875,96,0.03125,-0.054473,0.03125,0.03125,0.027344,0.015625,80,0.023438,0.015625,0.14558,0.015625,1.2978,0.6638,0.12696,0.53701,0.78857,-0.058425,0.11637,0.33516,0.16989,448,-1.3702,0.13851,0.12957,0.013335,0.14768,0.14929,0.58445,256,-0.14362,0.035244,0.39548,576,112,352,0,-0.07637100000000001,24,56,-0.050554,0.02419,0.28426,224,0.27432,448,32,-0.018305000000000002,0.28575,448,0.19784000000000002,0.24073000000000003,0,128,256,64,64,64,normal
1478,0.023438,0.03125,0.0625,0.046875,0.015625,0.078125,0.046875,0,0.039062,0.047137,0.019531,0.070312,0.023438,0.03125,56,0.054688,0.046875,0.045931,0.0625,0.47784,0.21338000000000001,0.040263,0.16722,0.33769,-0.0012577,0.07558,0.15491,0.10192999999999999,576,-1.4395,0.06517300000000001,0.07224,-0.0081306,0.21834,0.08511200000000001,0.69125,128,-0.049122000000000006,0.055527,0.13383,96,96,488,48,-0.025719,64,448,-0.14709,-0.041326999999999996,0.12517,320,0.11975,0,240,0.06232000000000001,0.11345999999999999,448,0.10554000000000001,0.14767,48,424,128,256,256,64,normal
1479,0.015625,0.03125,0.015625,0.03125,0.023438,0.019531,0.027344,8,0.0625,-0.34441,0.015625,0.03125,0.09375,0.0625,0,0.015625,0.046875,0.51161,0.0078125,0.45798,0.41471,0.27568000000000004,0.20403,0.55006,0.16215,0.087073,0.20239000000000001,0.1082,32,-1.6514,-0.1686,0.066946,0.02387,-0.8201200000000001,0.10017000000000001,1.6994,256,-0.048299,-0.044551,0.17319,848,176,144,672,-0.013652000000000001,176,32,-0.025181,0.020454,0.16693,384,0.18124,48,672,0.038773,0.14263,648,0.14592,0.13355,672,656,32,128,256,256,abnormal
1480,0.039062,0.015625,0.03125,0.046875,0.015625,0.015625,0.046875,64,0.03125,-0.46652,0.019531,0.03125,0.03125,0.023438,128,0.046875,0.046875,-0.023286,0.03125,0.26566,0.23219,-0.026256,0.15482,0.24581999999999998,0.0085395,0.080449,0.13262000000000002,0.083497,36,-2.0254,-0.29641,0.06966499999999999,0.28207,-1.9469999999999998,0.10595999999999998,2.3354,128,0.43062,-0.22712,0.15955999999999998,304,0,400,240,0.29129,544,512,1.1012,-0.18237,0.11728,64,0.098308,64,512,0.09096,0.08520499999999999,576,0.082216,0.08290700000000001,0,664,256,64,256,64,normal
1481,0.015625,0.015625,0.03125,0.03125,0.023438,0.03125,0.023438,608,0.027344,0.0033525,0.03125,0.03125,0.03125,0.019531,672,0.03125,0.03125,0.25953000000000004,0.0078125,0.6141399999999999,0.36591,0.13297,0.26811,0.51425,0.079945,0.086108,0.2018,0.10918,188,-1.5433,0.037622,0.086659,-0.07119,-0.15857000000000002,0.13285,1.1208,256,-0.12546,0.07843,0.1911,640,256,480,840,-0.094346,64,0,-0.29111,0.011481,0.16322,192,0.1695,0,16,0.035582,0.11949000000000001,0,0.1115,0.11222,576,608,256,256,64,256,abnormal
1482,0.046875,0.03125,0.046875,0.011719,0.03125,0.050781,0.03125,32,0.03125,-0.045464,0.039062,0.011719,0.046875,0.0625,48,0.0625,0.078125,0.06059199999999999,0.03125,0.7046,0.28019,-0.022372,0.33628,0.45929,0.028341,0.056835000000000004,0.13238,0.060217999999999994,144,-0.9534,0.03419,0.047672000000000006,-0.013019,0.20159000000000002,0.05889,-0.089089,64,-0.069535,-0.0052262,0.12648,88,576,0,128,0.04973,8,64,0.17947000000000002,0.010374,0.085022,480,0.09132699999999999,16,56,0.038981,0.087211,520,0.07910700000000001,0.084816,48,28,64,128,128,32,normal
1483,0.023438,0.015625,0.07421900000000001,0.03125,0.019531,0.0078125,0.03125,40,0.015625,-0.9388,0.023438,0.015625,0.054688,0.039062,4,0.046875,0.03125,-0.034292,0.0039062,1.9853,0.894,-0.37373,0.31109000000000003,1.3412,-0.18722,0.1407,0.2837,0.1485,576,-2.3394,-0.29896999999999996,0.12015999999999999,0.29447,-2.8959,0.11342999999999999,3.0684,128,1.0113,-0.09060900000000001,0.27325,8,608,0,752,0.46634,112,64,1.7328,-0.26708000000000004,0.36175999999999997,160,0.26571999999999996,8,660,0.13358,0.21484,544,0.15014,0.16247,16,0,64,256,128,32,normal
1484,0.015625,0.015625,0.054688,0.03125,0.0,0.035156,0.015625,24,0.046875,0.042198,0.023438,0.03125,0.015625,0.023438,128,0.0625,0.03125,0.20371,0.03125,0.85944,0.72172,0.041239,0.36675,0.9910200000000001,-0.028842000000000003,0.17417,0.36832,0.14707,168,-0.92212,0.068008,0.1624,0.022507,0.036141,0.18359,0.20355,256,-0.10336,0.04484,0.22361999999999999,0,0,224,0,-0.056157000000000006,32,448,0.0099384,0.027843,0.30408,448,0.26557,0,80,-0.023177,0.23711999999999997,416,0.21222,0.2242,0,720,64,32,256,256,normal
1485,0.015625,0.03125,0.0625,0.023438,0.015625,0.03125,0.019531,0,0.015625,0.29316,0.054688,0.0625,0.03125,0.015625,64,0.015625,0.0625,0.11105,0.0,0.50797,0.43251000000000006,-0.17224,0.40738,0.5009899999999999,-0.083374,0.084484,0.2624,0.12977,704,-1.5133,0.13395,0.05840599999999999,0.084518,0.16588,0.086518,0.89759,256,-0.11125,-0.0096334,0.20388,584,640,48,44,0.12588,0,0,-0.3896,-0.083936,0.17753,12,0.1466,0,148,0.053916,0.14806,32,0.13287000000000002,0.14045,512,40,256,128,128,256,normal
1486,0.046875,0.035156,0.046875,0.054688,0.046875,0.03125,0.03125,32,0.039062,-0.015068000000000002,0.023438,0.027344,0.03125,0.03125,768,0.03125,0.0625,0.19666,0.046875,0.27681999999999995,0.19964,0.010133,0.19366,0.21589,0.026075,0.063775,0.16874,0.07374,156,-1.3942,0.08253300000000001,0.056307,-0.036919,0.09714099999999999,0.06527100000000001,0.46883,64,-0.1601,0.053936000000000005,0.12511,0,584,48,608,-0.023521,32,32,0.0062146,-0.034207,0.11940999999999999,192,0.10572999999999999,544,592,0.059463999999999996,0.096579,8,0.088687,0.1128,24,624,256,64,128,256,normal
1487,0.023438,0.046875,0.023438,0.015625,0.046875,0.039062,0.015625,752,0.015625,0.008224700000000001,0.015625,0.05859400000000001,0.046875,0.015625,664,0.0039062,0.03125,0.35627,0.015625,0.9420299999999999,0.7075600000000001,0.09247899999999999,0.52956,0.73819,0.077545,0.12717,0.33648,0.16093,8,-1.0124,-0.019398,0.115,-0.051741999999999996,-0.29891,0.13522,0.57652,128,-0.08543400000000001,-0.010904,0.30313,608,32,64,0,-0.035302,0,0,-0.084619,0.020543000000000002,0.39189,608,0.28318000000000004,16,0,0.007208,0.26643,0,0.21155,0.1986,672,480,128,256,256,64,normal
1488,0.023438,0.019531,0.03125,0.023438,0.015625,0.015625,0.019531,656,0.015625,0.038129,0.019531,0.015625,0.070312,0.03125,384,0.03125,0.015625,0.025544999999999998,0.023438,0.4065,0.20168,0.027478,0.16996,0.27562,0.019715,0.075705,0.14476,0.088292,704,-0.41216,0.09598,0.070599,0.0093214,0.076699,0.079585,0.0025544,128,0.0020851999999999997,-0.0040827,0.13709000000000002,0,192,168,864,0.08622200000000001,0,672,0.010569,0.0033395000000000005,0.1315,512,0.12742,64,64,-0.010939,0.10255,56,0.1283,0.10109,0,304,256,128,256,256,abnormal
1489,0.03125,0.023438,0.046875,0.03125,0.023438,0.023438,0.03125,88,0.015625,0.13174,0.03125,0.0625,0.019531,0.023438,96,0.023438,0.015625,0.15283,0.0625,0.8203600000000001,0.36285,0.033030000000000004,0.33016,0.60895,0.0017867999999999998,0.16089,0.29786,0.17234000000000002,96,-0.77913,0.063461,0.15045,0.013019,0.012832,0.16521,0.21949000000000002,128,-0.022312000000000002,0.054127,0.26578,608,416,480,0,-0.016579,768,288,-0.096858,-0.0020756,0.25174,336,0.23498000000000002,768,8,0.048284,0.29880999999999996,752,0.183,0.20881999999999998,16,728,128,128,128,256,abnormal
1490,0.28125,0.3125,0.16405999999999998,0.20703000000000002,0.33594,0.4375,0.25,192,0.40625,1.4704,0.26561999999999997,0.3125,0.28125,0.23438,196,0.375,0.34375,1.6285,0.21875,0.15774000000000002,0.12067,1.0766,0.11485999999999999,0.13577,0.68582,0.087888,0.11042,0.090416,868,1.2632,0.99516,0.087355,0.4213,1.5881,0.089658,1.5283,32,1.2547,0.5546300000000001,0.10286,344,0,288,1268,0.83505,16,48,1.6444,0.27051,0.099632,332,0.098248,332,468,0.10505999999999999,0.0956,0,0.093828,0.09464299999999999,36,468,32,128,64,32,abnormal
1491,0.023438,0.015625,0.0,0.0625,0.023438,0.10156,0.039062,8,0.015625,-0.32554,0.019531,0.03125,0.015625,0.0625,608,0.046875,0.023438,0.43205,0.015625,1.2499,0.6049800000000001,0.20465,0.58534,0.8477899999999999,0.094433,0.19239,0.36944,0.17968,688,-1.2041,-0.20888,0.1452,0.285,-0.8514,0.15961,1.4778,128,0.29739,-0.15836,0.3458,56,592,652,772,0.20985,0,640,0.38313,-0.17147,0.31794,192,0.19446,0,80,0.14828,0.25211999999999996,8,0.2038,0.21814,624,128,256,128,256,256,normal
